Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
22,4000	-1,264
22,4500	0,080
22,5000	-1,037
22,5500	-1,880
22,6000	-0,355
22,6500	-0,221
22,7000	-1,808
22,7500	-1,210
22,8000	0,083
22,8500	-1,095
22,9000	-1,857
22,9500	-0,306
23,0000	-0,265
23,0500	-1,835
23,1000	-1,150
23,1500	0,085
23,2000	-1,155
23,2500	-1,832
23,3000	-0,261
23,3500	-0,311
23,4000	-1,860
23,4500	-1,092
23,5000	0,083
23,5500	-1,213
23,6000	-1,802
23,6500	-0,217
23,7000	-0,361
23,7500	-1,883
23,8000	-1,029
23,8500	0,079
23,9000	-1,272
23,9500	-1,769
24,0000	-0,178
24,0500	-0,412
24,1000	-1,901
24,1500	-0,971
24,2000	0,071
24,2500	-1,326
24,3000	-1,734
24,3500	-0,143
24,4000	-0,459
24,4500	-1,913
24,5000	-0,917
24,5500	0,061
24,6000	-1,371
24,6500	-1,704
24,7000	-0,112
24,7500	-0,503
24,8000	-1,924
24,8500	-0,866
24,9000	0,047
24,9500	-1,420
25,0000	-1,667
25,0500	-0,080
25,1000	-0,554
25,1500	-1,932
25,2000	-0,807
25,2500	0,031
25,3000	-1,472
25,3500	-1,627
25,4000	-0,050
25,4500	-0,609
25,5000	-1,938
25,5500	-0,751
25,6000	0,013
25,6500	-1,519
25,7000	-1,585
25,7500	-0,024
25,8000	-0,666
25,8500	-1,940
25,9000	-0,694
25,9500	-0,008
26,0000	-1,566
26,0500	-1,543
26,1000	0,002
26,1500	-0,719
26,2000	-1,940
26,2500	-0,638
26,3000	-0,038
26,3500	-1,613
26,4000	-1,488
26,4500	0,027
26,5000	-0,787
26,5500	-1,935
26,6000	-0,573
26,6500	-0,068
26,7000	-1,660
26,7500	-1,436
26,8000	0,044
26,8500	-0,847
26,9000	-1,927
26,9500	-0,522
27,0000	-0,099
27,0500	-1,698
27,1000	-1,384
27,1500	0,058
27,2000	-0,905
27,2500	-1,916
27,3000	-0,468
27,3500	-0,134
27,4000	-1,736
27,4500	-1,334
27,5000	0,069
27,5500	-0,960
27,6000	-1,902
27,6500	-0,419
27,7000	-0,170
27,7500	-1,767
27,8000	-1,282
27,8500	0,079
27,9000	-1,016
27,9500	-1,888
28,0000	-0,374
28,0500	-0,204
28,1000	-1,795
28,1500	-1,235
28,2000	0,083
28,2500	-1,065
28,3000	-1,871
28,3500	-0,333
28,4000	-0,240
28,4500	-1,821
28,5000	-1,183
28,5500	0,085
28,6000	-1,118
28,6500	-1,847
28,7000	-0,289
28,7500	-0,281
28,8000	-1,844
28,8500	-1,131
28,9000	0,085
28,9500	-1,172
29,0000	-1,824
29,0500	-0,250
29,1000	-0,325
29,1500	-1,866
29,2000	-1,074
29,2500	0,082
29,3000	-1,227
29,3500	-1,797
29,4000	-0,212
29,4500	-0,368
29,5000	-1,887
29,5500	-1,021
29,6000	0,077
29,6500	-1,279
29,7000	-1,762
29,7500	-0,173
29,8000	-0,418
29,8500	-1,902
29,9000	-0,960
29,9500	0,069
30,0000	-1,337
30,0500	-1,728
30,1000	-0,134
30,1500	-0,470
30,2000	-1,916
30,2500	-0,902
30,3000	0,057
30,3500	-1,387
30,4000	-1,692
30,4500	-0,102
30,5000	-0,520
30,5500	-1,926
30,6000	-0,847
30,6500	0,044
30,7000	-1,436
30,7500	-1,657
30,8000	-0,072
30,8500	-0,567
30,9000	-1,934
30,9500	-0,796
31,0000	0,028
31,0500	-1,480
31,1000	-1,618
31,1500	-0,046
31,2000	-0,619
31,2500	-1,938
31,3000	-0,741
31,3500	0,011
31,4000	-1,527
31,4500	-1,580
31,5000	-0,019
31,5500	-0,669
31,6000	-1,942
31,6500	-0,693
31,7000	-0,008
31,7500	-1,565
31,8000	-1,541
31,8500	0,000
31,9000	-0,716
31,9500	-1,942
32,0000	-0,646
32,0500	-0,030
32,1000	-1,604
32,1500	-1,503
32,2000	0,020
32,2500	-0,762
32,3000	-1,938
32,3500	-0,603
32,4000	-0,052
32,4500	-1,635
32,5000	-1,464
32,5500	0,033
32,6000	-0,807
32,6500	-1,934
32,7000	-0,561
32,7500	-0,074
32,8000	-1,667
32,8500	-1,431
32,9000	0,046
32,9500	-0,845
33,0000	-1,927
33,0500	-0,529
33,1000	-0,091
33,1500	-1,684
33,2000	-1,404
33,2500	0,052
33,3000	-0,875
33,3500	-1,923
33,4000	-0,503
33,4500	-0,108
33,5000	-1,706
33,5500	-1,379
33,6000	0,060
33,6500	-0,903
33,7000	-1,916
33,7500	-0,478
33,8000	-0,126
33,8500	-1,723
33,9000	-1,352
33,9500	0,066
34,0000	-0,933
34,0500	-1,910
34,1000	-0,452
34,1500	-0,141
34,2000	-1,742
34,2500	-1,330
34,3000	0,071
34,3500	-0,955
34,4000	-1,904
34,4500	-0,434
34,5000	-0,157
34,5500	-1,753
34,6000	-1,307
34,6500	0,074
34,7000	-0,980
34,7500	-1,899
34,8000	-0,408
34,8500	-0,173
34,9000	-1,770
34,9500	-1,283
35,0000	0,077
35,0500	-1,005
35,1000	-1,891
35,1500	-0,386
35,2000	-0,195
35,2500	-1,784
35,3000	-1,255
35,3500	0,080
35,4000	-1,038
35,4500	-1,880
35,5000	-0,358
35,5500	-0,217
35,6000	-1,802
35,6500	-1,225
35,7000	0,083
35,7500	-1,067
35,8000	-1,871
35,8500	-0,336
35,9000	-0,234
35,9500	-1,814
36,0000	-1,199
36,0500	0,083
36,1000	-1,095
36,1500	-1,860
36,2000	-0,314
36,2500	-0,251
36,3000	-1,825
36,3500	-1,177
36,4000	0,085
36,4500	-1,117
36,5000	-1,850
36,5500	-0,295
36,6000	-0,273
36,6500	-1,838
36,7000	-1,147
36,7500	0,085
36,8000	-1,147
36,8500	-1,838
36,9000	-0,273
36,9500	-0,292
37,0000	-1,849
37,0500	-1,120
37,1000	0,085
37,1500	-1,173
37,2000	-1,822
37,2500	-0,251
37,3000	-0,319
37,3500	-1,861
37,4000	-1,089
37,4500	0,083
37,5000	-1,208
37,5500	-1,806
37,6000	-0,228
37,6500	-0,347
37,7000	-1,877
37,7500	-1,054
37,8000	0,080
37,8500	-1,241
37,9000	-1,786
37,9500	-0,203
38,0000	-0,377
38,0500	-1,888
38,1000	-1,018
38,1500	0,077
38,2000	-1,277
38,2500	-1,767
38,3000	-0,181
38,3500	-0,404
38,4000	-1,898
38,4500	-0,983
38,5000	0,072
38,5500	-1,307
38,6000	-1,744
38,6500	-0,156
38,7000	-0,440
38,7500	-1,907
38,8000	-0,942
38,8500	0,066
38,9000	-1,346
38,9500	-1,723
39,0000	-0,130
39,0500	-0,473
39,1000	-1,918
39,1500	-0,905
39,2000	0,058
39,2500	-1,379
39,3000	-1,698
39,3500	-0,107
39,4000	-0,507
39,4500	-1,924
39,5000	-0,864
39,5500	0,049
39,6000	-1,415
39,6500	-1,674
39,7000	-0,086
39,7500	-0,540
39,8000	-1,931
39,8500	-0,831
39,9000	0,039
39,9500	-1,445
40,0000	-1,648
40,0500	-0,069
40,1000	-0,573
40,1500	-1,934
40,2000	-0,793
40,2500	0,028
40,3000	-1,478
40,3500	-1,623
40,4000	-0,047
40,4500	-0,609
40,5000	-1,937
40,5500	-0,752
40,6000	0,014
40,6500	-1,514
40,7000	-1,591
40,7500	-0,027
40,8000	-0,652
40,8500	-1,940
40,9000	-0,715
40,9500	0,002
41,0000	-1,544
41,0500	-1,566
41,1000	-0,011
41,1500	-0,682
41,2000	-1,940
41,2500	-0,685
41,3000	-0,011
41,3500	-1,571
41,4000	-1,536
41,4500	0,002
41,5000	-0,718
41,5500	-1,940
41,6000	-0,647
41,6500	-0,025
41,7000	-1,599
41,7500	-1,511
41,8000	0,016
41,8500	-0,748
41,9000	-1,940
41,9500	-0,619
42,0000	-0,041
42,0500	-1,619
42,1000	-1,486
42,1500	0,024
42,2000	-0,774
42,2500	-1,937
42,3000	-0,597
42,3500	-0,052
42,4000	-1,634
42,4500	-1,470
42,5000	0,030
42,5500	-0,789
42,6000	-1,935
42,6500	-0,586
42,7000	-0,058
42,7500	-1,641
42,8000	-1,461
42,8500	0,033
42,9000	-0,803
42,9500	-1,934
43,0000	-0,573
43,0500	-0,063
43,1000	-1,651
43,1500	-1,453
43,2000	0,036
43,2500	-0,812
43,3000	-1,934
43,3500	-0,562
43,4000	-0,071
43,4500	-1,659
43,5000	-1,439
43,5500	0,041
43,6000	-0,829
43,6500	-1,931
43,7000	-0,545
43,7500	-0,080
43,8000	-1,673
43,8500	-1,423
43,9000	0,047
43,9500	-0,848
44,0000	-1,927
44,0500	-0,528
44,1000	-0,093
44,1500	-1,685
44,2000	-1,406
44,2500	0,052
44,3000	-0,867
44,3500	-1,924
44,4000	-0,512
44,4500	-0,101
44,5000	-1,696
44,5500	-1,393
44,6000	0,055
44,6500	-0,881
44,7000	-1,923
44,7500	-0,501
44,8000	-0,108
44,8500	-1,703
44,9000	-1,384
44,9500	0,058
45,0000	-0,891
45,0500	-1,921
45,1000	-0,493
45,1500	-0,112
45,2000	-1,707
45,2500	-1,381
45,3000	0,058
45,3500	-0,892
45,4000	-1,920
45,4500	-0,493
45,5000	-0,112
45,5500	-1,706
45,6000	-1,381
45,6500	0,058
45,7000	-0,891
45,7500	-1,921
45,8000	-0,495
45,8500	-0,110
45,9000	-1,706
45,9500	-1,387
46,0000	0,058
46,0500	-0,884
46,1000	-1,921
46,1500	-0,500
46,2000	-0,108
46,2500	-1,703
46,3000	-1,385
46,3500	0,057
46,4000	-0,884
46,4500	-1,921
46,5000	-0,500
46,5500	-0,108
46,6000	-1,701
46,6500	-1,390
46,7000	0,057
46,7500	-0,880
46,8000	-1,923
46,8500	-0,504
46,9000	-0,105
46,9500	-1,700
47,0000	-1,390
47,0500	0,057
47,1000	-0,880
47,1500	-1,923
47,2000	-0,504
47,2500	-0,104
47,3000	-1,696
47,3500	-1,395
47,4000	0,057
47,4500	-0,873
47,5000	-1,923
47,5500	-0,511
47,6000	-0,099
47,6500	-1,692
47,7000	-1,398
47,7500	0,052
47,8000	-0,869
47,8500	-1,924
47,9000	-0,515
47,9500	-0,097
48,0000	-1,690
48,0500	-1,403
48,1000	0,052
48,1500	-0,864
48,2000	-1,924
48,2500	-0,520
48,3000	-0,096
48,3500	-1,687
48,4000	-1,406
48,4500	0,052
48,5000	-0,862
48,5500	-1,926
48,6000	-0,522
48,6500	-0,094
48,7000	-1,685
48,7500	-1,409
48,8000	0,052
48,8500	-0,858
48,9000	-1,926
48,9500	-0,523
49,0000	-0,094
49,0500	-1,685
49,1000	-1,406
49,1500	0,050
49,2000	-0,862
49,2500	-1,926
49,3000	-0,520
49,3500	-0,094
49,4000	-1,689
49,4500	-1,406
49,5000	0,053
49,5500	-0,862
49,6000	-1,926
49,6500	-0,522
49,7000	-0,094
49,7500	-1,685
49,8000	-1,407
49,8500	0,050
49,9000	-0,858
49,9500	-1,927
50,0000	-0,525
50,0500	-0,091
50,1000	-1,682
50,1500	-1,415
50,2000	0,050
50,2500	-0,850
50,3000	-1,927
50,3500	-0,534
50,4000	-0,088
50,4500	-1,678
50,5000	-1,420
50,5500	0,047
50,6000	-0,847
50,6500	-1,929
50,7000	-0,534
50,7500	-0,086
50,8000	-1,678
50,8500	-1,420
50,9000	0,049
50,9500	-0,847
51,0000	-1,927
51,0500	-0,534
51,1000	-0,088
51,1500	-1,678
51,2000	-1,418
51,2500	0,047
51,3000	-0,848
51,3500	-1,929
51,4000	-0,533
51,4500	-0,088
51,5000	-1,679
51,5500	-1,417
51,6000	0,049
51,6500	-0,851
51,7000	-1,926
51,7500	-0,528
51,8000	-0,091
51,8500	-1,682
51,9000	-1,411
51,9500	0,052
52,0000	-0,861
52,0500	-1,926
52,1000	-0,518
52,1500	-0,097
52,2000	-1,693
52,2500	-1,400
52,3000	0,053
52,3500	-0,875
52,4000	-1,923
52,4500	-0,506
52,5000	-0,107
52,5500	-1,701
52,6000	-1,385
52,6500	0,058
52,7000	-0,889
52,7500	-1,920
52,8000	-0,492
52,8500	-0,113
52,9000	-1,709
52,9500	-1,378
53,0000	0,061
53,0500	-0,897
53,1000	-1,918
53,1500	-0,487
53,2000	-0,118
53,2500	-1,712
53,3000	-1,371
53,3500	0,061
53,4000	-0,903
53,4500	-1,918
53,5000	-0,484
53,5500	-0,118
53,6000	-1,714
53,6500	-1,373
53,7000	0,060
53,7500	-0,898
53,8000	-1,918
53,8500	-0,489
53,9000	-0,115
53,9500	-1,709
54,0000	-1,378
54,0500	0,060
54,1000	-0,894
54,1500	-1,920
54,2000	-0,492
54,2500	-0,112
54,3000	-1,706
54,3500	-1,385
54,4000	0,058
54,4500	-0,883
54,5000	-1,921
54,5500	-0,503
54,6000	-0,107
54,6500	-1,698
54,7000	-1,392
54,7500	0,055
54,8000	-0,875
54,8500	-1,923
54,9000	-0,511
54,9500	-0,101
55,0000	-1,692
55,0500	-1,403
55,1000	0,053
55,1500	-0,864
55,2000	-1,924
55,2500	-0,520
55,3000	-0,097
55,3500	-1,689
55,4000	-1,404
55,4500	0,052
55,5000	-0,862
55,5500	-1,926
55,6000	-0,520
55,6500	-0,096
55,7000	-1,687
55,7500	-1,406
55,8000	0,053
55,8500	-0,862
55,9000	-1,924
55,9500	-0,518
56,0000	-0,097
56,0500	-1,690
56,1000	-1,401
56,1500	0,053
56,2000	-0,869
56,2500	-1,924
56,3000	-0,514
56,3500	-0,099
56,4000	-1,692
56,4500	-1,400
56,5000	0,055
56,5500	-0,870
56,6000	-1,923
56,6500	-0,512
56,7000	-0,101
56,7500	-1,693
56,8000	-1,398
56,8500	0,053
56,9000	-0,872
56,9500	-1,924
57,0000	-0,512
57,0500	-0,101
57,1000	-1,693
57,1500	-1,401
57,2000	0,053
57,2500	-0,866
57,3000	-1,924
57,3500	-0,520
57,4000	-0,096
57,4500	-1,685
57,5000	-1,409
57,5500	0,050
57,6000	-0,856
57,6500	-1,927
57,7000	-0,529
57,7500	-0,088
57,8000	-1,679
57,8500	-1,418
57,9000	0,047
57,9500	-0,842
58,0000	-1,929
58,0500	-0,542
58,1000	-0,080
58,1500	-1,668
58,2000	-1,431
58,2500	0,042
58,3000	-0,828
58,3500	-1,932
58,4000	-0,554
58,4500	-0,072
58,5000	-1,657
58,5500	-1,447
58,6000	0,039
58,6500	-0,809
58,7000	-1,934
58,7500	-0,573
58,8000	-0,063
58,8500	-1,643
58,9000	-1,462
58,9500	0,033
59,0000	-0,792
59,0500	-1,937
59,1000	-0,589
59,1500	-0,053
59,2000	-1,630
59,2500	-1,478
59,3000	0,027
59,3500	-0,773
59,4000	-1,937
59,4500	-0,609
59,5000	-0,044
59,5500	-1,616
59,6000	-1,494
59,6500	0,019
59,7000	-0,752
59,7500	-1,938
59,8000	-0,628
59,8500	-0,033
59,9000	-1,601
59,9500	-1,513
60,0000	0,013
60,0500	-0,729
60,1000	-1,940
60,1500	-0,655
60,2000	-0,022
60,2500	-1,582
60,3000	-1,533
60,3500	0,003
60,4000	-0,707
60,4500	-1,942
60,5000	-0,675
60,5500	-0,013
60,6000	-1,565
60,6500	-1,552
60,7000	-0,006
60,7500	-0,683
60,8000	-1,942
60,8500	-0,697
60,9000	-0,005
60,9500	-1,549
61,0000	-1,563
61,0500	-0,013
61,1000	-0,669
61,1500	-1,942
61,2000	-0,708
61,2500	0,002
61,3000	-1,539
61,3500	-1,572
61,4000	-0,017
61,4500	-0,658
61,5000	-1,942
61,5500	-0,719
61,6000	0,005
61,6500	-1,532
61,7000	-1,577
61,7500	-0,020
61,8000	-0,653
61,8500	-1,942
61,9000	-0,723
61,9500	0,006
62,0000	-1,532
62,0500	-1,580
62,1000	-0,020
62,1500	-0,650
62,2000	-1,942
62,2500	-0,727
62,3000	0,008

