Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
0,0000	-0,375
0,0500	1,019
0,1000	0,357
0,1500	-0,930
0,2000	0,046
0,2500	1,079
0,3000	-0,082
0,3500	-0,903
0,4000	0,474
0,4500	0,974
0,5000	-0,493
0,5500	-0,699
0,6000	0,820
0,6500	0,713
0,7000	-0,796
0,7500	-0,353
0,8000	1,030
0,8500	0,328
0,9000	-0,935
0,9500	0,075
1,0000	1,076
1,0500	-0,113
1,1000	-0,892
1,1500	0,503
1,2000	0,960
1,2500	-0,522
1,3000	-0,674
1,3500	0,842
1,4000	0,683
1,4500	-0,814
1,5000	-0,319
1,5500	1,038
1,6000	0,291
1,6500	-0,936
1,7000	0,118
1,7500	1,073
1,8000	-0,154
1,8500	-0,880
1,9000	0,539
1,9500	0,941
2,0000	-0,556
2,0500	-0,647
2,1000	0,870
2,1500	0,650
2,2000	-0,836
2,2500	-0,276
2,3000	1,051
2,3500	0,245
2,4000	-0,941
2,4500	0,167
2,5000	1,065
2,5500	-0,207
2,6000	-0,858
2,6500	0,587
2,7000	0,908
2,7500	-0,605
2,8000	-0,602
2,8500	0,905
2,9000	0,595
2,9500	-0,861
3,0000	-0,210
3,0500	1,063
3,1000	0,176
3,1500	-0,941
3,2000	0,236
3,2500	1,052
3,3000	-0,275
3,3500	-0,829
3,4000	0,649
3,4500	0,869
3,5000	-0,657
3,5500	-0,545
3,6000	0,944
3,6500	0,531
3,7000	-0,888
3,7500	-0,135
3,8000	1,073
3,8500	0,096
3,9000	-0,935
3,9500	0,313
4,0000	1,030
4,0500	-0,349
4,1000	-0,792
4,1500	0,710
4,2000	0,817
4,2500	-0,708
4,3000	-0,481
4,3500	0,980
4,4000	0,459
4,4500	-0,911
4,5000	-0,053
4,5500	1,078
4,6000	0,006
4,6500	-0,922
4,7000	0,402
4,7500	1,001
4,8000	-0,438
4,8500	-0,735
4,9000	0,784
4,9500	0,748
5,0000	-0,773
5,0500	-0,385
5,1000	1,021
5,1500	0,349
5,2000	-0,933
5,2500	0,066
5,3000	1,078
5,3500	-0,118
5,4000	-0,889
5,4500	0,517
5,5000	0,947
5,5500	-0,547
5,6000	-0,650
5,6500	0,870
5,7000	0,641
5,7500	-0,840
5,8000	-0,256
5,8500	1,057
5,9000	0,207
5,9500	-0,941
6,0000	0,212
6,0500	1,056
6,1000	-0,265
6,1500	-0,833
6,2000	0,647
6,2500	0,866
6,3000	-0,663
6,3500	-0,534
6,4000	0,953
6,4500	0,511
6,5000	-0,898
6,5500	-0,104
6,6000	1,074
6,6500	0,049
6,7000	-0,928
6,7500	0,368
6,8000	1,012
6,8500	-0,415
6,9000	-0,748
6,9500	0,770
7,0000	0,754
7,0500	-0,767
7,1000	-0,391
7,1500	1,018
7,2000	0,347
7,2500	-0,933
7,3000	0,072
7,3500	1,076
7,4000	-0,129
7,4500	-0,886
7,5000	0,531
7,5500	0,941
7,6000	-0,561
7,6500	-0,638
7,7000	0,883
7,7500	0,625
7,8000	-0,851
7,8500	-0,232
7,9000	1,062
7,9500	0,181
8,0000	-0,941
8,0500	0,245
8,1000	1,046
8,1500	-0,302
8,2000	-0,814
8,2500	0,680
8,3000	0,839
8,3500	-0,694
8,4000	-0,492
8,4500	0,974
8,5000	0,460
8,5500	-0,913
8,6000	-0,047
8,6500	1,079
8,7000	-0,008
8,7500	-0,919
8,8000	0,423
8,8500	0,993
8,9000	-0,463
8,9500	-0,715
9,0000	0,807
9,0500	0,719
9,1000	-0,795
9,1500	-0,347
9,2000	1,034
9,2500	0,305
9,3000	-0,938
9,3500	0,118
9,4000	1,071
9,4500	-0,173
9,5000	-0,870
9,5500	0,569
9,6000	0,916
9,6500	-0,597
9,7000	-0,602
9,7500	0,908
9,8000	0,584
9,8500	-0,869
9,9000	-0,185
9,9500	1,068
10,0000	0,137
10,0500	-0,938
10,1000	0,281
10,1500	1,038
10,2000	-0,328
10,2500	-0,801
10,3000	0,699
10,3500	0,828
10,4000	-0,704
10,4500	-0,484
10,5000	0,979
10,5500	0,459
10,6000	-0,913
10,6500	-0,050
10,7000	1,078
10,7500	-0,002
10,8000	-0,920
10,8500	0,410
10,9000	0,996
10,9500	-0,448
11,0000	-0,726
11,0500	0,793
11,1000	0,735
11,1500	-0,782
11,2000	-0,372
11,2500	1,023
11,3000	0,336
11,3500	-0,935
11,4000	0,077
11,4500	1,076
11,5000	-0,124
11,5500	-0,889
11,6000	0,517
11,6500	0,950
11,7000	-0,540
11,7500	-0,660
11,8000	0,859
11,8500	0,661
11,9000	-0,829
11,9500	-0,287
12,0000	1,049
12,0500	0,256
12,1000	-0,939
12,1500	0,154
12,2000	1,068
12,2500	-0,193
12,3000	-0,866
12,3500	0,572
12,4000	0,919
12,4500	-0,587
12,5000	-0,617
12,5500	0,891
12,6000	0,617
12,6500	-0,850
12,7000	-0,240
12,7500	1,057
12,8000	0,209
12,8500	-0,939
12,9000	0,199
12,9500	1,060
13,0000	-0,234
13,0500	-0,850
13,1000	0,606
13,1500	0,898
13,2000	-0,613
13,2500	-0,595
13,3000	0,909
13,3500	0,594
13,4000	-0,862
13,4500	-0,215
13,5000	1,062
13,5500	0,188
13,6000	-0,939
13,6500	0,215
13,7000	1,056
13,7500	-0,248
13,8000	-0,844
13,8500	0,617
13,9000	0,891
13,9500	-0,625
14,0000	-0,581
14,0500	0,917
14,1000	0,580
14,1500	-0,867
14,2000	-0,198
14,2500	1,065
14,3000	0,170
14,3500	-0,939
14,4000	0,234
14,4500	1,052
14,5000	-0,267
14,5500	-0,836
14,6000	0,635
14,6500	0,878
14,7000	-0,639
14,7500	-0,565
14,8000	0,928
14,8500	0,562
14,9000	-0,875
14,9500	-0,176
15,0000	1,068
15,0500	0,143
15,1000	-0,938
15,1500	0,261
15,2000	1,045
15,2500	-0,295
15,3000	-0,822
15,3500	0,660
15,4000	0,859
15,4500	-0,663
15,5000	-0,539
15,5500	0,944
15,6000	0,534
15,6500	-0,888
15,7000	-0,143
15,7500	1,071
15,8000	0,112
15,8500	-0,936
15,9000	0,291
15,9500	1,038
16,0000	-0,324
16,0500	-0,807
16,1000	0,685
16,1500	0,842
16,2000	-0,682
16,2500	-0,517
16,3000	0,960
16,3500	0,506
16,4000	-0,897
16,4500	-0,113
16,5000	1,074
16,5500	0,079
16,6000	-0,933
16,6500	0,325
16,7000	1,029
16,7500	-0,355
16,8000	-0,789
16,8500	0,712
16,9000	0,820
16,9500	-0,705
17,0000	-0,485
17,0500	0,974
17,1000	0,470
17,1500	-0,906
17,2000	-0,074
17,2500	1,076
17,3000	0,036
17,3500	-0,928
17,4000	0,364
17,4500	1,016
17,5000	-0,394
17,5500	-0,768
17,6000	0,741
17,6500	0,795
17,7000	-0,730
17,7500	-0,454
17,8000	0,990
17,8500	0,440
17,9000	-0,914
17,9500	-0,046
18,0000	1,078
18,0500	0,011
18,1000	-0,924
18,1500	0,383
18,2000	1,008
18,2500	-0,412
18,3000	-0,756
18,3500	0,754
18,4000	0,782
18,4500	-0,737
18,5000	-0,443
18,5500	0,993
18,6000	0,429
18,6500	-0,917
18,7000	-0,038
18,7500	1,078
18,8000	0,005
18,8500	-0,924
18,9000	0,388
18,9500	1,008
19,0000	-0,412
19,0500	-0,757
19,1000	0,752
19,1500	0,785
19,2000	-0,737
19,2500	-0,448
19,3000	0,991
19,3500	0,434
19,4000	-0,916
19,4500	-0,042
19,5000	1,078
19,5500	0,009
19,6000	-0,924
19,6500	0,388
19,7000	1,008
19,7500	-0,413
19,8000	-0,756
19,8500	0,756
19,9000	0,779
19,9500	-0,741
20,0000	-0,435
20,0500	0,997
20,1000	0,418
20,1500	-0,919
20,2000	-0,024
20,2500	1,079
20,3000	-0,013
20,3500	-0,920
20,4000	0,408
20,4500	1,002
20,5000	-0,432
20,5500	-0,743
20,6000	0,771
20,6500	0,765
20,7000	-0,756
20,7500	-0,418
20,8000	1,005
20,8500	0,397
20,9000	-0,924
20,9500	0,000
21,0000	1,079
21,0500	-0,038
21,1000	-0,914
21,1500	0,434
21,2000	0,991
21,2500	-0,457
21,3000	-0,724
21,3500	0,792
21,4000	0,743
21,4500	-0,773
21,5000	-0,391
21,5500	1,015
21,6000	0,366
21,6500	-0,928
21,7000	0,038
21,7500	1,078
21,8000	-0,079
21,8500	-0,903
21,9000	0,474
21,9500	0,974
22,0000	-0,498
22,0500	-0,694
22,1000	0,825
22,1500	0,704
22,2000	-0,803
