Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
8,0500	-0,039
8,1000	-1,712
8,1500	-0,789
8,2000	-0,732
8,2500	-1,740
8,3000	-0,017
8,3500	-1,996
8,4000	-0,276
8,4500	-1,329
8,5000	-1,238
8,5500	-0,330
8,6000	-1,970
8,6500	-0,005
8,7000	-1,806
8,7500	-0,653
8,8000	-0,875
8,8500	-1,637
8,9000	-0,066
8,9500	-2,018
9,0000	-0,182
9,0500	-1,461
9,1000	-1,098
9,1500	-0,445
9,2000	-1,916
9,2500	0,011
9,3000	-1,883
9,3500	-0,526
9,4000	-1,018
9,4500	-1,525
9,5000	-0,129
9,5500	-2,025
9,6000	-0,110
9,6500	-1,576
9,7000	-0,966
9,7500	-0,562
9,8000	-1,852
9,8500	0,009
9,9000	-1,942
9,9500	-0,408
10,0000	-1,156
10,0500	-1,404
10,1000	-0,207
10,1500	-2,012
10,2000	-0,050
10,2500	-1,685
10,3000	-0,825
10,3500	-0,697
10,4000	-1,766
10,4500	-0,011
10,5000	-1,989
10,5500	-0,302
10,6000	-1,291
10,6500	-1,272
10,7000	-0,303
10,7500	-1,984
10,8000	-0,014
10,8500	-1,778
10,9000	-0,693
10,9500	-0,828
11,0000	-1,671
11,0500	-0,049
11,1000	-2,014
11,1500	-0,212
11,2000	-1,417
11,2500	-1,145
11,3000	-0,404
11,3500	-1,935
11,4000	0,006
11,4500	-1,858
11,5000	-0,569
11,5500	-0,960
11,6000	-1,568
11,6500	-0,104
11,7000	-2,022
11,7500	-0,135
11,8000	-1,532
11,8500	-1,015
11,9000	-0,515
11,9500	-1,877
12,0000	0,013
12,0500	-1,921
12,1000	-0,456
12,1500	-1,095
12,2000	-1,456
12,2500	-0,171
12,3000	-2,018
12,3500	-0,075
12,4000	-1,638
12,4500	-0,888
12,5000	-0,635
12,5500	-1,810
12,6000	0,002
12,6500	-1,970
12,7000	-0,353
12,7500	-1,225
12,8000	-1,343
12,8500	-0,250
12,9000	-2,001
12,9500	-0,033
13,0000	-1,729
13,0500	-0,771
13,1000	-0,751
13,1500	-1,729
13,2000	-0,024
13,2500	-2,000
13,3000	-0,267
13,3500	-1,338
13,4000	-1,228
13,4500	-0,336
13,5000	-1,970
13,5500	-0,005
13,6000	-1,805
13,6500	-0,655
13,7000	-0,870
13,7500	-1,640
13,8000	-0,063
13,8500	-2,018
13,9000	-0,188
13,9500	-1,451
14,0000	-1,104
14,0500	-0,437
14,1000	-1,920
14,1500	0,009
14,2000	-1,879
14,2500	-0,534
14,3000	-1,004
14,3500	-1,535
14,4000	-0,124
14,4500	-2,023
14,5000	-0,115
14,5500	-1,569
14,6000	-0,972
14,6500	-0,556
14,7000	-1,854
14,7500	0,009
14,8000	-1,940
14,8500	-0,413
14,9000	-1,151
14,9500	-1,407
15,0000	-0,207
15,0500	-2,014
15,1000	-0,052
15,1500	-1,684
15,2000	-0,829
15,2500	-0,696
15,3000	-1,769
15,3500	-0,011
15,4000	-1,989
15,4500	-0,303
15,5000	-1,294
15,5500	-1,274
15,6000	-0,303
15,6500	-1,984
15,7000	-0,014
15,7500	-1,781
15,8000	-0,691
15,8500	-0,834
15,9000	-1,668
15,9500	-0,050
16,0000	-2,015
16,0500	-0,207
16,1000	-1,422
16,1500	-1,139
16,2000	-0,410
16,2500	-1,934
16,3000	0,008
16,3500	-1,861
16,4000	-0,562
16,4500	-0,968
16,5000	-1,560
16,5500	-0,108
16,6000	-2,023
16,6500	-0,130
16,7000	-1,541
16,7500	-1,005
16,8000	-0,525
16,8500	-1,874
16,9000	0,013
16,9500	-1,924
17,0000	-0,448
17,0500	-1,104
17,1000	-1,450
17,1500	-0,176
17,2000	-2,017
17,2500	-0,072
17,3000	-1,645
17,3500	-0,881
17,4000	-0,642
17,4500	-1,805
17,5000	0,000
17,5500	-1,971
17,6000	-0,347
17,6500	-1,236
17,7000	-1,334
17,7500	-0,256
17,8000	-2,000
17,8500	-0,028
17,9000	-1,734
17,9500	-0,759
18,0000	-0,762
18,0500	-1,723
18,1000	-0,027
18,1500	-2,003
18,2000	-0,259
18,2500	-1,351
18,3000	-1,217
18,3500	-0,346
18,4000	-1,965
18,4500	-0,002
18,5000	-1,814
18,5500	-0,641
18,6000	-0,880
18,6500	-1,632
18,7000	-0,066
18,7500	-2,018
18,8000	-0,184
18,8500	-1,455
18,9000	-1,101
18,9500	-0,438
19,0000	-1,920
19,0500	0,008
19,1000	-1,876
19,1500	-0,542
19,2000	-0,991
19,2500	-1,544
19,3000	-0,116
19,3500	-2,023
19,4000	-0,126
19,4500	-1,547
19,5000	-0,996
19,5500	-0,529
19,6000	-1,872
19,6500	0,011
19,7000	-1,923
19,7500	-0,452
19,8000	-1,101
19,8500	-1,456
19,9000	-0,173
19,9500	-2,020
20,0000	-0,079
20,0500	-1,630
20,1000	-0,900
20,1500	-0,622
20,2000	-1,819
20,2500	0,005
20,3000	-1,960
20,3500	-0,372
20,4000	-1,200
20,4500	-1,367
20,5000	-0,234
20,5500	-2,009
20,6000	-0,039
20,6500	-1,704
20,7000	-0,803
20,7500	-0,716
20,8000	-1,755
20,8500	-0,014
20,9000	-1,992
20,9500	-0,295
21,0000	-1,299
21,0500	-1,269
21,1000	-0,303
21,1500	-1,984
21,2000	-0,016
21,2500	-1,773
21,3000	-0,702
21,3500	-0,818
21,4000	-1,682
21,4500	-0,042
21,5000	-2,011
21,5500	-0,226
21,6000	-1,393
21,6500	-1,175
21,7000	-0,379
21,7500	-1,949
21,8000	0,003
21,8500	-1,835
21,9000	-0,608
21,9500	-0,916
22,0000	-1,605
22,0500	-0,080
22,1000	-2,022
22,1500	-0,165
22,2000	-1,484
22,2500	-1,071
22,3000	-0,465
22,3500	-1,909
22,4000	0,011
22,4500	-1,891
22,5000	-0,514
22,5500	-1,024
22,6000	-1,517
22,6500	-0,130
22,7000	-2,023
22,7500	-0,108
22,8000	-1,574
22,8500	-0,968
22,9000	-0,556
22,9500	-1,858
23,0000	0,011
23,0500	-1,935
23,1000	-0,426
23,1500	-1,134
23,2000	-1,428
23,2500	-0,188
23,3000	-2,017
23,3500	-0,068
23,4000	-1,654
23,4500	-0,870
23,5000	-0,650
23,5500	-1,800
23,6000	0,000
23,6500	-1,971
23,7000	-0,346
23,7500	-1,232
23,8000	-1,335
23,8500	-0,253
23,9000	-2,001
23,9500	-0,030
24,0000	-1,729
24,0500	-0,768
24,1000	-0,751
24,1500	-1,729
24,2000	-0,022
24,2500	-2,000
24,3000	-0,270
24,3500	-1,332
24,4000	-1,236
24,4500	-0,330
24,5000	-1,971
24,5500	-0,006
24,6000	-1,799
24,6500	-0,666
24,7000	-0,858
24,7500	-1,652
24,8000	-0,057
24,8500	-2,015
24,9000	-0,201
24,9500	-1,428
25,0000	-1,136
25,0500	-0,410
25,1000	-1,934
25,1500	0,008
25,2000	-1,855
25,2500	-0,573
25,3000	-0,955
25,3500	-1,576
25,4000	-0,097
25,4500	-2,023
25,5000	-0,143
25,5500	-1,516
25,6000	-1,038
25,6500	-0,495
25,7000	-1,890
25,7500	0,013
25,8000	-1,907
25,8500	-0,484
25,9000	-1,062
25,9500	-1,491
26,0000	-0,149
26,0500	-2,023
26,1000	-0,096
26,1500	-1,599
26,2000	-0,938
26,2500	-0,586
26,3000	-1,841
26,3500	0,009
26,4000	-1,949
26,4500	-0,399
26,5000	-1,169
26,5500	-1,398
26,6000	-0,210
26,6500	-2,012
26,7000	-0,050
26,7500	-1,684
26,8000	-0,831
26,8500	-0,690
26,9000	-1,773
26,9500	-0,008
27,0000	-1,985
27,0500	-0,311
27,1000	-1,279
27,1500	-1,291
27,2000	-0,289
27,2500	-1,989
27,3000	-0,017
27,3500	-1,766
27,4000	-0,716
27,4500	-0,804
27,5000	-1,690
27,5500	-0,039
27,6000	-2,009
27,6500	-0,229
27,7000	-1,389
27,7500	-1,173
27,8000	-0,380
27,8500	-1,949
27,9000	0,005
27,9500	-1,839
28,0000	-0,598
28,0500	-0,928
28,1000	-1,596
28,1500	-0,086
28,2000	-2,022
28,2500	-0,157
28,3000	-1,500
28,3500	-1,054
28,4000	-0,482
28,4500	-1,898
28,5000	0,014
28,5500	-1,902
28,6000	-0,490
28,6500	-1,054
28,7000	-1,494
28,7500	-0,149
28,8000	-2,023
28,8500	-0,093
28,9000	-1,605
28,9500	-0,930
29,0000	-0,597
29,0500	-1,832
29,1000	0,006
29,1500	-1,954
29,2000	-0,382
29,2500	-1,189
29,3000	-1,373
29,3500	-0,229
29,4000	-2,009
29,4500	-0,042
29,5000	-1,707
29,5500	-0,800
29,6000	-0,724
29,6500	-1,747
29,7000	-0,017
29,7500	-1,996
29,8000	-0,283
29,8500	-1,316
29,9000	-1,250
29,9500	-0,320
30,0000	-1,978
30,0500	-0,008
30,1000	-1,794
30,1500	-0,672
30,2000	-0,851
30,2500	-1,656
30,3000	-0,057
30,3500	-2,017
30,4000	-0,199
30,4500	-1,434
30,5000	-1,126
30,5500	-0,419
30,6000	-1,929
30,6500	0,009
30,7000	-1,866
30,7500	-0,556
30,8000	-0,975
30,8500	-1,558
30,9000	-0,108
30,9500	-2,023
31,0000	-0,130
31,0500	-1,539
31,1000	-1,012
31,1500	-0,520
31,2000	-1,877
31,2500	0,013
31,3000	-1,921
31,3500	-0,459
31,4000	-1,096
31,4500	-1,461
31,5000	-0,168
31,5500	-2,020
31,6000	-0,079
31,6500	-1,630
31,7000	-0,902
31,7500	-0,624
31,8000	-1,816
31,8500	0,003
31,9000	-1,963
31,9500	-0,366
32,0000	-1,211
32,0500	-1,356
32,1000	-0,240
32,1500	-2,004
32,2000	-0,036
32,2500	-1,718
32,3000	-0,781
32,3500	-0,738
32,4000	-1,740
32,4500	-0,019
32,5000	-1,996
32,5500	-0,276
32,6000	-1,324
32,6500	-1,246
32,7000	-0,324
32,7500	-1,974
32,8000	-0,008
32,8500	-1,794
32,9000	-0,672
32,9500	-0,848
33,0000	-1,657
33,0500	-0,053
33,1000	-2,014
33,1500	-0,201
33,2000	-1,426
33,2500	-1,133
33,3000	-0,413
33,3500	-1,934
33,4000	0,008
33,4500	-1,861
33,5000	-0,564
33,5500	-0,968
33,6000	-1,565
33,6500	-0,104
33,7000	-2,023
33,7500	-0,137
33,8000	-1,532
33,8500	-1,016
33,9000	-0,514
33,9500	-1,882
34,0000	0,013
34,0500	-1,918
34,1000	-0,462
34,1500	-1,092
34,2000	-1,462
34,2500	-0,167
34,3000	-2,020
34,3500	-0,080
34,4000	-1,630
34,4500	-0,900
34,5000	-0,624
34,5500	-1,816
34,6000	0,003
34,6500	-1,963
34,7000	-0,364
34,7500	-1,211
34,8000	-1,354
34,8500	-0,242
34,9000	-2,004
34,9500	-0,033
35,0000	-1,723
35,0500	-0,778
35,1000	-0,745
35,1500	-1,734
35,2000	-0,020
35,2500	-2,000
35,3000	-0,269
35,3500	-1,335
35,4000	-1,228
35,4500	-0,338
35,5000	-1,968
35,5500	-0,003
35,6000	-1,810
35,6500	-0,649
35,7000	-0,877
35,7500	-1,637
35,8000	-0,066
35,8500	-2,020
35,9000	-0,185
35,9500	-1,455
36,0000	-1,104
36,0500	-0,438
36,1000	-1,921
36,1500	0,009
36,2000	-1,874
36,2500	-0,540
36,3000	-0,996
36,3500	-1,543
36,4000	-0,116
36,4500	-2,023
36,5000	-0,123
36,5500	-1,550
36,6000	-0,999
36,6500	-0,531
36,7000	-1,869
36,7500	0,013
36,8000	-1,926
36,8500	-0,449
36,9000	-1,104
36,9500	-1,451
37,0000	-0,174
37,0500	-2,020
37,1000	-0,074
37,1500	-1,638
37,2000	-0,891
37,2500	-0,631
37,3000	-1,810
37,3500	0,003
37,4000	-1,968
37,4500	-0,360
37,5000	-1,216
37,5500	-1,352
37,6000	-0,243
37,6500	-2,003
37,7000	-0,035
37,7500	-1,717
37,8000	-0,781
37,8500	-0,738
37,9000	-1,739
37,9500	-0,019
38,0000	-1,996
38,0500	-0,278
38,1000	-1,319
38,1500	-1,249
38,2000	-0,319
38,2500	-1,974
38,3000	-0,008
38,3500	-1,789
38,4000	-0,680
38,4500	-0,840
38,5000	-1,663
38,5500	-0,050
38,6000	-2,012
38,6500	-0,209
38,7000	-1,417
38,7500	-1,148
38,8000	-0,402
38,8500	-1,938
38,9000	0,006
38,9500	-1,850
39,0000	-0,580
39,0500	-0,949
39,1000	-1,582
39,1500	-0,094
39,2000	-2,022
39,2500	-0,151
39,3000	-1,506
39,3500	-1,049
39,4000	-0,482
39,4500	-1,898
39,5000	0,013
39,5500	-1,898
39,6000	-0,500
39,6500	-1,045
39,7000	-1,506
39,7500	-0,138
39,8000	-2,023
39,8500	-0,104
39,9000	-1,579
39,9500	-0,966
40,0000	-0,561
40,0500	-1,855
40,1000	0,011
40,1500	-1,934
40,2000	-0,430
40,2500	-1,126
40,3000	-1,436
40,3500	-0,182
40,4000	-2,017
40,4500	-0,071
40,5000	-1,643
40,5500	-0,888
40,6000	-0,633
40,6500	-1,811
40,7000	0,003
40,7500	-1,963
40,8000	-0,369
40,8500	-1,202
40,9000	-1,367
40,9500	-0,232
41,0000	-2,006
41,0500	-0,041
41,1000	-1,701
41,1500	-0,807
41,2000	-0,710
41,2500	-1,762
41,3000	-0,011
41,3500	-1,987
41,4000	-0,306
41,4500	-1,282
41,5000	-1,294
41,5500	-0,287
41,6000	-1,992
41,6500	-0,020
41,7000	-1,755
41,7500	-0,732
41,8000	-0,784
41,8500	-1,709
41,9000	-0,033
41,9500	-2,004
42,0000	-0,250
42,0500	-1,354
42,1000	-1,214
42,1500	-0,347
42,2000	-1,967
42,2500	-0,005
42,3000	-1,806
42,3500	-0,653
42,4000	-0,870
42,4500	-1,648
42,5000	-0,060
42,5500	-2,018
42,6000	-0,198
42,6500	-1,431
42,7000	-1,137
42,7500	-0,413
42,8000	-1,935
42,8500	0,006
42,9000	-1,855
42,9500	-0,576
43,0000	-0,952
43,0500	-1,582
43,1000	-0,094
43,1500	-2,023
43,2000	-0,149
43,2500	-1,506
43,3000	-1,049
43,3500	-0,485
43,4000	-1,896
43,4500	0,013
43,5000	-1,901
43,5500	-0,496
43,6000	-1,046
43,6500	-1,503
43,7000	-0,141
43,7500	-2,022
43,8000	-0,102
43,8500	-1,587
43,9000	-0,953
43,9500	-0,570
44,0000	-1,849
44,0500	0,009
44,1000	-1,942
44,1500	-0,415
44,2000	-1,147
44,2500	-1,417
44,3000	-0,196
44,3500	-2,015
44,4000	-0,060
44,4500	-1,665
44,5000	-0,856
44,5500	-0,664
44,6000	-1,792
44,6500	-0,003
44,7000	-1,974
44,7500	-0,336
44,8000	-1,244
44,8500	-1,324
44,9000	-0,264
44,9500	-1,998
45,0000	-0,027
45,0500	-1,739
45,1000	-0,754
45,1500	-0,765
45,2000	-1,720
45,2500	-0,027
45,3000	-2,003
45,3500	-0,259
45,4000	-1,348
45,4500	-1,217
45,5000	-0,346
45,5500	-1,967
45,6000	-0,003
45,6500	-1,811
45,7000	-0,644
45,7500	-0,883
45,8000	-1,634
45,8500	-0,068
45,9000	-2,018
45,9500	-0,181
46,0000	-1,464
46,0500	-1,095
46,1000	-0,448
46,1500	-1,915
46,2000	0,011
46,2500	-1,883
46,3000	-0,523
46,3500	-1,013
46,4000	-1,527
46,4500	-0,130
46,5000	-2,023
46,5500	-0,110
46,6000	-1,576
46,6500	-0,966
46,7000	-0,562
46,7500	-1,852
46,8000	0,009
46,8500	-1,942
46,9000	-0,413
46,9500	-1,151
47,0000	-1,407
47,0500	-0,204
47,1000	-2,014
47,1500	-0,055
47,2000	-1,679
47,2500	-0,836
47,3000	-0,686
47,3500	-1,775
47,4000	-0,009
47,4500	-1,987
47,5000	-0,309
47,5500	-1,285
47,6000	-1,285
47,6500	-0,294
47,7000	-1,987
47,7500	-0,016
47,8000	-1,773
47,8500	-0,702
47,9000	-0,822
47,9500	-1,678
48,0000	-0,047
48,0500	-2,014
48,1000	-0,215
48,1500	-1,412
48,2000	-1,150
48,2500	-0,402
48,3000	-1,938
48,3500	0,008
48,4000	-1,858
48,4500	-0,569
48,5000	-0,964
48,5500	-1,563
48,6000	-0,107
48,6500	-2,025
48,7000	-0,130
48,7500	-1,544
48,8000	-0,999
48,8500	-0,531
48,9000	-1,869
48,9500	0,013
49,0000	-1,932
49,0500	-0,435
49,1000	-1,125
49,1500	-1,429
49,2000	-0,192
49,2500	-2,015
49,3000	-0,060
49,3500	-1,668
49,4000	-0,845
49,4500	-0,680
49,5000	-1,775
49,5500	-0,009
49,6000	-1,985
49,6500	-0,308
49,7000	-1,291
49,7500	-1,272
49,8000	-0,305
49,8500	-1,982
49,9000	-0,011
49,9500	-1,789
50,0000	-0,677
50,0500	-0,848
50,1000	-1,652
50,1500	-0,058
50,2000	-2,018
50,2500	-0,195
50,3000	-1,448
50,3500	-1,107
50,4000	-0,438
50,4500	-1,920
50,5000	0,009
50,5500	-1,882
50,6000	-0,526
50,6500	-1,015
50,7000	-1,519
50,7500	-0,132
50,8000	-2,023
50,8500	-0,104
50,9000	-1,591
50,9500	-0,942
51,0000	-0,586
51,0500	-1,836
51,1000	0,008
51,1500	-1,954
51,2000	-0,385
51,2500	-1,191
51,3000	-1,368
51,3500	-0,232
51,4000	-2,006
51,4500	-0,038
51,5000	-1,718
51,5500	-0,779
51,6000	-0,741
51,6500	-1,733
51,7000	-0,022
51,7500	-2,000
51,8000	-0,267
51,8500	-1,345
51,9000	-1,221
51,9500	-0,344
52,0000	-1,963
52,0500	-0,003
52,1000	-1,819
52,1500	-0,636
52,2000	-0,894
52,2500	-1,619
52,3000	-0,074
52,3500	-2,022
52,4000	-0,171
52,4500	-1,483
52,5000	-1,074
52,5500	-0,467
52,6000	-1,904
52,6500	0,014
52,7000	-1,896
52,7500	-0,503
52,8000	-1,048
52,8500	-1,500
52,9000	-0,141
52,9500	-2,020
53,0000	-0,096
53,0500	-1,599
53,1000	-0,936
53,1500	-0,589
53,2000	-1,835
53,2500	0,009
53,3000	-1,954
53,3500	-0,388
53,4000	-1,183
53,4500	-1,379
53,5000	-0,223
53,5500	-2,006
53,6000	-0,042
53,6500	-1,703
53,7000	-0,804
53,7500	-0,716
53,8000	-1,751
53,8500	-0,013
53,9000	-1,990
53,9500	-0,291
54,0000	-1,308
54,0500	-1,263
54,1000	-0,311
54,1500	-1,979
54,2000	-0,011
54,2500	-1,784
54,3000	-0,685
54,3500	-0,840
54,4000	-1,665
54,4500	-0,049
54,5000	-2,015
54,5500	-0,207
54,6000	-1,422
54,6500	-1,142
54,7000	-0,408
54,7500	-1,935
54,8000	0,008
54,8500	-1,858
54,9000	-0,569
54,9500	-0,969
55,0000	-1,566
55,0500	-0,102
55,1000	-2,023
55,1500	-0,138
55,2000	-1,525
55,2500	-1,024
55,3000	-0,509
55,3500	-1,883
55,4000	0,013
55,4500	-1,912
55,5000	-0,468
55,5500	-1,081
55,6000	-1,475
55,6500	-0,160
55,7000	-2,020
55,7500	-0,085
55,8000	-1,618
55,8500	-0,916
55,9000	-0,609
55,9500	-1,825
56,0000	0,005
56,0500	-1,956
56,1000	-0,382
56,1500	-1,184
56,2000	-1,381
56,2500	-0,221
56,3000	-2,009
56,3500	-0,047
56,4000	-1,690
56,4500	-0,822
56,5000	-0,701
56,5500	-1,769
56,6000	-0,008
56,6500	-1,982
56,7000	-0,314
56,7500	-1,269
56,8000	-1,304
56,8500	-0,278
56,9000	-1,992
56,9500	-0,022
57,0000	-1,750
57,0500	-0,740
57,1000	-0,776
57,1500	-1,714
57,2000	-0,028
57,2500	-2,003
57,3000	-0,254
57,3500	-1,351
57,4000	-1,221
57,4500	-0,342
57,5000	-1,968
57,5500	-0,005
57,6000	-1,806
57,6500	-0,655
57,7000	-0,869
57,7500	-1,646
57,8000	-0,060
57,8500	-2,015
57,9000	-0,198
57,9500	-1,429
58,0000	-1,133
58,0500	-0,412
58,1000	-1,937
58,1500	0,008
58,2000	-1,854
58,2500	-0,580
58,3000	-0,947
58,3500	-1,587
58,4000	-0,091
58,4500	-2,023
58,5000	-0,156
58,5500	-1,492
58,6000	-1,070
58,6500	-0,468
58,7000	-1,907
58,7500	0,011
58,8000	-1,885
58,8500	-0,526
58,9000	-1,007
58,9500	-1,536
59,0000	-0,119
59,0500	-2,023
59,1000	-0,124
59,1500	-1,546
59,2000	-1,004
59,2500	-0,522
59,3000	-1,879
59,3500	0,013
59,4000	-1,915
59,4500	-0,471
59,5000	-1,073
59,5500	-1,486
59,6000	-0,151
59,6500	-2,022
59,7000	-0,096
59,7500	-1,591
59,8000	-0,952
59,8500	-0,569
59,9000	-1,852
59,9500	0,009
60,0000	-1,937
60,0500	-0,427
60,1000	-1,125
60,1500	-1,437
60,2000	-0,181
60,2500	-2,018
60,3000	-0,074
60,3500	-1,634
60,4000	-0,898
60,4500	-0,624
60,5000	-1,819
60,5500	0,003
60,6000	-1,959
60,6500	-0,380
60,7000	-1,183
60,7500	-1,384
60,8000	-0,218
60,8500	-2,011
60,9000	-0,050
60,9500	-1,681
61,0000	-0,833
61,0500	-0,682
61,1000	-1,781
61,1500	-0,005
61,2000	-1,978
61,2500	-0,333
61,3000	-1,241
61,3500	-1,332
61,4000	-0,254
61,4500	-2,000
61,5000	-0,031
61,5500	-1,718
61,6000	-0,787
61,6500	-0,726
61,7000	-1,751
61,7500	-0,013
61,8000	-1,989
61,8500	-0,303
61,9000	-1,280
61,9500	-1,294
62,0000	-0,283
62,0500	-1,993
62,1000	-0,022
62,1500	-1,740
62,2000	-0,754
62,2500	-0,762
62,3000	-1,731
62,3500	-0,022
62,4000	-1,996
62,4500	-0,281
62,5000	-1,312
62,5500	-1,268
62,6000	-0,303
62,6500	-1,985
62,7000	-0,017
62,7500	-1,759
62,8000	-0,727
62,8500	-0,784
62,9000	-1,711
62,9500	-0,030
63,0000	-2,001
63,0500	-0,265
63,1000	-1,330
63,1500	-1,244
63,2000	-0,322
63,2500	-1,981
63,3000	-0,013
63,3500	-1,775
63,4000	-0,704
63,4500	-0,812
63,5000	-1,695
63,5500	-0,036
63,6000	-2,007
63,6500	-0,247
63,7000	-1,354
63,7500	-1,221
63,8000	-0,339
63,8500	-1,971
63,9000	-0,006
63,9500	-1,788
64,0000	-0,685
64,0500	-0,826
64,1000	-1,682
64,1500	-0,041
64,2000	-2,007
64,2500	-0,237
64,3000	-1,368
64,3500	-1,206
64,4000	-0,352
64,4500	-1,967
64,5000	-0,005
64,5500	-1,799
64,6000	-0,671
64,6500	-0,847
64,7000	-1,667
64,7500	-0,049
64,8000	-2,011
64,8500	-0,226
64,9000	-1,384

