Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
12,3000	1,451
12,3500	0,225
12,4000	-0,487
12,4500	1,013
12,5000	1,199
12,5500	-0,368
12,6000	-0,014
12,6500	1,411
12,7000	0,594
12,7500	-0,567
12,8000	0,679
12,8500	1,382
12,9000	-0,099
12,9500	-0,306
13,0000	1,255
13,0500	0,939
13,1000	-0,525
13,1500	0,314
13,2000	1,450
13,2500	0,242
13,3000	-0,493
13,3500	1,001
13,4000	1,208
13,4500	-0,360
13,5000	-0,028
13,5500	1,406
13,6000	0,606
13,6500	-0,567
13,7000	0,669
13,7500	1,385
13,8000	-0,091
13,8500	-0,311
13,9000	1,250
13,9500	0,949
14,0000	-0,520
14,0500	0,303
14,1000	1,450
14,1500	0,256
14,2000	-0,498
14,2500	0,990
14,3000	1,217
14,3500	-0,352
14,4000	-0,039
14,4500	1,403
14,5000	0,617
14,5500	-0,567
14,6000	0,660
14,6500	1,389
14,7000	-0,085
14,7500	-0,316
14,8000	1,247
14,8500	0,949
14,9000	-0,520
14,9500	0,308
15,0000	1,450
15,0500	0,248
15,1000	-0,495
15,1500	0,996
15,2000	1,211
15,2500	-0,357
15,3000	-0,031
15,3500	1,406
15,4000	0,606
15,4500	-0,567
15,5000	0,672
15,5500	1,384
15,6000	-0,096
15,6500	-0,308
15,7000	1,253
15,7500	0,939
15,8000	-0,523
15,8500	0,313
15,9000	1,450
15,9500	0,245
16,0000	-0,495
16,0500	0,999
16,1000	1,211
16,1500	-0,358
16,2000	-0,028
16,2500	1,406
16,3000	0,605
16,3500	-0,567
16,4000	0,671
16,4500	1,387
16,5000	-0,091
16,5500	-0,311
16,6000	1,250
16,6500	0,947
16,7000	-0,520
16,7500	0,305
16,8000	1,450
16,8500	0,254
16,9000	-0,498
16,9500	0,990
17,0000	1,217
17,0500	-0,350
17,1000	-0,039
17,1500	1,403
17,2000	0,619
17,2500	-0,567
17,3000	0,660
17,3500	1,389
17,4000	-0,085
17,4500	-0,316
17,5000	1,247
17,5500	0,947
17,6000	-0,522
17,6500	0,306
17,7000	1,448
17,7500	0,248
17,8000	-0,495
17,8500	0,997
17,9000	1,210
17,9500	-0,360
18,0000	-0,028
18,0500	1,406
18,1000	0,602
18,1500	-0,567
18,2000	0,679
18,2500	1,382
18,3000	-0,101
18,3500	-0,302
18,4000	1,258
18,4500	0,931
18,5000	-0,526
18,5500	0,327
18,6000	1,450
18,6500	0,226
18,7000	-0,487
18,7500	1,016
18,8000	1,194
18,8500	-0,375
18,9000	-0,003
18,9500	1,415
19,0000	0,569
19,0500	-0,565
19,1000	0,713
19,1500	1,368
19,2000	-0,137
19,2500	-0,273
19,3000	1,285
19,3500	0,889
19,4000	-0,539
19,4500	0,380
19,5000	1,447
19,5500	0,170
19,6000	-0,463
19,6500	1,065
19,7000	1,153
19,7500	-0,408
19,8000	0,052
19,8500	1,428
19,9000	0,509
19,9500	-0,559
20,0000	0,767
20,0500	1,346
20,1000	-0,178
20,1500	-0,237
20,2000	1,310
20,2500	0,847
20,3000	-0,548
20,3500	0,423
20,4000	1,442
20,4500	0,134
20,5000	-0,448
20,5500	1,089
20,6000	1,133
20,6500	-0,421
20,7000	0,075
20,7500	1,433
20,8000	0,489
20,8500	-0,558
20,9000	0,784
20,9500	1,340
21,0000	-0,188
21,0500	-0,229
21,1000	1,313
21,1500	0,840
21,2000	-0,550
21,2500	0,424
21,3000	1,442
21,3500	0,137
21,4000	-0,449
21,4500	1,084
21,5000	1,137
21,5500	-0,418
21,6000	0,068
21,6500	1,431
21,7000	0,501
21,7500	-0,559
21,8000	0,768
21,8500	1,348
21,9000	-0,174
21,9500	-0,242
22,0000	1,304
22,0500	0,859
22,1000	-0,547
22,1500	0,402
22,2000	1,445
22,2500	0,160
22,3000	-0,460
22,3500	1,063
22,4000	1,158
22,4500	-0,404
22,5000	0,039
22,5500	1,426
22,6000	0,533
22,6500	-0,564
22,7000	0,738
22,7500	1,360
22,8000	-0,149
22,8500	-0,264
22,9000	1,288
22,9500	0,888
23,0000	-0,539
23,0500	0,371
23,1000	1,448
23,1500	0,187
23,2000	-0,473
23,2500	1,043
23,3000	1,173
23,3500	-0,388
23,4000	0,016
23,4500	1,418
23,5000	0,558
23,5500	-0,565
23,6000	0,712
23,6500	1,371
23,7000	-0,126
23,7500	-0,284
23,8000	1,271
23,8500	0,917
23,9000	-0,528
23,9500	0,333
24,0000	1,448
24,0500	0,231
24,1000	-0,492
24,1500	1,002
24,2000	1,208
24,2500	-0,357
24,3000	-0,033
24,3500	1,403
24,4000	0,620
24,4500	-0,567
24,5000	0,647
24,5500	1,396
24,6000	-0,061
24,6500	-0,338
24,7000	1,224
24,7500	0,991
24,8000	-0,501
24,8500	0,242
24,9000	1,450
24,9500	0,335
25,0000	-0,526
25,0500	0,908
25,1000	1,277
25,1500	-0,276
25,2000	-0,140
25,2500	1,360
25,3000	0,752
25,3500	-0,562
25,4000	0,503
25,4500	1,433
25,5000	0,080
25,5500	-0,427
25,6000	1,115
25,6500	1,115
25,7000	-0,429
25,7500	0,077
25,8000	1,431
25,8500	0,511
25,9000	-0,562
25,9500	0,740
26,0000	1,362
26,0500	-0,135
26,1000	-0,281
26,1500	1,268
26,2000	0,925
26,2500	-0,523
26,3000	0,308
26,3500	1,450
26,4000	0,273
26,4500	-0,511
26,5000	0,955
26,5500	1,250
26,6000	-0,309
26,6500	-0,105
26,7000	1,376
26,7500	0,718
26,8000	-0,565
26,8500	0,536
26,9000	1,426
26,9500	0,055
27,0000	-0,413
27,0500	1,133
27,1000	1,100
27,1500	-0,438
27,2000	0,097
27,2500	1,436
27,3000	0,492
27,3500	-0,561
27,4000	0,759
27,4500	1,357
27,5000	-0,151
27,5500	-0,269
27,6000	1,280
27,6500	0,911
27,7000	-0,528
27,7500	0,327
27,8000	1,450
27,8500	0,254
27,9000	-0,503
27,9500	0,972
28,0000	1,236
28,0500	-0,324
28,1000	-0,082
28,1500	1,382
28,2000	0,691
28,2500	-0,565
28,3000	0,564
28,3500	1,420
28,4000	0,027
28,4500	-0,397
28,5000	1,155
28,5500	1,079
28,6000	-0,454
28,6500	0,124
28,7000	1,439
28,7500	0,465
28,8000	-0,558
28,8500	0,782
28,9000	1,346
28,9500	-0,165
29,0000	-0,256
29,0500	1,286
29,1000	0,898
29,1500	-0,531
29,2000	0,336
29,2500	1,450
29,3000	0,250
29,3500	-0,503
29,4000	0,971
29,4500	1,243
29,5000	-0,319
29,5500	-0,094
29,6000	1,378
29,6500	0,713
29,7000	-0,565
29,7500	0,534
29,8000	1,428
29,8500	0,063
29,9000	-0,418
29,9500	1,122
30,0000	1,112
30,0500	-0,427
30,1000	0,072
30,1500	1,428
30,2000	0,528
30,2500	-0,564
30,3000	0,710
30,3500	1,379
30,4000	-0,093
30,4500	-0,322
30,5000	1,228
30,5500	0,994
30,6000	-0,495
30,6500	0,212
30,7000	1,445
30,7500	0,394
30,8000	-0,545
30,8500	0,831
30,9000	1,329
30,9500	-0,188
31,0000	-0,240
31,0500	1,291
31,1000	0,902
31,1500	-0,526
31,2000	0,311
31,2500	1,451
31,3000	0,302
31,3500	-0,523
31,4000	0,908
31,4500	1,288
31,5000	-0,253
31,5500	-0,181
31,6000	1,332
31,6500	0,829
31,7000	-0,548
31,7500	0,391
31,8000	1,448
31,8500	0,220
31,9000	-0,495
31,9500	0,979
32,0000	1,243
32,0500	-0,309
32,1000	-0,113
32,1500	1,365
32,2000	0,752
32,2500	-0,561
32,3000	0,476
32,3500	1,440
32,4000	0,135
32,4500	-0,460
32,5000	1,049
32,5500	1,186
32,6000	-0,364
32,6500	-0,038
32,7000	1,396
32,7500	0,669
32,8000	-0,567
32,8500	0,564
32,9000	1,423
32,9500	0,052
33,0000	-0,416
33,0500	1,118
33,1000	1,123
33,1500	-0,416
33,2000	0,044
33,2500	1,420
33,3000	0,575
33,3500	-0,567
33,4000	0,655
33,4500	1,400
33,5000	-0,036
33,5500	-0,363
33,6000	1,186
33,6500	1,052
33,7000	-0,465
33,7500	0,138
33,8000	1,439
33,8500	0,474
33,9000	-0,559
33,9500	0,752
34,0000	1,363
34,0500	-0,123
34,1000	-0,298
34,1500	1,246
34,2000	0,972
34,2500	-0,503
34,3000	0,232
34,3500	1,447
34,4000	0,379
34,4500	-0,543
34,5000	0,842
34,5500	1,323
34,6000	-0,196
34,6500	-0,234
34,7000	1,299
34,7500	0,892
34,8000	-0,533
34,8500	0,322
34,9000	1,451
34,9500	0,287
35,0000	-0,517
35,0500	0,924
35,1000	1,279
35,1500	-0,265
35,2000	-0,162
35,2500	1,341
35,3000	0,806
35,3500	-0,553
35,4000	0,419
35,4500	1,447
35,5000	0,190
35,5500	-0,484
35,6000	1,005
35,6500	1,224
35,7000	-0,330
35,7500	-0,088
35,8000	1,378
35,8500	0,726
35,9000	-0,564
35,9500	0,500
36,0000	1,436
36,0500	0,116
36,1000	-0,451
36,1500	1,063
36,2000	1,175
36,2500	-0,374
36,3000	-0,025
36,3500	1,400
36,4000	0,658
36,4500	-0,567
36,5000	0,567
36,5500	1,423
36,6000	0,052
36,6500	-0,418
36,7000	1,114
36,7500	1,133
36,8000	-0,410
36,8500	0,028
36,9000	1,415
36,9500	0,602
37,0000	-0,567
37,0500	0,624
37,1000	1,409
37,1500	0,005
37,2000	-0,391
37,2500	1,147
37,3000	1,098
37,3500	-0,432
37,4000	0,069
37,4500	1,426
37,5000	0,562
37,5500	-0,567
37,6000	0,657
37,6500	1,401
37,7000	-0,022
37,7500	-0,375
37,8000	1,166
37,8500	1,082
37,9000	-0,443
37,9500	0,086
38,0000	1,428
38,0500	0,547
38,1000	-0,565
38,1500	0,671
38,2000	1,395
38,2500	-0,035
38,3000	-0,368
38,3500	1,172
38,4000	1,074
38,4500	-0,446
38,5000	0,096
38,5500	1,429
38,6000	0,540
38,6500	-0,565
38,7000	0,672
38,7500	1,396
38,8000	-0,030
38,8500	-0,372
38,9000	1,166
38,9500	1,084
39,0000	-0,440
39,0500	0,080
39,1000	1,426
39,1500	0,562
39,2000	-0,567
39,2500	0,647
39,3000	1,404
39,3500	-0,006
39,4000	-0,388
39,4500	1,147
39,5000	1,104
39,5500	-0,424
39,6000	0,052
39,6500	1,418
39,7000	0,592
39,7500	-0,567
39,8000	0,617
39,8500	1,415
39,9000	0,027
39,9500	-0,408
40,0000	1,122
40,0500	1,131
40,1000	-0,405
40,1500	0,017
40,2000	1,411
40,2500	0,631
40,3000	-0,567
40,3500	0,580
40,4000	1,423
40,4500	0,061
40,5000	-0,426
40,5500	1,093
40,6000	1,155
40,6500	-0,385
40,7000	-0,016
40,7500	1,398
40,8000	0,669
40,8500	-0,569
40,9000	0,540
40,9500	1,431
41,0000	0,096
41,0500	-0,445
41,1000	1,067
41,1500	1,178
41,2000	-0,366
41,2500	-0,046
41,3000	1,389
41,3500	0,697
41,4000	-0,565
41,4500	0,512
41,5000	1,434
41,5500	0,124
41,6000	-0,459
41,6500	1,043
41,7000	1,199
41,7500	-0,344
41,8000	-0,074
41,8500	1,378
41,9000	0,732
41,9500	-0,564
42,0000	0,474
42,0500	1,442
42,1000	0,163
42,1500	-0,478
42,2000	1,008
42,2500	1,227
42,3000	-0,317
42,3500	-0,115
42,4000	1,360
42,4500	0,778
42,5000	-0,556
42,5500	0,424
42,6000	1,447
42,6500	0,212
42,7000	-0,495
42,7500	0,968
42,8000	1,253
42,8500	-0,284
42,9000	-0,151
42,9500	1,341
43,0000	0,817
43,0500	-0,548
43,1000	0,385
43,1500	1,450
43,2000	0,250
43,2500	-0,511
43,3000	0,935
43,3500	1,279
43,4000	-0,258
43,4500	-0,182
43,5000	1,326
43,5500	0,855
43,6000	-0,540
43,6500	0,344
43,7000	1,450
43,7500	0,287
43,8000	-0,522
43,8500	0,902
43,9000	1,296
43,9500	-0,231
44,0000	-0,207
44,0500	1,310
44,1000	0,880
44,1500	-0,533
44,2000	0,319
44,2500	1,451
44,3000	0,311
44,3500	-0,528
44,4000	0,886
44,4500	1,307
44,5000	-0,218
44,5500	-0,221
44,6000	1,302
44,6500	0,894
44,7000	-0,528
44,7500	0,305
44,8000	1,451
44,8500	0,325
44,9000	-0,529
44,9500	0,877
45,0000	1,310
45,0500	-0,212
45,1000	-0,225
45,1500	1,297
45,2000	0,898
45,2500	-0,526
45,3000	0,300
45,3500	1,450
45,4000	0,328
45,4500	-0,533
45,5000	0,872
45,5500	1,315
45,6000	-0,209
45,6500	-0,229
45,7000	1,296
45,7500	0,902
45,8000	-0,528
45,8500	0,298
45,9000	1,450
45,9500	0,327
46,0000	-0,531
46,0500	0,875
46,1000	1,308
46,1500	-0,212
46,2000	-0,225
46,2500	1,301
46,3000	0,895
46,3500	-0,528
46,4000	0,306
46,4500	1,450
46,5000	0,320
46,5500	-0,531
46,6000	0,878
46,6500	1,310
46,7000	-0,215
46,7500	-0,225
46,8000	1,299
46,8500	0,898
46,9000	-0,528
46,9500	0,298
47,0000	1,450
47,0500	0,328
47,1000	-0,533
47,1500	0,870
47,2000	1,315
47,2500	-0,206
47,3000	-0,231
47,3500	1,293
47,4000	0,906
47,4500	-0,523
47,5000	0,289
47,5500	1,450
47,6000	0,341
47,6500	-0,536
47,7000	0,859
47,7500	1,321
47,8000	-0,198
47,8500	-0,240
47,9000	1,286
47,9500	0,919
48,0000	-0,520
48,0500	0,273
48,1000	1,450
48,1500	0,355
48,2000	-0,539
48,2500	0,845
48,3000	1,326
48,3500	-0,187
48,4000	-0,248
48,4500	1,280
48,5000	0,925
48,5500	-0,518
48,6000	0,269
48,6500	1,450
48,7000	0,358
48,7500	-0,540
48,8000	0,845
48,8500	1,326
48,9000	-0,188
48,9500	-0,248
49,0000	1,283
49,0500	0,924
49,1000	-0,518
49,1500	0,270
49,2000	1,450
49,2500	0,355
49,3000	-0,539
49,3500	0,848
49,4000	1,324
49,4500	-0,192
49,5000	-0,245
49,5500	1,283
49,6000	0,919
49,6500	-0,520
49,7000	0,278
49,7500	1,450
49,8000	0,347
49,8500	-0,537
49,9000	0,856
49,9500	1,319
50,0000	-0,199
50,0500	-0,237
50,1000	1,291
50,1500	0,909
50,2000	-0,525
50,2500	0,289
50,3000	1,450
50,3500	0,333
50,4000	-0,533
50,4500	0,869
50,5000	1,312
50,5500	-0,210
50,6000	-0,225
50,6500	1,297
50,7000	0,894
50,7500	-0,528
50,8000	0,306
50,8500	1,450
50,9000	0,317
50,9500	-0,529
51,0000	0,881
51,0500	1,308
51,1000	-0,218
51,1500	-0,221
51,2000	1,301
51,2500	0,894
51,3000	-0,529
51,3500	0,305
51,4000	1,451
51,4500	0,324
51,5000	-0,531
51,5500	0,872
51,6000	1,313
51,6500	-0,206
51,7000	-0,232
51,7500	1,291
51,8000	0,909
51,8500	-0,522
51,9000	0,281
51,9500	1,450
52,0000	0,349
52,0500	-0,539
52,1000	0,850
52,1500	1,327
52,2000	-0,185
52,2500	-0,254
52,3000	1,277
52,3500	0,936
52,4000	-0,514
52,4500	0,251
52,5000	1,448
52,5500	0,382
52,6000	-0,547
52,6500	0,817
52,7000	1,340
52,7500	-0,159
52,8000	-0,275
52,8500	1,258
52,9000	0,963
52,9500	-0,503
53,0000	0,220
53,0500	1,447
53,1000	0,412
53,1500	-0,551
53,2000	0,790
53,2500	1,352
53,3000	-0,137
53,3500	-0,295
53,4000	1,243
53,4500	0,985
53,5000	-0,495
53,5500	0,195
53,6000	1,444
53,6500	0,437
53,7000	-0,556
53,7500	0,768
53,8000	1,360
53,8500	-0,119
53,9000	-0,309
53,9500	1,230
54,0000	1,001
54,0500	-0,487
54,1000	0,176
54,1500	1,442
54,2000	0,454
54,2500	-0,559
54,3000	0,749
54,3500	1,370
54,4000	-0,102
54,4500	-0,324
54,5000	1,219
54,5500	1,019
54,6000	-0,478
54,6500	0,154
54,7000	1,440
54,7500	0,476
54,8000	-0,561
54,8500	0,730
54,9000	1,376
54,9500	-0,088
55,0000	-0,331
55,0500	1,210
55,1000	1,029
55,1500	-0,473
55,2000	0,148
55,2500	1,439
55,3000	0,481
55,3500	-0,562
55,4000	0,729
55,4500	1,376
55,5000	-0,088
55,5500	-0,333
55,6000	1,210
55,6500	1,029
55,7000	-0,474
55,7500	0,151
55,8000	1,439
55,8500	0,478
55,9000	-0,561
55,9500	0,734
56,0000	1,374
56,0500	-0,091
56,1000	-0,328
56,1500	1,213
56,2000	1,023
56,2500	-0,476
56,3000	0,156
56,3500	1,440
56,4000	0,473
56,4500	-0,561
56,5000	0,735
56,5500	1,374
56,6000	-0,094
56,6500	-0,330
56,7000	1,216
56,7500	1,023
56,8000	-0,478
56,8500	0,156
56,9000	1,442
56,9500	0,471
57,0000	-0,561
57,0500	0,740
57,1000	1,371
57,1500	-0,097
57,2000	-0,324
57,2500	1,219
57,3000	1,015
57,3500	-0,481
57,4000	0,165
57,4500	1,442
57,5000	0,459
57,5500	-0,559
57,6000	0,749
57,6500	1,370
57,7000	-0,105
57,7500	-0,320
57,8000	1,224
57,8500	1,012
57,9000	-0,482
57,9500	0,167
58,0000	1,440
58,0500	0,462
58,1000	-0,559
58,1500	0,746
58,2000	1,370
58,2500	-0,099
58,3000	-0,324
58,3500	1,217
58,4000	1,018
58,4500	-0,479
58,5000	0,157
58,5500	1,442
58,6000	0,471
58,6500	-0,561
58,7000	0,737
58,7500	1,373
58,8000	-0,093
58,8500	-0,331
58,9000	1,211
58,9500	1,026
59,0000	-0,474
59,0500	0,146
59,1000	1,440
59,1500	0,482
59,2000	-0,562
59,2500	0,726
59,3000	1,376
59,3500	-0,086
59,4000	-0,333
59,4500	1,210
59,5000	1,026
59,5500	-0,474
59,6000	0,152
59,6500	1,440
59,7000	0,473
59,7500	-0,561
59,8000	0,737
59,8500	1,373
59,9000	-0,099
59,9500	-0,325
60,0000	1,219
60,0500	1,015
60,1000	-0,481
60,1500	0,162
60,2000	1,442
60,2500	0,463
60,3000	-0,559
60,3500	0,745
60,4000	1,368
60,4500	-0,104
60,5000	-0,320
60,5500	1,221
60,6000	1,013
60,6500	-0,481
60,7000	0,167
60,7500	1,442
60,8000	0,460
60,8500	-0,559
60,9000	0,748
60,9500	1,368
61,0000	-0,105
61,0500	-0,322
61,1000	1,222
61,1500	1,013
61,2000	-0,482
61,2500	0,167
61,3000	1,442
61,3500	0,462

