Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
7,0000	0,002
7,0500	-1,447
7,1000	-1,422
7,1500	0,024
7,2000	0,011
7,2500	-1,439
7,3000	-1,431
7,3500	0,014
7,4000	0,019
7,4500	-1,429
7,5000	-1,439
7,5500	0,008
7,6000	0,025
7,6500	-1,422
7,7000	-1,447
7,7500	-0,002
7,8000	0,033
7,8500	-1,414
7,9000	-1,453
7,9500	-0,009
8,0000	0,041
8,0500	-1,404
8,1000	-1,462
8,1500	-0,019
8,2000	0,050
8,2500	-1,395
8,3000	-1,470
8,3500	-0,027
8,4000	0,058
8,4500	-1,385
8,5000	-1,480
8,5500	-0,036
8,6000	0,066
8,6500	-1,374
8,7000	-1,489
8,7500	-0,046
8,8000	0,072
8,8500	-1,365
8,9000	-1,497
8,9500	-0,053
9,0000	0,080
9,0500	-1,356
9,1000	-1,505
9,1500	-0,064
9,2000	0,086
9,2500	-1,345
9,3000	-1,514
9,3500	-0,074
9,4000	0,097
9,4500	-1,330
9,5000	-1,524
9,5500	-0,086
9,6000	0,105
9,6500	-1,319
9,7000	-1,533
9,7500	-0,097
9,8000	0,112
9,8500	-1,307
9,9000	-1,543
9,9500	-0,110
10,0000	0,123
10,0500	-1,293
10,1000	-1,552
10,1500	-0,124
10,2000	0,132
10,2500	-1,279
10,3000	-1,561
10,3500	-0,137
10,4000	0,141
10,4500	-1,264
10,5000	-1,571
10,5500	-0,151
10,6000	0,148
10,6500	-1,249
10,7000	-1,580
10,7500	-0,165
10,8000	0,156
10,8500	-1,236
10,9000	-1,590
10,9500	-0,179
11,0000	0,165
11,0500	-1,221
11,1000	-1,598
11,1500	-0,192
11,2000	0,173
11,2500	-1,206
11,3000	-1,605
11,3500	-0,207
11,4000	0,181
11,4500	-1,189
11,5000	-1,615
11,5500	-0,223
11,6000	0,187
11,6500	-1,173
11,7000	-1,623
11,7500	-0,240
11,8000	0,195
11,8500	-1,153
11,9000	-1,634
11,9500	-0,262
12,0000	0,204
12,0500	-1,128
12,1000	-1,645
12,1500	-0,286
12,2000	0,215
12,2500	-1,101
12,3000	-1,657
12,3500	-0,311
12,4000	0,225
12,4500	-1,071
12,5000	-1,667
12,5500	-0,338
12,6000	0,234
12,6500	-1,043
12,7000	-1,678
12,7500	-0,368
12,8000	0,242
12,8500	-1,015
12,9000	-1,689
12,9500	-0,397
13,0000	0,251
13,0500	-0,985
13,1000	-1,696
13,1500	-0,426
13,2000	0,258
13,2500	-0,953
13,3000	-1,704
13,3500	-0,457
13,4000	0,265
13,4500	-0,924
13,5000	-1,711
13,5500	-0,487
13,6000	0,270
13,6500	-0,892
13,7000	-1,718
13,7500	-0,517
13,8000	0,276
13,8500	-0,859
13,9000	-1,723
13,9500	-0,547
14,0000	0,280
14,0500	-0,829
14,1000	-1,726
14,1500	-0,576
14,2000	0,283
14,2500	-0,800
14,3000	-1,729
14,3500	-0,603
14,4000	0,284
14,4500	-0,773
14,5000	-1,733
14,5500	-0,630
14,6000	0,286
14,6500	-0,745
14,7000	-1,733
14,7500	-0,658
14,8000	0,286
14,8500	-0,718
14,9000	-1,733
14,9500	-0,685
15,0000	0,287
15,0500	-0,690
15,1000	-1,733
15,1500	-0,715
15,2000	0,286
15,2500	-0,658
15,3000	-1,733
15,3500	-0,748
15,4000	0,284
15,4500	-0,625
15,5000	-1,731
15,5500	-0,782
15,6000	0,283
15,6500	-0,589
15,7000	-1,728
15,7500	-0,818
15,8000	0,278
15,8500	-0,553
15,9000	-1,725
15,9500	-0,853
16,0000	0,275
16,0500	-0,518
16,1000	-1,718
16,1500	-0,888
16,2000	0,270
16,2500	-0,484
16,3000	-1,712
16,3500	-0,922
16,4000	0,264
16,4500	-0,451
16,5000	-1,704
16,5500	-0,957
16,6000	0,256
16,6500	-0,418
16,7000	-1,695
16,7500	-0,991
16,8000	0,248
16,8500	-0,383
16,9000	-1,685
16,9500	-1,029
17,0000	0,237
17,0500	-0,346
17,1000	-1,671
17,1500	-1,068
17,2000	0,225
17,2500	-0,309
17,3000	-1,657
17,3500	-1,104
17,4000	0,210
17,4500	-0,273
17,5000	-1,641
17,5500	-1,144
17,6000	0,196
17,6500	-0,236
17,7000	-1,623
17,7500	-1,181
17,8000	0,179
17,8500	-0,201
17,9000	-1,604
17,9500	-1,216
18,0000	0,160
18,0500	-0,167
18,1000	-1,583
18,1500	-1,252
18,2000	0,141
18,2500	-0,135
18,3000	-1,563
18,3500	-1,283
18,4000	0,123
18,4500	-0,107
18,5000	-1,541
18,5500	-1,313
18,6000	0,104
18,6500	-0,079
18,7000	-1,519
18,7500	-1,341
18,8000	0,083
18,8500	-0,055
18,9000	-1,499
18,9500	-1,368
19,0000	0,064
19,0500	-0,030
19,1000	-1,477
19,1500	-1,395
19,2000	0,042
19,2500	-0,006
19,3000	-1,455
19,3500	-1,420
19,4000	0,020
19,4500	0,017
19,5000	-1,429
19,5500	-1,444
19,6000	0,000
19,6500	0,038
19,7000	-1,404
19,7500	-1,466
19,8000	-0,024
19,8500	0,060
19,9000	-1,381
19,9500	-1,488
20,0000	-0,046
20,0500	0,077
20,1000	-1,356
20,1500	-1,508
20,2000	-0,068
20,2500	0,096
20,3000	-1,332
20,3500	-1,528
20,4000	-0,093
20,4500	0,113
20,5000	-1,304
20,5500	-1,547
20,6000	-0,119
20,6500	0,130
20,7000	-1,277
20,7500	-1,568
20,8000	-0,146
20,8500	0,148
20,9000	-1,247
20,9500	-1,585
21,0000	-0,174
21,0500	0,165
21,1000	-1,217
21,1500	-1,602
21,2000	-0,204
21,2500	0,181
21,3000	-1,186
21,3500	-1,619
21,4000	-0,236
21,4500	0,195
21,5000	-1,153
21,5500	-1,635
21,6000	-0,265
21,6500	0,209
21,7000	-1,122
21,7500	-1,649
21,8000	-0,295
21,8500	0,220
21,9000	-1,089
21,9500	-1,662
22,0000	-0,324
22,0500	0,229
22,1000	-1,057
22,1500	-1,674
22,2000	-0,353
22,2500	0,240
22,3000	-1,026
22,3500	-1,684
22,4000	-0,385
22,4500	0,248
22,5000	-0,993
22,5500	-1,695
22,6000	-0,418
22,6500	0,258
22,7000	-0,960
22,7500	-1,703
22,8000	-0,452
22,8500	0,264
22,9000	-0,925
22,9500	-1,711
23,0000	-0,487
23,0500	0,272
23,1000	-0,889
23,1500	-1,717
23,2000	-0,522
23,2500	0,276
23,3000	-0,853
23,3500	-1,725
23,4000	-0,558
23,4500	0,281
23,5000	-0,814
23,5500	-1,728
23,6000	-0,594
23,6500	0,284
23,7000	-0,776
23,7500	-1,731
23,8000	-0,628
23,8500	0,286
23,9000	-0,741
23,9500	-1,733
24,0000	-0,663
24,0500	0,286
24,1000	-0,708
24,1500	-1,733
24,2000	-0,696
24,2500	0,287
24,3000	-0,677
24,3500	-1,733
24,4000	-0,727
24,4500	0,286
24,5000	-0,647
24,5500	-1,733
24,6000	-0,757
24,6500	0,284
24,7000	-0,616
24,7500	-1,729
24,8000	-0,790
24,8500	0,283
24,9000	-0,584
24,9500	-1,728
25,0000	-0,818
25,0500	0,278
25,1000	-0,554
25,1500	-1,723
25,2000	-0,848
25,2500	0,275
25,3000	-0,526
25,3500	-1,720
25,4000	-0,880
25,4500	0,272
25,5000	-0,493
25,5500	-1,714
25,6000	-0,913
25,6500	0,265
25,7000	-0,460
25,7500	-1,707
25,8000	-0,946
25,8500	0,259
25,9000	-0,427
25,9500	-1,698
26,0000	-0,980
26,0500	0,251
26,1000	-0,396
26,1500	-1,689
26,2000	-1,012
26,2500	0,242
26,3000	-0,364
26,3500	-1,679
26,4000	-1,046
26,4500	0,231
26,5000	-0,331
26,5500	-1,665
26,6000	-1,081
26,6500	0,218
26,7000	-0,298
26,7500	-1,652
26,8000	-1,115
26,8500	0,206
26,9000	-0,265
26,9500	-1,638
27,0000	-1,147
27,0500	0,193
27,1000	-0,236
27,1500	-1,623
27,2000	-1,180
27,2500	0,179
27,3000	-0,203
27,3500	-1,604
27,4000	-1,214
27,4500	0,160
27,5000	-0,170
27,5500	-1,585
27,6000	-1,247
27,6500	0,143
27,7000	-0,140
27,7500	-1,565
27,8000	-1,279
27,8500	0,124
27,9000	-0,108
27,9500	-1,543
28,0000	-1,312
28,0500	0,104
28,1000	-0,079
28,1500	-1,519
28,2000	-1,343
28,2500	0,082
28,3000	-0,053
28,3500	-1,497
28,4000	-1,371
28,4500	0,061
28,5000	-0,028
28,5500	-1,475
28,6000	-1,396
28,6500	0,039
28,7000	-0,003
28,7500	-1,450
28,8000	-1,423
28,8500	0,017
28,9000	0,020
28,9500	-1,425
29,0000	-1,448
29,0500	-0,008
29,1000	0,044
29,1500	-1,396
29,2000	-1,473
29,2500	-0,033
29,3000	0,068
29,3500	-1,368
29,4000	-1,497
29,4500	-0,060
29,5000	0,088
29,5500	-1,340
29,6000	-1,519
29,6500	-0,085
29,7000	0,107
29,7500	-1,312
29,8000	-1,543
29,8500	-0,113
29,9000	0,127
29,9500	-1,280
30,0000	-1,563
30,0500	-0,141
30,1000	0,146
30,1500	-1,250
30,2000	-1,583
30,2500	-0,173
30,3000	0,165
30,3500	-1,217
30,4000	-1,602
30,4500	-0,206
30,5000	0,182
30,5500	-1,183
30,6000	-1,619
30,6500	-0,237
30,7000	0,195
30,7500	-1,148
30,8000	-1,637
30,8500	-0,270
30,9000	0,210
30,9500	-1,114
31,0000	-1,651
31,0500	-0,300
31,1000	0,220
31,1500	-1,082
31,2000	-1,665
31,2500	-0,331
31,3000	0,232
31,3500	-1,051
31,4000	-1,676
31,4500	-0,361
31,5000	0,242
31,5500	-1,021
31,6000	-1,685
31,6500	-0,390
31,7000	0,250
31,7500	-0,990
31,8000	-1,695
31,8500	-0,419
31,9000	0,258
31,9500	-0,960
32,0000	-1,703
32,0500	-0,449
32,1000	0,262
32,1500	-0,931
32,2000	-1,709
32,2500	-0,478
32,3000	0,269
32,3500	-0,902
32,4000	-1,715
32,4500	-0,507
32,5000	0,273
32,5500	-0,870
32,6000	-1,720
32,6500	-0,536
32,7000	0,278
32,7500	-0,844
32,8000	-1,725
32,8500	-0,562
32,9000	0,281
32,9500	-0,815
33,0000	-1,728
33,0500	-0,587
33,1000	0,284
33,1500	-0,785
33,2000	-1,731
33,2500	-0,617
33,3000	0,286
33,3500	-0,757
33,4000	-1,733
33,4500	-0,646
33,5000	0,286
33,5500	-0,730
33,6000	-1,733
33,6500	-0,674
33,7000	0,286
33,7500	-0,704
33,8000	-1,733
33,8500	-0,696
33,9000	0,287
33,9500	-0,683
34,0000	-1,734
34,0500	-0,718
34,1000	0,286
34,1500	-0,660
34,2000	-1,733
34,2500	-0,743
34,3000	0,284
34,3500	-0,636
34,4000	-1,731
34,4500	-0,767
34,5000	0,284
34,5500	-0,611
34,6000	-1,729
34,6500	-0,790
34,7000	0,283
34,7500	-0,587
34,8000	-1,729
34,8500	-0,815
34,9000	0,280
34,9500	-0,561
35,0000	-1,726
35,0500	-0,840
35,1000	0,278
35,1500	-0,537
35,2000	-1,723
35,2500	-0,864
35,3000	0,273
35,3500	-0,515
35,4000	-1,718
35,4500	-0,886
35,5000	0,272
35,5500	-0,493
35,6000	-1,715
35,6500	-0,906
35,7000	0,269
35,7500	-0,473
35,8000	-1,711
35,8500	-0,928
35,9000	0,264
35,9500	-0,452
36,0000	-1,706
36,0500	-0,949
36,1000	0,259
36,1500	-0,432
36,2000	-1,701
36,2500	-0,969
36,3000	0,256
36,3500	-0,416
36,4000	-1,696
36,4500	-0,983
36,5000	0,253
36,5500	-0,402
36,6000	-1,693
36,6500	-0,997
36,7000	0,248
36,7500	-0,390
36,8000	-1,689
36,8500	-1,008
36,9000	0,245
36,9500	-0,380
37,0000	-1,685
37,0500	-1,018
37,1000	0,242
37,1500	-0,371
37,2000	-1,682
37,2500	-1,029
37,3000	0,239
37,3500	-0,361
37,4000	-1,679
37,4500	-1,038
37,5000	0,236
37,5500	-0,350
37,6000	-1,676
37,6500	-1,051
37,7000	0,232
37,7500	-0,338
37,8000	-1,670
37,8500	-1,065
37,9000	0,226
37,9500	-0,322
38,0000	-1,665
38,0500	-1,081
38,1000	0,221
38,1500	-0,309
38,2000	-1,659
38,2500	-1,095
38,3000	0,217
38,3500	-0,295
38,4000	-1,654
38,4500	-1,109
38,5000	0,210
38,5500	-0,280
38,6000	-1,648
38,6500	-1,125
38,7000	0,204
38,7500	-0,264
38,8000	-1,640
38,8500	-1,140
38,9000	0,198
38,9500	-0,250
39,0000	-1,634
39,0500	-1,156
39,1000	0,192
39,1500	-0,234
39,2000	-1,626
39,2500	-1,173
39,3000	0,184
39,3500	-0,218
39,4000	-1,616
39,4500	-1,189
39,5000	0,176
39,5500	-0,203
39,6000	-1,607
39,6500	-1,206
39,7000	0,168
39,7500	-0,187
39,8000	-1,598
39,8500	-1,224
39,9000	0,160
39,9500	-0,170
40,0000	-1,588
40,0500	-1,239
40,1000	0,151
40,1500	-0,156
40,2000	-1,580
40,2500	-1,253
40,3000	0,143
40,3500	-0,141
40,4000	-1,569
40,4500	-1,268
40,5000	0,135
40,5500	-0,127
40,6000	-1,560
40,6500	-1,283
40,7000	0,126
40,7500	-0,113
40,8000	-1,549
40,8500	-1,299
40,9000	0,115
40,9500	-0,097
41,0000	-1,538
41,0500	-1,315
41,1000	0,105
41,1500	-0,085
41,2000	-1,527
41,2500	-1,329
41,3000	0,096
41,3500	-0,072
41,4000	-1,519
41,4500	-1,341
41,5000	0,088
41,5500	-0,061
41,6000	-1,510
41,6500	-1,352
41,7000	0,079
41,7500	-0,052
41,8000	-1,500
41,8500	-1,365
41,9000	0,071
41,9500	-0,041
42,0000	-1,492
42,0500	-1,373
42,1000	0,063
42,1500	-0,033
42,2000	-1,483
42,2500	-1,382
42,3000	0,055
42,3500	-0,025
42,4000	-1,475
42,4500	-1,393
42,5000	0,047
42,5500	-0,016
42,6000	-1,466
42,6500	-1,404
42,7000	0,038
42,7500	-0,006
42,8000	-1,456
42,8500	-1,414
42,9000	0,030
42,9500	0,003
43,0000	-1,445
43,0500	-1,425
43,1000	0,019
43,1500	0,014
43,2000	-1,434
43,2500	-1,436
43,3000	0,009
43,3500	0,025
43,4000	-1,423
43,4500	-1,447
43,5000	0,000
43,5500	0,035
43,6000	-1,414
43,6500	-1,455
43,7000	-0,008
43,7500	0,041
43,8000	-1,406
43,8500	-1,462
43,9000	-0,016
43,9500	0,049
44,0000	-1,398
44,0500	-1,469
44,1000	-0,024
44,1500	0,053
44,2000	-1,389
44,2500	-1,477
44,3000	-0,030
44,3500	0,060
44,4000	-1,382
44,4500	-1,484
44,5000	-0,036
44,5500	0,066
44,6000	-1,376
44,6500	-1,488
44,7000	-0,042
44,7500	0,071
44,8000	-1,371
44,8500	-1,491
44,9000	-0,046
44,9500	0,074
45,0000	-1,367
45,0500	-1,495
45,1000	-0,050
45,1500	0,077
45,2000	-1,362
45,2500	-1,499
45,3000	-0,055
45,3500	0,080
45,4000	-1,359
45,4500	-1,502
45,5000	-0,057
45,5500	0,082
45,6000	-1,356
45,6500	-1,505
45,7000	-0,063
45,7500	0,086
45,8000	-1,349
45,8500	-1,510
45,9000	-0,066
45,9500	0,090
46,0000	-1,343
46,0500	-1,514
46,1000	-0,072
46,1500	0,093
46,2000	-1,340
46,2500	-1,519
46,3000	-0,077
46,3500	0,097
46,4000	-1,332
46,4500	-1,522
46,5000	-0,082
46,5500	0,101
46,6000	-1,327
46,6500	-1,527
46,7000	-0,086
46,7500	0,105
46,8000	-1,323
46,8500	-1,530
46,9000	-0,091
46,9500	0,108
47,0000	-1,316
47,0500	-1,535
47,1000	-0,097
47,1500	0,113
47,2000	-1,310
47,2500	-1,539
47,3000	-0,102
47,3500	0,118
47,4000	-1,304
47,4500	-1,546
47,5000	-0,110
47,5500	0,124
47,6000	-1,296
47,6500	-1,550
47,7000	-0,116
47,7500	0,127
47,8000	-1,290
47,8500	-1,555
47,9000	-0,124
47,9500	0,132
48,0000	-1,282
48,0500	-1,561
48,1000	-0,132
48,1500	0,138
48,2000	-1,272
48,2500	-1,566
48,3000	-0,140
48,3500	0,145
48,4000	-1,263
48,4500	-1,572
48,5000	-0,149
48,5500	0,148
48,6000	-1,253
48,6500	-1,579
48,7000	-0,160
48,7500	0,152
48,8000	-1,243
48,8500	-1,585
48,9000	-0,170
48,9500	0,160
49,0000	-1,232
49,0500	-1,591
49,1000	-0,181
49,1500	0,167
49,2000	-1,222
49,2500	-1,598
49,3000	-0,190
49,3500	0,170
49,4000	-1,211
49,4500	-1,604
49,5000	-0,201
49,5500	0,176
49,6000	-1,199
49,6500	-1,610
49,7000	-0,212
49,7500	0,181
49,8000	-1,189
49,8500	-1,615
49,9000	-0,223
49,9500	0,185
50,0000	-1,178
50,0500	-1,621
50,1000	-0,232
50,1500	0,192
50,2000	-1,166
50,2500	-1,627
50,3000	-0,245
50,3500	0,196
50,4000	-1,153
50,4500	-1,632
50,5000	-0,254
50,5500	0,199
50,6000	-1,142
50,6500	-1,637
50,7000	-0,265
50,7500	0,204
50,8000	-1,133
50,8500	-1,641
50,9000	-0,273
50,9500	0,209
51,0000	-1,123
51,0500	-1,646
51,1000	-0,283
51,1500	0,212
51,2000	-1,111
51,2500	-1,652
51,3000	-0,295
51,3500	0,218
51,4000	-1,096
51,4500	-1,657
51,5000	-0,309
51,5500	0,223
51,6000	-1,082
51,6500	-1,663
51,7000	-0,324
51,7500	0,229
51,8000	-1,063
51,8500	-1,670
51,9000	-0,342
51,9500	0,236
52,0000	-1,045
52,0500	-1,678
52,1000	-0,361
52,1500	0,240
52,2000	-1,024
52,2500	-1,684
52,3000	-0,382
52,3500	0,247
52,4000	-1,005
52,4500	-1,690
52,5000	-0,401
52,5500	0,251
52,6000	-0,986
52,6500	-1,695
52,7000	-0,419
52,7500	0,256
52,8000	-0,969
52,8500	-1,700
52,9000	-0,434
52,9500	0,259
53,0000	-0,953
53,0500	-1,704
53,1000	-0,449
53,1500	0,264
53,2000	-0,936
53,2500	-1,707
53,3000	-0,467
53,3500	0,265
53,4000	-0,920
53,4500	-1,711
53,5000	-0,482
53,5500	0,270
53,6000	-0,906
53,6500	-1,714
53,7000	-0,495
53,7500	0,272
53,8000	-0,892
53,8500	-1,717
53,9000	-0,507
53,9500	0,273
54,0000	-0,881
54,0500	-1,718
54,1000	-0,518
54,1500	0,275
54,2000	-0,867
54,2500	-1,722
54,3000	-0,533
54,3500	0,276
54,4000	-0,851
54,4500	-1,725
54,5000	-0,548
54,5500	0,280
54,6000	-0,834
54,6500	-1,726
54,7000	-0,565
54,7500	0,281
54,8000	-0,818
54,8500	-1,728
54,9000	-0,581
54,9500	0,283
55,0000	-0,801
55,0500	-1,729
55,1000	-0,598
55,1500	0,284
55,2000	-0,781
55,2500	-1,731
55,3000	-0,619
55,3500	0,286
55,4000	-0,759
55,4500	-1,733
55,5000	-0,642
55,5500	0,286
55,6000	-0,735
55,6500	-1,733
55,7000	-0,668
55,7500	0,287
55,8000	-0,710
55,8500	-1,733
55,9000	-0,693
55,9500	0,287
56,0000	-0,683
56,0500	-1,733
56,1000	-0,721
56,1500	0,286
56,2000	-0,655
56,2500	-1,733
56,3000	-0,746
56,3500	0,284
56,4000	-0,628
56,4500	-1,731
56,5000	-0,774
56,5500	0,283
56,6000	-0,600
56,6500	-1,729
56,7000	-0,803
56,7500	0,281
56,8000	-0,570
56,8500	-1,726
56,9000	-0,836
56,9500	0,276
57,0000	-0,536
57,0500	-1,722
57,1000	-0,870
57,1500	0,272
57,2000	-0,501
57,2500	-1,715
57,3000	-0,906
57,3500	0,265
57,4000	-0,463
57,4500	-1,707
57,5000	-0,944
57,5500	0,258
57,6000	-0,427
57,6500	-1,698
57,7000	-0,985
57,7500	0,250
57,8000	-0,388
57,8500	-1,687
57,9000	-1,024
57,9500	0,239
58,0000	-0,352
58,0500	-1,673
58,1000	-1,062
58,1500	0,226
58,2000	-0,316
58,2500	-1,660
58,3000	-1,096
58,3500	0,214
58,4000	-0,281
58,4500	-1,645
58,5000	-1,133
58,5500	0,199
58,6000	-0,248
58,6500	-1,629
58,7000	-1,169
58,7500	0,184
58,8000	-0,215
58,8500	-1,612
58,9000	-1,202
58,9500	0,168
59,0000	-0,182
59,0500	-1,593
59,1000	-1,235
59,1500	0,151
59,2000	-0,152
59,2500	-1,572
59,3000	-1,266
59,3500	0,132
59,4000	-0,119
59,4500	-1,550
59,5000	-1,302
59,5500	0,110
59,6000	-0,088
59,6500	-1,525
59,7000	-1,334
59,7500	0,088
59,8000	-0,058
59,8500	-1,500
59,9000	-1,367
59,9500	0,063
60,0000	-0,031
60,0500	-1,475
60,1000	-1,398
60,1500	0,038
60,2000	-0,002
60,2500	-1,448
60,3000	-1,426
60,3500	0,013
60,4000	0,025
60,4500	-1,420
60,5000	-1,451
60,5500	-0,011
60,6000	0,047
60,6500	-1,395
60,7000	-1,475
60,7500	-0,035
60,8000	0,068
60,8500	-1,368
60,9000	-1,497
60,9500	-0,058
61,0000	0,086
61,0500	-1,343
61,1000	-1,516
61,1500	-0,079
61,2000	0,102
61,2500	-1,323
61,3000	-1,533
61,3500	-0,099
61,4000	0,118
61,4500	-1,297
61,5000	-1,552
61,5500	-0,124
61,6000	0,132
61,6500	-1,275
61,7000	-1,566
61,7500	-0,145
61,8000	0,146
61,8500	-1,250
61,9000	-1,582
61,9500	-0,168
62,0000	0,162
62,0500	-1,225
62,1000	-1,596
62,1500	-0,193
62,2000	0,174
62,2500	-1,200
62,3000	-1,610

