Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
5,1500	-1,286
5,2000	-0,306
5,2500	0,529
5,3000	0,467
5,3500	-0,476
5,4000	-1,357
5,4500	-1,057
5,5000	0,036
5,5500	0,606
5,6000	0,256
5,6500	-0,831
5,7000	-1,403
5,7500	-0,748
5,8000	0,308
5,8500	0,598
5,9000	-0,035
5,9500	-1,125
6,0000	-1,324
6,0500	-0,396
6,1000	0,495
6,1500	0,507
6,2000	-0,377
6,2500	-1,323
6,3000	-1,131
6,3500	-0,057
6,4000	0,592
6,4500	0,331
6,5000	-0,724
6,5500	-1,401
6,6000	-0,858
6,6500	0,225
6,7000	0,611
6,7500	0,079
6,8000	-1,027
6,8500	-1,368
6,9000	-0,529
6,9500	0,434
7,0000	0,553
7,0500	-0,237
7,1000	-1,257
7,1500	-1,222
7,2000	-0,192
7,2500	0,562
7,3000	0,415
7,3500	-0,578
7,4000	-1,382
7,4500	-0,983
7,5000	0,112
7,5500	0,613
7,6000	0,198
7,6500	-0,902
7,7000	-1,398
7,7500	-0,677
7,8000	0,352
7,8500	0,589
7,9000	-0,091
7,9500	-1,166
8,0000	-1,301
8,0500	-0,342
8,1000	0,515
8,1500	0,489
8,2000	-0,421
8,2500	-1,337
8,3000	-1,104
8,3500	-0,024
8,4000	0,598
8,4500	0,308
8,5000	-0,756
8,5500	-1,403
8,6000	-0,829
8,6500	0,247
8,7000	0,609
8,7500	0,055
8,8000	-1,049
8,8500	-1,360
8,9000	-0,504
8,9500	0,448
9,0000	0,547
9,0500	-0,261
9,1000	-1,268
9,1500	-1,210
9,2000	-0,170
9,2500	0,567
9,3000	0,405
9,3500	-0,595
9,4000	-1,385
9,4500	-0,971
9,5000	0,124
9,5500	0,613
9,6000	0,188
9,6500	-0,911
9,7000	-1,396
9,7500	-0,669
9,8000	0,355
9,8500	0,587
9,9000	-0,096
9,9500	-1,167
10,0000	-1,299
10,0500	-0,338
10,1000	0,517
10,1500	0,487
10,2000	-0,426
10,2500	-1,340
10,3000	-1,101
10,3500	-0,019
10,4000	0,598
10,4500	0,305
10,5000	-0,760
10,5500	-1,403
10,6000	-0,823
10,6500	0,250
10,7000	0,609
10,7500	0,050
10,8000	-1,052
10,8500	-1,360
10,9000	-0,501
10,9500	0,448
11,0000	0,547
11,0500	-0,258
11,1000	-1,268
11,1500	-1,210
11,2000	-0,173
11,2500	0,567
11,3000	0,405
11,3500	-0,594
11,4000	-1,385
11,4500	-0,971
11,5000	0,123
11,5500	0,613
11,6000	0,185
11,6500	-0,914
11,7000	-1,395
11,7500	-0,663
11,8000	0,360
11,8500	0,586
11,9000	-0,101
11,9500	-1,172
12,0000	-1,297
12,0500	-0,335
12,1000	0,518
12,1500	0,484
12,2000	-0,426
12,2500	-1,340
12,3000	-1,101
12,3500	-0,019
12,4000	0,598
12,4500	0,308
12,5000	-0,757
12,5500	-1,403
12,6000	-0,828
12,6500	0,248
12,7000	0,609
12,7500	0,055
12,8000	-1,049
12,8500	-1,360
12,9000	-0,504
12,9500	0,446
13,0000	0,547
13,0500	-0,259
13,1000	-1,268
13,1500	-1,211
13,2000	-0,173
13,2500	0,567
13,3000	0,405
13,3500	-0,595
13,4000	-1,385
13,4500	-0,969
13,5000	0,126
13,5500	0,613
13,6000	0,185
13,6500	-0,916
13,7000	-1,395
13,7500	-0,663
13,8000	0,358
13,8500	0,586
13,9000	-0,099
13,9500	-1,170
14,0000	-1,297
14,0500	-0,335
14,1000	0,518
14,1500	0,487
14,2000	-0,423
14,2500	-1,338
14,3000	-1,104
14,3500	-0,025
14,4000	0,598
14,4500	0,313
14,5000	-0,751
14,5500	-1,403
14,6000	-0,834
14,6500	0,240
14,7000	0,611
14,7500	0,064
14,8000	-1,038
14,8500	-1,365
14,9000	-0,518
14,9500	0,438
15,0000	0,553
15,0500	-0,239
15,1000	-1,255
15,1500	-1,224
15,2000	-0,196
15,2500	0,561
15,3000	0,423
15,3500	-0,564
15,4000	-1,379
15,4500	-0,999
15,5000	0,093
15,5500	0,611
15,6000	0,218
15,6500	-0,875
15,7000	-1,400
15,7500	-0,712
15,8000	0,328
15,8500	0,595
15,9000	-0,052
15,9500	-1,136
16,0000	-1,319
16,0500	-0,388
16,1000	0,496
16,1500	0,509
16,2000	-0,369
16,2500	-1,318
16,3000	-1,140
16,3500	-0,072
16,4000	0,589
16,4500	0,346
16,5000	-0,699
16,5500	-1,400
16,6000	-0,883
16,6500	0,203
16,7000	0,613
16,7500	0,107
16,8000	-0,997
16,8500	-1,378
16,9000	-0,569
16,9500	0,412
17,0000	0,565
17,0500	-0,187
17,1000	-1,228
17,1500	-1,252
17,2000	-0,247
17,2500	0,547
17,3000	0,448
17,3500	-0,514
17,4000	-1,365
17,4500	-1,040
17,5000	0,050
17,5500	0,606
17,6000	0,256
17,6500	-0,826
17,7000	-1,403
17,7500	-0,760
17,8000	0,295
17,8500	0,602
17,9000	-0,006
17,9500	-1,098
18,0000	-1,340
18,0500	-0,440
18,1000	0,476
18,1500	0,528
18,2000	-0,316
18,2500	-1,294
18,3000	-1,177
18,3500	-0,124
18,4000	0,578
18,4500	0,379
18,5000	-0,641
18,5500	-1,392
18,6000	-0,935
18,6500	0,156
18,7000	0,613
18,7500	0,160
18,8000	-0,944
18,8500	-1,390
18,9000	-0,635
18,9500	0,374
19,0000	0,581
19,0500	-0,121
19,1000	-1,184
19,1500	-1,288
19,2000	-0,317
19,2500	0,522
19,3000	0,482
19,3500	-0,434
19,4000	-1,341
19,4500	-1,098
19,5000	-0,019
19,5500	0,597
19,6000	0,311
19,6500	-0,749
19,7000	-1,403
19,7500	-0,840
19,8000	0,236
19,8500	0,611
19,9000	0,074
19,9500	-1,027
20,0000	-1,368
20,0500	-0,537
20,1000	0,429
20,1500	0,558
20,2000	-0,214
20,2500	-1,241
20,3000	-1,239
20,3500	-0,226
20,4000	0,551
20,4500	0,441
20,5000	-0,525
20,5500	-1,368
20,6000	-1,032
20,6500	0,055
20,7000	0,608
20,7500	0,256
20,8000	-0,826
20,8500	-1,403
20,9000	-0,767
20,9500	0,289
21,0000	0,605
21,0500	0,011
21,1000	-1,084
21,1500	-1,348
21,2000	-0,467
21,2500	0,462
21,3000	0,537
21,3500	-0,280
21,4000	-1,275
21,4500	-1,202
21,5000	-0,162
21,5500	0,569
21,6000	0,407
21,6500	-0,589
21,7000	-1,382
21,7500	-0,982
21,8000	0,110
21,8500	0,611
21,9000	0,207
21,9500	-0,888
22,0000	-1,400
22,0500	-0,699
22,1000	0,335
22,1500	0,594
22,2000	-0,057
22,2500	-1,139
22,3000	-1,318
22,3500	-0,386
22,4000	0,498
22,4500	0,507
22,5000	-0,368
22,5500	-1,316
22,6000	-1,144
22,6500	-0,077
22,7000	0,589
22,7500	0,352
22,8000	-0,686
22,8500	-1,398
22,9000	-0,895
22,9500	0,190
23,0000	0,613
23,0500	0,126
23,1000	-0,979
23,1500	-1,384
23,2000	-0,594
23,2500	0,397
23,3000	0,573
23,3500	-0,159
23,4000	-1,210
23,4500	-1,269
23,5000	-0,276
23,5500	0,536
23,6000	0,463
23,6500	-0,476
23,7000	-1,354
23,7500	-1,068
23,8000	0,020
23,8500	0,603
23,9000	0,280
23,9500	-0,795
24,0000	-1,403
24,0500	-0,793
24,1000	0,272
24,1500	0,606
24,2000	0,030
24,2500	-1,068
24,3000	-1,352
24,3500	-0,482
24,4000	0,456
24,4500	0,542
24,5000	-0,272
24,5500	-1,272
24,6000	-1,205
24,6500	-0,167
24,7000	0,569
24,7500	0,407
24,8000	-0,594
24,8500	-1,384
24,9000	-0,975
24,9500	0,116
25,0000	0,611
25,0500	0,199
25,1000	-0,897
25,1500	-1,398
25,2000	-0,690
25,2500	0,342
25,3000	0,594
25,3500	-0,068
25,4000	-1,147
25,4500	-1,313
25,5000	-0,374
25,5500	0,501
25,6000	0,504
25,6500	-0,374
25,7000	-1,319
25,7500	-1,140
25,8000	-0,072
25,8500	0,589
25,9000	0,349
25,9500	-0,690
26,0000	-1,398
26,0500	-0,892
26,1000	0,193
26,1500	0,613
26,2000	0,123
26,2500	-0,980
26,3000	-1,382
26,3500	-0,594
26,4000	0,399
26,4500	0,572
26,5000	-0,163
26,5500	-1,213
26,6000	-1,266
26,6500	-0,273
26,7000	0,539
26,7500	0,460
26,8000	-0,484
26,8500	-1,357
26,9000	-1,062
26,9500	0,025
27,0000	0,605
27,0500	0,276
27,1000	-0,796
27,1500	-1,404
27,2000	-0,790
27,2500	0,273
27,3000	0,606
27,3500	0,027
27,4000	-1,073
27,4500	-1,351
27,5000	-0,478
27,5500	0,459
27,6000	0,539
27,6500	-0,281
27,7000	-1,277
27,7500	-1,199
27,8000	-0,152
27,8500	0,572
27,9000	0,394
27,9500	-0,616
28,0000	-1,389
28,0500	-0,953
28,1000	0,138
28,1500	0,613
28,2000	0,174
28,2500	-0,928
28,3000	-1,392
28,3500	-0,650
28,4000	0,368
28,4500	0,584
28,5000	-0,112
28,5500	-1,178
28,6000	-1,293
28,6500	-0,325
28,7000	0,520
28,7500	0,484
28,8000	-0,430
28,8500	-1,340
28,9000	-1,100
28,9500	-0,017
29,0000	0,600
29,0500	0,306
29,1000	-0,759
29,1500	-1,403
29,2000	-0,828
29,2500	0,247
29,3000	0,609
29,3500	0,057
29,4000	-1,048
29,4500	-1,362
29,5000	-0,509
29,5500	0,445
29,6000	0,548
29,6500	-0,253
29,7000	-1,264
29,7500	-1,214
29,8000	-0,178
29,8500	0,565
29,9000	0,408
29,9500	-0,587
30,0000	-1,384
30,0500	-0,977
30,1000	0,116
30,1500	0,611
30,2000	0,195
30,2500	-0,905
30,3000	-1,396
30,3500	-0,675
30,4000	0,352
30,4500	0,589
30,5000	-0,086
30,5500	-1,161
30,6000	-1,304
30,6500	-0,350
30,7000	0,512
30,7500	0,493
30,8000	-0,412
30,8500	-1,335
30,9000	-1,111
30,9500	-0,033
31,0000	0,597
31,0500	0,316
31,1000	-0,745
31,1500	-1,403
31,2000	-0,839
31,2500	0,239
31,3000	0,611
31,3500	0,064
31,4000	-1,040
31,4500	-1,365
31,5000	-0,517
31,5500	0,440
31,6000	0,551
31,6500	-0,243
31,7000	-1,258
31,7500	-1,221
31,8000	-0,188
31,8500	0,562
31,9000	0,415
31,9500	-0,580
32,0000	-1,382
32,0500	-0,983
32,1000	0,110
32,1500	0,611
32,2000	0,201
32,2500	-0,897
32,3000	-1,398
32,3500	-0,686
32,4000	0,346
32,4500	0,591
32,5000	-0,079
32,5500	-1,156
32,6000	-1,307
32,6500	-0,358
32,7000	0,509
32,7500	0,496
32,8000	-0,404
32,8500	-1,330
32,9000	-1,118
32,9500	-0,042
33,0000	0,594
33,0500	0,325
33,1000	-0,732
33,1500	-1,401
33,2000	-0,853
33,2500	0,226
33,3000	0,611
33,3500	0,082
33,4000	-1,024
33,4500	-1,370
33,5000	-0,537
33,5500	0,429
33,6000	0,558
33,6500	-0,223
33,7000	-1,249
33,7500	-1,232
33,8000	-0,207
33,8500	0,558
33,9000	0,424
33,9500	-0,559
34,0000	-1,378
34,0500	-1,001
34,1000	0,093
34,1500	0,611
34,2000	0,217
34,2500	-0,878
34,3000	-1,400
34,3500	-0,707
34,4000	0,331
34,4500	0,595
34,5000	-0,058
34,5500	-1,140
34,6000	-1,316
34,6500	-0,382
34,7000	0,500
34,7500	0,507
34,8000	-0,375
34,8500	-1,319
34,9000	-1,137
34,9500	-0,069
35,0000	0,589
35,0500	0,344
35,1000	-0,699
35,1500	-1,398
35,2000	-0,883
35,2500	0,201
35,3000	0,613
35,3500	0,112
35,4000	-0,993
35,4500	-1,379
35,5000	-0,578
35,5500	0,407
35,6000	0,569
35,6500	-0,176
35,7000	-1,221
35,7500	-1,260
35,8000	-0,259
35,8500	0,542
35,9000	0,452
35,9500	-0,500
36,0000	-1,362
36,0500	-1,051
36,1000	0,039
36,1500	0,606
36,2000	0,264
36,2500	-0,815
36,3000	-1,403
36,3500	-0,771
36,4000	0,287
36,4500	0,603
36,5000	0,008
36,5500	-1,089
36,6000	-1,345
36,6500	-0,457
36,7000	0,468
36,7500	0,534
36,8000	-0,297
36,8500	-1,285
36,9000	-1,191
36,9500	-0,145
37,0000	0,573
37,0500	0,394
37,1000	-0,614
37,1500	-1,387
37,2000	-0,958
37,2500	0,134
37,3000	0,613
37,3500	0,182
37,4000	-0,919
37,4500	-1,395
37,5000	-0,664
37,5500	0,357
37,6000	0,587
37,6500	-0,093
37,7000	-1,166
37,7500	-1,302
37,8000	-0,346
37,8500	0,514
37,9000	0,493
37,9500	-0,408
38,0000	-1,332
38,0500	-1,115
38,1000	-0,039
38,1500	0,595
38,2000	0,325
38,2500	-0,730
38,3000	-1,401
38,3500	-0,856
38,4000	0,223
38,4500	0,611
38,5000	0,086
38,5500	-1,016
38,6000	-1,371
38,6500	-0,550
38,7000	0,423
38,7500	0,561
38,8000	-0,206
38,8500	-1,236
38,9000	-1,244
38,9500	-0,232
39,0000	0,550
39,0500	0,441
39,1000	-0,526
39,1500	-1,368
39,2000	-1,030
39,2500	0,060
39,3000	0,608
39,3500	0,250
39,4000	-0,836
39,4500	-1,403
39,5000	-0,754
39,5500	0,300
39,6000	0,602
39,6500	-0,008
39,7000	-1,100
39,7500	-1,340
39,8000	-0,443
39,8500	0,473
39,9000	0,531
39,9500	-0,303
40,0000	-1,288
40,0500	-1,188
40,1000	-0,141
40,1500	0,573
40,2000	0,393
40,2500	-0,611
40,3000	-1,387
40,3500	-0,963
40,4000	0,127
40,4500	0,614
40,5000	0,192
40,5500	-0,905
40,6000	-1,398
40,6500	-0,682
40,7000	0,344
40,7500	0,591
40,8000	-0,069
40,8500	-1,147
40,9000	-1,315
40,9500	-0,379
41,0000	0,500
41,0500	0,507
41,1000	-0,369
41,1500	-1,318
41,2000	-1,145
41,2500	-0,079
41,3000	0,587
41,3500	0,355
41,4000	-0,679
41,4500	-1,396
41,5000	-0,903
41,5500	0,181
41,6000	0,613
41,6500	0,138
41,7000	-0,963
41,7500	-1,387
41,8000	-0,614
41,8500	0,385
41,9000	0,580
41,9500	-0,132
42,0000	-1,191
42,0500	-1,285
42,1000	-0,311
42,1500	0,525
42,2000	0,481
42,2500	-0,435
42,3000	-1,341
42,3500	-1,100
42,4000	-0,022
42,4500	0,597
42,5000	0,317
42,5500	-0,737
42,6000	-1,401
42,6500	-0,856
42,7000	0,223
42,7500	0,611
42,8000	0,096
42,8500	-1,005
42,9000	-1,376
42,9500	-0,567
43,0000	0,410
43,0500	0,569
43,1000	-0,176
43,1500	-1,217
43,2000	-1,263
43,2500	-0,269
43,3000	0,537
43,3500	0,465
43,4000	-0,473
43,4500	-1,352
43,5000	-1,076
43,5500	0,005
43,6000	0,602
43,6500	0,298
43,7000	-0,765
43,7500	-1,403
43,8000	-0,831
43,8500	0,239
43,9000	0,611
43,9500	0,080
44,0000	-1,019
44,0500	-1,373
44,1000	-0,554
44,1500	0,416
44,2000	0,565
44,2500	-0,181
44,3000	-1,219
44,3500	-1,263
44,4000	-0,272
44,4500	0,536
44,5000	0,467
44,5500	-0,465
44,6000	-1,349
44,6500	-1,082
44,7000	-0,003
44,7500	0,600
44,8000	0,306
44,8500	-0,749
44,9000	-1,403
44,9500	-0,845
45,0000	0,229
45,0500	0,611
45,1000	0,091
45,1500	-1,008
45,2000	-1,374
45,2500	-0,565
45,3000	0,412
45,3500	0,567
45,4000	-0,176
45,4500	-1,217
45,5000	-1,263
45,5500	-0,270
45,6000	0,537
45,6500	0,463
45,7000	-0,474
45,7500	-1,354
45,8000	-1,073
45,8500	0,009
45,9000	0,602
45,9500	0,294
46,0000	-0,771
46,0500	-1,403
46,1000	-0,823
46,1500	0,247
46,2000	0,609
46,2500	0,066
46,3000	-1,035
46,3500	-1,367
46,4000	-0,533
46,4500	0,430
46,5000	0,559
46,5500	-0,210
46,6000	-1,238
46,6500	-1,246
46,7000	-0,237
46,7500	0,547
46,8000	0,449
46,8500	-0,504
46,9000	-1,362
46,9500	-1,052
47,0000	0,035
47,0500	0,605
47,1000	0,276
47,1500	-0,793
47,2000	-1,404
47,2500	-0,803
47,3000	0,262
47,3500	0,608
47,4000	0,050
47,4500	-1,048
47,5000	-1,362
47,5500	-0,517
47,6000	0,438
47,6500	0,556
47,7000	-0,223
47,7500	-1,246
47,8000	-1,238
47,8500	-0,225
47,9000	0,550
47,9500	0,443
48,0000	-0,515
48,0500	-1,365
48,1000	-1,045
48,1500	0,039
48,2000	0,606
48,2500	0,273
48,3000	-0,796
48,3500	-1,403
48,4000	-0,801
48,4500	0,262
48,5000	0,608
48,5500	0,055
48,6000	-1,045
48,6500	-1,365
48,7000	-0,525
48,7500	0,430
48,8000	0,558
48,8500	-0,207
48,9000	-1,236
48,9500	-1,249
49,0000	-0,243
49,0500	0,545
49,1000	0,454
49,1500	-0,490
49,2000	-1,357
49,2500	-1,065
49,3000	0,019
49,3500	0,602
49,4000	0,291
49,4500	-0,773
49,5000	-1,403
49,5500	-0,823
49,6000	0,243
49,6500	0,609
49,7000	0,075
49,7500	-1,021
49,8000	-1,373
49,8500	-0,553
49,9000	0,418
49,9500	0,564
50,0000	-0,182
50,0500	-1,219
50,1000	-1,261
50,1500	-0,272
50,2000	0,537
50,2500	0,467
50,3000	-0,465
50,3500	-1,349
50,4000	-1,084
50,4500	-0,005
50,5000	0,598
50,5500	0,308
50,6000	-0,746
50,6500	-1,403
50,7000	-0,848
50,7500	0,225
50,8000	0,611
50,8500	0,101
50,9000	-1,001
50,9500	-1,378
51,0000	-0,578
51,0500	0,404
51,1000	0,572
51,1500	-0,156
51,2000	-1,205
51,2500	-1,277
51,3000	-0,297
51,3500	0,526
51,4000	0,478
51,4500	-0,435
51,5000	-1,340
51,5500	-1,106
51,6000	-0,031
51,6500	0,595
51,7000	0,330
51,7500	-0,715
51,8000	-1,400
51,8500	-0,880
51,9000	0,199
51,9500	0,613
52,0000	0,126
52,0500	-0,971
52,1000	-1,385
52,1500	-0,614
52,2000	0,383
52,2500	0,581
52,3000	-0,119
52,3500	-1,178
52,4000	-1,294
52,4500	-0,338
52,5000	0,514
52,5500	0,496
52,6000	-0,391
52,6500	-1,324
52,7000	-1,136
52,7500	-0,072
52,8000	0,587
52,8500	0,358
52,9000	-0,671
52,9500	-1,395
53,0000	-0,920
53,0500	0,163
53,1000	0,613
53,1500	0,167
53,2000	-0,931
53,2500	-1,393
53,3000	-0,661
53,3500	0,355
53,4000	0,589
53,4500	-0,071
53,5000	-1,145
53,5500	-1,318
53,6000	-0,390
53,6500	0,492
53,7000	0,517
53,7500	-0,331
53,8000	-1,299
53,8500	-1,175
53,9000	-0,127
53,9500	0,576
54,0000	0,393
54,0500	-0,608
54,1000	-1,385
54,1500	-0,975
54,2000	0,112
54,2500	0,613
54,3000	0,218
54,3500	-0,867
54,4000	-1,401
54,4500	-0,730
54,5000	0,309
54,5500	0,600
54,6000	-0,006
54,6500	-1,095
54,7000	-1,345
54,7500	-0,463
54,8000	0,460
54,8500	0,542
54,9000	-0,262
54,9500	-1,263
55,0000	-1,219
55,0500	-0,196
55,1000	0,559
55,1500	0,432
55,2000	-0,533
55,2500	-1,368
55,3000	-1,035
55,3500	0,049
55,4000	0,606
55,4500	0,270
55,5000	-0,801
55,5500	-1,403
55,6000	-0,798
55,6500	0,264
55,7000	0,608
55,7500	0,052
55,8000	-1,046
55,8500	-1,365
55,9000	-0,523
55,9500	0,432
56,0000	0,558
56,0500	-0,206
56,1000	-1,235
56,1500	-1,250
56,2000	-0,248
56,2500	0,543
56,3000	0,457
56,3500	-0,485
56,4000	-1,357
56,4500	-1,068
56,5000	0,014
56,5500	0,602
56,6000	0,294
56,6500	-0,770
56,7000	-1,403
56,7500	-0,826
56,8000	0,243
56,8500	0,609
56,9000	0,074
56,9500	-1,026
57,0000	-1,371
57,0500	-0,545
57,1000	0,423
57,1500	0,562
57,2000	-0,196
57,2500	-1,230
57,3000	-1,252
57,3500	-0,250
57,4000	0,543
57,4500	0,454
57,5000	-0,496
57,5500	-1,360
57,6000	-1,057
57,6500	0,027
57,7000	0,605
57,7500	0,283
57,8000	-0,789
57,8500	-1,404
57,9000	-0,806
57,9500	0,259
58,0000	0,609
58,0500	0,050
58,1000	-1,049
58,1500	-1,362
58,2000	-0,514
58,2500	0,440
58,3000	0,554
58,3500	-0,232
58,4000	-1,252
58,4500	-1,230
58,5000	-0,210
58,5500	0,554
58,6000	0,432
58,6500	-0,539
58,7000	-1,371
58,7500	-1,024
58,8000	0,066
58,8500	0,609
58,9000	0,248
58,9500	-0,834
59,0000	-1,403
59,0500	-0,760
59,1000	0,294
59,1500	0,603
59,2000	0,005
59,2500	-1,089
59,3000	-1,346
59,3500	-0,462
59,4000	0,463
59,4500	0,537
59,5000	-0,281
59,5500	-1,275
59,6000	-1,202
59,6500	-0,167
59,7000	0,567
59,7500	0,410
59,8000	-0,580
59,8500	-1,381
59,9000	-0,993
59,9500	0,096
60,0000	0,609
60,0500	0,226
60,1000	-0,861
60,1500	-1,401
60,2000	-0,735
60,2500	0,308
60,3000	0,600
60,3500	-0,009
60,4000	-1,100
60,4500	-1,341
60,5000	-0,451
60,5500	0,467
60,6000	0,536
60,6500	-0,283
60,7000	-1,275
60,7500	-1,203
60,8000	-0,168
60,8500	0,565
60,9000	0,415
60,9500	-0,569
61,0000	-1,379
61,0500	-1,005
61,1000	0,083
61,1500	0,609
61,2000	0,242
61,2500	-0,839
61,3000	-1,403
61,3500	-0,760
61,4000	0,291
61,4500	0,605
61,5000	0,017

