Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
13,5000	0,792
13,5500	1,057
13,6000	-0,055
13,6500	1,676
13,7000	-0,305
13,7500	1,524
13,8000	0,218
13,8500	0,707
13,9000	1,134
13,9500	-0,112
14,0000	1,700
14,0500	-0,289
14,1000	1,470
14,1500	0,298
14,2000	0,617
14,2500	1,217
14,3000	-0,160
14,3500	1,714
14,4000	-0,264
14,4500	1,404
14,5000	0,379
14,5500	0,526
14,6000	1,293
14,6500	-0,204
14,7000	1,718
14,7500	-0,229
14,8000	1,334
14,8500	0,474
14,9000	0,435
14,9500	1,371
15,0000	-0,245
15,0500	1,715
15,1000	-0,185
15,1500	1,249
15,2000	0,573
15,2500	0,338
15,3000	1,445
15,3500	-0,281
15,4000	1,704
15,4500	-0,132
15,5000	1,164
15,5500	0,679
15,6000	0,243
15,6500	1,511
15,7000	-0,303
15,7500	1,682
15,8000	-0,064
15,8500	1,065
15,9000	0,784
15,9500	0,149
16,0000	1,569
16,0500	-0,316
16,1000	1,643
16,1500	0,013
16,2000	0,963
16,2500	0,894
16,3000	0,066
16,3500	1,621
16,4000	-0,317
16,4500	1,599
16,5000	0,094
16,5500	0,851
16,6000	1,002
16,6500	-0,019
16,7000	1,662
16,7500	-0,309
16,8000	1,544
16,8500	0,192
16,9000	0,737
16,9500	1,115
17,0000	-0,096
17,0500	1,695
17,1000	-0,291
17,1500	1,472
17,2000	0,295
17,2500	0,614
17,3000	1,221
17,3500	-0,167
17,4000	1,714
17,4500	-0,258
17,5000	1,390
17,5500	0,407
17,6000	0,501
17,6500	1,323
17,7000	-0,218
17,7500	1,718
17,8000	-0,214
17,8500	1,296
17,9000	0,517
17,9500	0,386
18,0000	1,409
18,0500	-0,264
18,1000	1,712
18,1500	-0,154
18,2000	1,197
18,2500	0,641
18,3000	0,276
18,3500	1,494
18,4000	-0,297
18,4500	1,689
18,5000	-0,082
18,5500	1,084
18,6000	0,763
18,6500	0,163
18,7000	1,563
18,7500	-0,316
18,8000	1,651
18,8500	0,006
18,9000	0,968
18,9500	0,892
19,0000	0,066
19,0500	1,621
19,1000	-0,319
19,1500	1,594
19,2000	0,101
19,2500	0,844
19,3000	1,012
19,3500	-0,027
19,4000	1,667
19,4500	-0,309
19,5000	1,535
19,5500	0,207
19,6000	0,718
19,6500	1,134
19,7000	-0,113
19,7500	1,698
19,8000	-0,286
19,8500	1,455
19,9000	0,322
19,9500	0,583
20,0000	1,252
20,0500	-0,184
20,1000	1,715
20,1500	-0,242
20,2000	1,359
20,2500	0,451
20,3000	0,454
20,3500	1,360
20,4000	-0,240
20,4500	1,715
20,5000	-0,187
20,5500	1,249
20,6000	0,576
20,6500	0,330
20,7000	1,453
20,7500	-0,283
20,8000	1,701
20,8500	-0,116
20,9000	1,139
20,9500	0,708
21,0000	0,215
21,0500	1,533
21,1000	-0,309
21,1500	1,667
21,2000	-0,036
21,2500	1,016
21,3000	0,836
21,3500	0,104
21,4000	1,599
21,4500	-0,317
21,5000	1,619
21,5500	0,060
21,6000	0,894
21,6500	0,966
21,7000	0,011
21,7500	1,654
21,8000	-0,314
21,8500	1,554
21,9000	0,165
21,9500	0,759
22,0000	1,093
22,0500	-0,085
22,1000	1,692
22,1500	-0,292
22,2000	1,473
22,2500	0,292
22,3000	0,617
22,3500	1,227
22,4000	-0,170
22,4500	1,714
22,5000	-0,253
22,5500	1,374
22,6000	0,427
22,6500	0,473
22,7000	1,348
22,7500	-0,236
22,8000	1,715
22,8500	-0,190
22,9000	1,257
22,9500	0,576
23,0000	0,333
23,0500	1,456
23,1000	-0,284
23,1500	1,700
23,2000	-0,112
23,2500	1,123
23,3000	0,727
23,3500	0,193
23,4000	1,549
23,4500	-0,313
23,5000	1,657
23,5500	-0,003
23,6000	0,971
23,6500	0,892
23,7000	0,060
23,7500	1,629
23,8000	-0,316
23,8500	1,580
23,9000	0,126
23,9500	0,801
24,0000	1,057
24,0500	-0,060
24,1000	1,685
24,1500	-0,297
24,2000	1,488
24,2500	0,273
24,3000	0,635
24,3500	1,216
24,4000	-0,163
24,4500	1,714
24,5000	-0,251
24,5500	1,370
24,6000	0,434
24,6500	0,463
24,7000	1,357
24,7500	-0,240
24,8000	1,712
24,8500	-0,179
24,9000	1,233
24,9500	0,609
25,0000	0,300
25,0500	1,483
25,1000	-0,294
25,1500	1,689
25,2000	-0,080
25,2500	1,070
25,3000	0,789
25,3500	0,138
25,4000	1,583
25,4500	-0,317
25,5000	1,624
25,5500	0,055
25,6000	0,897
25,6500	0,971
25,7000	0,005
25,7500	1,660
25,8000	-0,311
25,8500	1,538
25,9000	0,196
25,9500	0,716
26,0000	1,139
26,0500	-0,118
26,1000	1,703
26,1500	-0,276
26,2000	1,429
26,2500	0,360
26,3000	0,539
26,3500	1,297
26,4000	-0,210
26,4500	1,718
26,5000	-0,215
26,5500	1,293
26,6000	0,529
26,6500	0,368
26,7000	1,431
26,7500	-0,275
26,8000	1,704
26,8500	-0,127
26,9000	1,144
26,9500	0,710
27,0000	0,209
27,0500	1,546
27,1000	-0,311
27,1500	1,660
27,2000	-0,008
27,2500	0,971
27,3000	0,894
27,3500	0,053
27,4000	1,630
27,4500	-0,317
27,5000	1,576
27,5500	0,145
27,6000	0,784
27,6500	1,085
27,7000	-0,079
27,7500	1,695
27,8000	-0,291
27,8500	1,456
27,9000	0,317
27,9500	0,581
28,0000	1,261
28,0500	-0,195
28,1000	1,717
28,1500	-0,226
28,2000	1,321
28,2500	0,506
28,3000	0,394
28,3500	1,420
28,4000	-0,269
28,4500	1,703
28,5000	-0,134
28,5500	1,145
28,6000	0,712
28,6500	0,201
28,7000	1,549
28,7500	-0,313
28,8000	1,652
28,8500	0,011
28,9000	0,947
28,9500	0,925
29,0000	0,031
29,0500	1,648
29,1000	-0,314
29,1500	1,550
29,2000	0,174
29,2500	0,738
29,3000	1,125
29,3500	-0,107
29,4000	1,704
29,4500	-0,276
29,5000	1,425
29,5500	0,369
29,6000	0,526
29,6500	1,315
29,7000	-0,221
29,7500	1,715
29,8000	-0,199
29,8500	1,260
29,9000	0,580
29,9500	0,319
30,0000	1,475
30,0500	-0,291
30,1000	1,689
30,1500	-0,079
30,2000	1,065
30,2500	0,804
30,3000	0,124
30,3500	1,598
30,4000	-0,317
30,4500	1,612
30,5000	0,086
30,5500	0,842
30,6000	1,027
30,6500	-0,044
30,7000	1,682
30,7500	-0,300
30,8000	1,484
30,8500	0,287
30,9000	0,611
30,9500	1,246
31,0000	-0,184
31,0500	1,718
31,1000	-0,229
31,1500	1,313
31,2000	0,514
31,2500	0,374
31,3000	1,434
31,3500	-0,276
31,4000	1,698
31,4500	-0,110
31,5000	1,111
31,5500	0,760
31,6000	0,160
31,6500	1,580
31,7000	-0,317
31,7500	1,627
31,8000	0,060
31,8500	0,870
31,9000	1,004
31,9500	-0,028
32,0000	1,676
32,0500	-0,305
32,1000	1,495
32,1500	0,273
32,2000	0,627
32,2500	1,235
32,3000	-0,178
32,3500	1,718
32,4000	-0,232
32,4500	1,315
32,5000	0,511
32,5500	0,379
32,6000	1,436
32,6500	-0,278
32,7000	1,698
32,7500	-0,104
32,8000	1,101
32,8500	0,773
32,9000	0,148
32,9500	1,591
33,0000	-0,317
33,0500	1,616
33,1000	0,075
33,1500	0,847
33,2000	1,029
33,2500	-0,047
33,3000	1,684
33,3500	-0,297
33,4000	1,473
33,4500	0,308
33,5000	0,584
33,5500	1,271
33,6000	-0,199
33,6500	1,720
33,7000	-0,214
33,7500	1,272
33,8000	0,562
33,8500	0,327
33,9000	1,477
33,9500	-0,291
34,0000	1,685
34,0500	-0,064
34,1000	1,041
34,1500	0,837
34,2000	0,093
34,2500	1,621
34,3000	-0,319
34,3500	1,582
34,4000	0,134
34,4500	0,770
34,5000	1,103
34,5500	-0,097
34,6000	1,703
34,6500	-0,275
34,7000	1,415
34,7500	0,391
34,8000	0,498
34,8500	1,346
34,9000	-0,240
34,9500	1,715
35,0000	-0,165
35,0500	1,186
35,1000	0,671
35,1500	0,228
35,2000	1,543
35,2500	-0,309
35,3000	1,649
35,3500	0,016
35,4000	0,927
35,4500	0,960
35,5000	-0,002
35,5500	1,668
35,6000	-0,309
35,6500	1,511
35,7000	0,251
35,7500	0,638
35,8000	1,224
35,8500	-0,173
35,9000	1,717
35,9500	-0,231
36,0000	1,307
36,0500	0,528
36,1000	0,363
36,1500	1,451
36,2000	-0,286
36,2500	1,692
36,3000	-0,083
36,3500	1,062
36,4000	0,812
36,4500	0,108
36,5000	1,613
36,5500	-0,319
36,6000	1,590
36,6500	0,123
36,7000	0,789
36,7500	1,093
36,8000	-0,093
36,8500	1,701
36,9000	-0,281
36,9500	1,418
37,0000	0,380
37,0500	0,504
37,1000	1,334
37,1500	-0,236
37,2000	1,715
37,2500	-0,170
37,3000	1,202
37,3500	0,660
37,4000	0,242
37,4500	1,536
37,5000	-0,308
37,5500	1,652
37,6000	0,000
37,6500	0,941
37,7000	0,941
37,7500	0,011
37,8000	1,660
37,8500	-0,311
37,9000	1,524
37,9500	0,236
38,0000	0,663
38,0500	1,206
38,1000	-0,160
38,1500	1,717
38,2000	-0,240
38,2500	1,324
38,3000	0,503
38,3500	0,385
38,4000	1,431
38,4500	-0,278
38,5000	1,698
38,5500	-0,101
38,6000	1,090
38,6500	0,785
38,7000	0,134
38,7500	1,602
38,8000	-0,317
38,8500	1,602
38,9000	0,099
38,9500	0,814
39,0000	1,067
39,0500	-0,075
39,1000	1,696
39,1500	-0,286
39,2000	1,440
39,2500	0,358
39,3000	0,531
39,3500	1,318
39,4000	-0,225
39,4500	1,717
39,5000	-0,182
39,5500	1,214
39,6000	0,639
39,6500	0,259
39,7000	1,524
39,7500	-0,305
39,8000	1,662
39,8500	-0,008
39,9000	0,958
39,9500	0,927
40,0000	0,024
40,0500	1,657
40,1000	-0,313
40,1500	1,530
40,2000	0,221
40,2500	0,669
40,3000	1,197
40,3500	-0,156
40,4000	1,715
40,4500	-0,242
40,5000	1,332
40,5500	0,498
40,6000	0,391
40,6500	1,428
40,7000	-0,276
40,7500	1,700
40,8000	-0,102
40,8500	1,087
40,9000	0,784
40,9500	0,130
41,0000	1,602
41,0500	-0,317
41,1000	1,602
41,1500	0,104
41,2000	0,812
41,2500	1,076
41,3000	-0,080
41,3500	1,698
41,4000	-0,283
41,4500	1,428
41,5000	0,372
41,5500	0,512
41,6000	1,330
41,6500	-0,234
41,7000	1,715
41,7500	-0,167
41,8000	1,192
41,8500	0,671
41,9000	0,229
41,9500	1,547
42,0000	-0,311
42,0500	1,645
42,1000	0,022
42,1500	0,911
42,2000	0,975
42,2500	-0,017
42,3000	1,674
42,3500	-0,305
42,4000	1,491
42,4500	0,287
42,5000	0,600
42,5500	1,264
42,6000	-0,195
42,6500	1,717
42,7000	-0,207
42,7500	1,252
42,8000	0,597
42,8500	0,292
42,9000	1,502
42,9500	-0,303
43,0000	1,667
43,0500	-0,019
43,1000	0,969
43,1500	0,922
43,2000	0,022
43,2500	1,660
43,3000	-0,311
43,3500	1,519
43,4000	0,239
43,4500	0,644
43,5000	1,227
43,5500	-0,174
43,6000	1,717
43,6500	-0,223
43,7000	1,283
43,7500	0,561
43,8000	0,327
43,8500	1,481
43,9000	-0,297
43,9500	1,676
44,0000	-0,036
44,0500	0,991
44,1000	0,897
44,1500	0,036
44,2000	1,657
44,2500	-0,313
44,3000	1,527
44,3500	0,236
44,4000	0,646
44,4500	1,232
44,5000	-0,178
44,5500	1,718
44,6000	-0,215
44,6500	1,264
44,7000	0,589
44,7500	0,292
44,8000	1,505
44,8500	-0,305
44,9000	1,662
44,9500	0,002
45,0000	0,935
45,0500	0,961
45,1000	-0,013
45,1500	1,679
45,2000	-0,302
45,2500	1,473
45,3000	0,313
45,3500	0,550
45,4000	1,310
45,4500	-0,226
45,5000	1,715
45,5500	-0,162
45,6000	1,169
45,6500	0,708
45,7000	0,187
45,7500	1,579
45,8000	-0,314
45,8500	1,612
45,9000	0,099
45,9500	0,800
46,0000	1,093
46,0500	-0,105
46,1000	1,709
46,1500	-0,264
46,2000	1,374
46,2500	0,459
46,3000	0,410
46,3500	1,425
46,4000	-0,278
46,4500	1,695
46,5000	-0,077
46,5500	1,029
46,6000	0,855
46,6500	0,061
46,7000	1,648
46,7500	-0,311
46,8000	1,532
46,8500	0,232
46,9000	0,641
46,9500	1,241
47,0000	-0,187
47,0500	1,720
47,1000	-0,199
47,1500	1,238
47,2000	0,630
47,2500	0,250
47,3000	1,535
47,3500	-0,308
47,4000	1,641
47,4500	0,052
47,5000	0,859
47,5500	1,037
47,6000	-0,068
47,6500	1,701
47,7000	-0,280
47,7500	1,409
47,8000	0,404
47,8500	0,451
47,9000	1,390
47,9500	-0,265
48,0000	1,701
48,0500	-0,097
48,1000	1,060
48,1500	0,828
48,2000	0,083
48,2500	1,637
48,3000	-0,313
48,3500	1,544
48,4000	0,215
48,4500	0,653
48,5000	1,225
48,5500	-0,185
48,6000	1,722
48,6500	-0,203
48,7000	1,247
48,7500	0,627
48,8000	0,253
48,8500	1,538
48,9000	-0,308
48,9500	1,641
49,0000	0,053
49,0500	0,853
49,1000	1,041
49,1500	-0,074
49,2000	1,701
49,2500	-0,276
49,3000	1,403
49,3500	0,418
49,4000	0,440
49,4500	1,403
49,5000	-0,272
49,5500	1,698
49,6000	-0,086
49,6500	1,043
49,7000	0,844
49,7500	0,066
49,8000	1,645
49,8500	-0,313
49,9000	1,533
49,9500	0,236
50,0000	0,635
50,0500	1,247
50,1000	-0,193
50,1500	1,720
50,2000	-0,190
50,2500	1,222
50,3000	0,650
50,3500	0,226
50,4000	1,554
50,4500	-0,311
50,5000	1,629
50,5500	0,082
50,6000	0,820
50,6500	1,079
50,7000	-0,097
50,7500	1,709
50,8000	-0,265
50,8500	1,368
50,9000	0,463
50,9500	0,391
51,0000	1,440
51,0500	-0,286
51,1000	1,684
51,1500	-0,047
51,2000	0,990
51,2500	0,908
51,3000	0,022
51,3500	1,668
51,4000	-0,303
51,4500	1,489
51,5000	0,297
51,5500	0,561
51,6000	1,307
51,6500	-0,226
51,7000	1,715
51,7500	-0,152
51,8000	1,156
51,8500	0,729
51,9000	0,163
51,9500	1,596
52,0000	-0,313
52,0500	1,593
52,1000	0,145
52,1500	0,740
52,2000	1,151
52,2500	-0,141
52,3000	1,718
52,3500	-0,234
52,4000	1,307
52,4500	0,550
52,5000	0,317
52,5500	1,495
52,6000	-0,300
52,6500	1,660
52,7000	0,009
52,7500	0,905
52,8000	0,988
52,8500	-0,042
52,9000	1,690
52,9500	-0,287
53,0000	1,433
53,0500	0,380
53,1000	0,476
53,1500	1,378
53,2000	-0,259
53,2500	1,703
53,3000	-0,102
53,3500	1,067
53,4000	0,823
53,4500	0,082
53,5000	1,637
53,5500	-0,311
53,6000	1,538
53,6500	0,231
53,7000	0,639
53,7500	1,247
53,8000	-0,195
53,8500	1,720
53,9000	-0,185
53,9500	1,213
54,0000	0,668
54,0500	0,209
54,1000	1,565
54,1500	-0,313
54,2000	1,616
54,2500	0,104
54,3000	0,789
54,3500	1,111
54,4000	-0,118
54,4500	1,714
54,5000	-0,251
54,5500	1,337
54,6000	0,504
54,6500	0,350
54,7000	1,470
54,7500	-0,295
54,8000	1,673
54,8500	-0,013
54,9000	0,936
54,9500	0,964
55,0000	-0,020
55,0500	1,685
55,1000	-0,292
55,1500	1,447
55,2000	0,360
55,2500	0,490
55,3000	1,362
55,3500	-0,256
55,4000	1,707
55,4500	-0,108
55,5000	1,079
55,5500	0,815
55,6000	0,091
55,6500	1,635
55,7000	-0,313
55,7500	1,544
55,8000	0,221
55,8500	0,647
55,9000	1,235
55,9500	-0,190
56,0000	1,720
56,0500	-0,192
56,1000	1,225
56,1500	0,655
56,2000	0,228
56,2500	1,557
56,3000	-0,311
56,3500	1,626
56,4000	0,088
56,4500	0,809
56,5000	1,087
56,5500	-0,104
56,6000	1,711
56,6500	-0,258
56,7000	1,360
56,7500	0,484
56,8000	0,377
56,8500	1,455
56,9000	-0,291
56,9500	1,681
57,0000	-0,035
57,0500	0,966
57,1000	0,927
57,1500	0,002
57,2000	1,676
57,2500	-0,300
57,3000	1,475
57,3500	0,324
57,4000	0,534
57,4500	1,330
57,5000	-0,239
57,5500	1,712
57,6000	-0,135
57,6500	1,122
57,7000	0,762
57,7500	0,130
57,8000	1,612
57,8500	-0,313
57,9000	1,576
57,9500	0,176
58,0000	0,705
58,0500	1,186
58,1000	-0,160
58,1500	1,720
58,2000	-0,218
58,2500	1,275
58,3000	0,591
58,3500	0,280
58,4000	1,519
58,4500	-0,306
58,5000	1,648
58,5500	0,044
58,6000	0,867
58,6500	1,037
58,7000	-0,071
58,7500	1,703
58,8000	-0,275
58,8500	1,395
58,9000	0,435
58,9500	0,416
59,0000	1,420
59,0500	-0,280
59,1000	1,692
59,1500	-0,061
59,2000	1,005
59,2500	0,892
59,3000	0,031
59,3500	1,663
59,4000	-0,305
59,4500	1,494
59,5000	0,292
59,5500	0,562
59,6000	1,304
59,6500	-0,229
59,7000	1,717
59,7500	-0,148
59,8000	1,145
59,8500	0,743
59,9000	0,149
59,9500	1,604
60,0000	-0,314
60,0500	1,579
60,1000	0,167
60,1500	0,715
60,2000	1,178
60,2500	-0,159
60,3000	1,720
60,3500	-0,220
60,4000	1,277
60,4500	0,594
60,5000	0,278
60,5500	1,524
60,6000	-0,306
60,6500	1,645
60,7000	0,049
60,7500	0,856
60,8000	1,043
60,8500	-0,079
60,9000	1,703
60,9500	-0,272
61,0000	1,389
61,0500	0,445
61,1000	0,413
61,1500	1,426
61,2000	-0,280
61,2500	1,690
61,3000	-0,060
61,3500	1,004
61,4000	0,889
61,4500	0,030
61,5000	1,662
61,5500	-0,305
61,6000	1,499
61,6500	0,291
61,7000	0,573
61,7500	1,301
61,8000	-0,221
61,8500	1,717
61,9000	-0,156
61,9500	1,158
62,0000	0,724
62,0500	0,163
62,1000	1,593
62,1500	-0,314
62,2000	1,593
62,2500	0,148
62,3000	0,741
62,3500	1,156
62,4000	-0,145
62,4500	1,718
62,5000	-0,231
62,5500	1,296
62,6000	0,562
62,6500	0,302
62,7000	1,505
62,7500	-0,303
62,8000	1,657
62,8500	0,030
62,9000	0,883
62,9500	1,021
63,0000	-0,061
63,0500	1,698
63,1000	-0,278
63,1500	1,404
63,2000	0,418
63,2500	0,432
63,3000	1,409
63,3500	-0,275
63,4000	1,695
63,4500	-0,069
63,5000	1,018
63,5500	0,881
63,6000	0,039
63,6500	1,660
63,7000	-0,306
63,7500	1,500
63,8000	0,284
63,8500	0,573
63,9000	1,296
63,9500	-0,226
64,0000	1,717
64,0500	-0,154
64,1000	1,158
64,1500	0,730
64,2000	0,159
64,2500	1,598
64,3000	-0,314
64,3500	1,588
64,4000	0,154
64,4500	0,724
64,5000	1,167
64,5500	-0,154
64,6000	1,722
64,6500	-0,223
64,7000	1,286

