#FFT von Winkelposition, Daten
#Frequenz ( Hz )	Relative Amplitude (  )
0,0000	0,826
1,9531	0,117
3,9062	0,147
5,8594	0,237
7,8125	1,000
9,7656	0,384
11,7187	0,155
13,6719	0,096
15,6250	0,066
17,5781	0,063
19,5312	0,048
21,4844	0,041
23,4375	0,036
25,3906	0,029
27,3437	0,028
29,2969	0,026
31,2500	0,024
33,2031	0,022
35,1562	0,021
37,1094	0,019
39,0625	0,018
41,0156	0,018
42,9687	0,017
44,9219	0,016
46,8750	0,015
48,8281	0,015
50,7812	0,013
52,7344	0,013
54,6875	0,013
56,6406	0,013
58,5937	0,012
60,5469	0,012
62,5000	0,012
64,4531	0,011
66,4062	0,011
68,3594	0,011
70,3125	0,011
72,2656	0,010
74,2187	0,010
76,1719	0,010
78,1250	0,010
80,0781	0,009
82,0312	0,009
83,9844	0,010
85,9375	0,009
87,8906	0,009
89,8437	0,009
91,7969	0,009
93,7500	0,009
95,7031	0,008
97,6562	0,008
99,6094	0,008
101,5625	0,008
103,5156	0,008
105,4687	0,008
107,4219	0,008
109,3750	0,008
111,3281	0,008
113,2812	0,008
115,2344	0,008
117,1875	0,008
119,1406	0,007
121,0937	0,007
123,0469	0,007
125,0000	0,007
126,9531	0,007
128,9062	0,007
130,8594	0,007
132,8125	0,007
134,7656	0,007
136,7187	0,007
138,6719	0,007
140,6250	0,007
142,5781	0,007
144,5312	0,007
146,4844	0,007
148,4375	0,007
150,3906	0,007
152,3437	0,007
154,2969	0,007
156,2500	0,007
158,2031	0,007
160,1562	0,007
162,1094	0,006
164,0625	0,007
166,0156	0,007
167,9687	0,006
169,9219	0,006
171,8750	0,006
173,8281	0,006
175,7812	0,006
177,7344	0,006
179,6875	0,006
181,6406	0,006
183,5937	0,006
185,5469	0,006
187,5000	0,006
189,4531	0,006
191,4062	0,006
193,3594	0,006
195,3125	0,006
197,2656	0,006
199,2187	0,006
201,1719	0,006
203,1250	0,006
205,0781	0,006
207,0312	0,006
208,9844	0,006
210,9375	0,006
212,8906	0,006
214,8437	0,006
216,7969	0,006
218,7500	0,006
220,7031	0,006
222,6562	0,006
224,6094	0,006
226,5625	0,006
228,5156	0,006
230,4687	0,006
232,4219	0,006
234,3750	0,006
236,3281	0,006
238,2812	0,006
240,2344	0,006
242,1875	0,006
244,1406	0,006
246,0937	0,006
248,0469	0,006
250,0000	0,006
251,9531	0,006
253,9062	0,006
255,8594	0,006
257,8125	0,006
259,7656	0,006
261,7187	0,006
263,6719	0,006
265,6250	0,006
267,5781	0,006
269,5312	0,006
271,4844	0,006
273,4375	0,006
275,3906	0,006
277,3437	0,006
279,2969	0,006
281,2500	0,006
283,2031	0,006
285,1562	0,006
287,1094	0,006
289,0625	0,006
291,0156	0,006
292,9687	0,006
294,9219	0,006
296,8750	0,006
298,8281	0,006
300,7812	0,006
302,7344	0,006
304,6875	0,006
306,6406	0,006
308,5937	0,006
310,5469	0,006
312,5000	0,006
314,4531	0,006
316,4062	0,006
318,3594	0,006
320,3125	0,006
322,2656	0,006
324,2187	0,006
326,1719	0,006
328,1250	0,006
330,0781	0,006
332,0312	0,006
333,9844	0,006
335,9375	0,006
337,8906	0,006
339,8437	0,006
341,7969	0,006
343,7500	0,006
345,7031	0,006
347,6562	0,006
349,6094	0,006
351,5625	0,006
353,5156	0,006
355,4687	0,006
357,4219	0,006
359,3750	0,006
361,3281	0,006
363,2812	0,006
365,2344	0,006
367,1875	0,006
369,1406	0,006
371,0937	0,006
373,0469	0,005
375,0000	0,006
376,9531	0,006
378,9062	0,006
380,8594	0,006
382,8125	0,006
384,7656	0,006
386,7187	0,005
388,6719	0,006
390,6250	0,006
392,5781	0,006
394,5312	0,006
396,4844	0,006
398,4375	0,006
400,3906	0,006
402,3437	0,005
404,2969	0,005
406,2500	0,006
408,2031	0,006
410,1562	0,005
412,1094	0,006
414,0625	0,006
416,0156	0,006
417,9687	0,006
419,9219	0,006
421,8750	0,006
423,8281	0,005
425,7812	0,006
427,7344	0,005
429,6875	0,006
431,6406	0,006
433,5937	0,006
435,5469	0,005
437,5000	0,005
439,4531	0,005
441,4062	0,005
443,3594	0,005
445,3125	0,005
447,2656	0,005
449,2187	0,006
451,1719	0,005
453,1250	0,005
455,0781	0,006
457,0312	0,006
458,9844	0,006
460,9375	0,006
462,8906	0,005
464,8437	0,005
466,7969	0,005
468,7500	0,005
470,7031	0,005
472,6562	0,006
474,6094	0,005
476,5625	0,005
478,5156	0,006
480,4687	0,006
482,4219	0,006
484,3750	0,005
486,3281	0,005
488,2812	0,005
490,2344	0,005
492,1875	0,005
494,1406	0,005
496,0937	0,006
498,0469	0,006
