#Winkelposition, Messreihe #1
#Zeit ( s )	Winkelposition ( rad )
0,1250	-0,479
0,1260	-0,507
0,1270	-0,536
0,1280	-0,564
0,1290	-0,591
0,1300	-0,617
0,1310	-0,642
0,1320	-0,666
0,1330	-0,688
0,1340	-0,710
0,1350	-0,732
0,1360	-0,752
0,1370	-0,773
0,1380	-0,793
0,1390	-0,811
0,1400	-0,826
0,1410	-0,842
0,1420	-0,855
0,1430	-0,869
0,1440	-0,880
0,1450	-0,892
0,1460	-0,902
0,1470	-0,911
0,1480	-0,919
0,1490	-0,925
0,1500	-0,930
0,1510	-0,935
0,1520	-0,938
0,1530	-0,939
0,1540	-0,939
0,1550	-0,939
0,1560	-0,939
0,1570	-0,938
0,1580	-0,935
0,1590	-0,930
0,1600	-0,925
0,1610	-0,917
0,1620	-0,909
0,1630	-0,900
0,1640	-0,889
0,1650	-0,877
0,1660	-0,866
0,1670	-0,851
0,1680	-0,837
0,1690	-0,823
0,1700	-0,806
0,1710	-0,789
0,1720	-0,770
0,1730	-0,749
0,1740	-0,729
0,1750	-0,707
0,1760	-0,685
0,1770	-0,663
0,1780	-0,639
0,1790	-0,614
0,1800	-0,589
0,1810	-0,562
0,1820	-0,536
0,1830	-0,507
0,1840	-0,478
0,1850	-0,449
0,1860	-0,419
0,1870	-0,390
0,1880	-0,358
0,1890	-0,328
0,1900	-0,295
0,1910	-0,262
0,1920	-0,228
0,1930	-0,195
0,1940	-0,160
0,1950	-0,127
0,1960	-0,096
0,1970	-0,061
0,1980	-0,027
0,1990	0,008
0,2000	0,046
0,2010	0,079
0,2020	0,113
0,2030	0,148
0,2040	0,182
0,2050	0,217
0,2060	0,250
0,2070	0,283
0,2080	0,317
0,2090	0,350
0,2100	0,383
0,2110	0,418
0,2120	0,451
0,2130	0,482
0,2140	0,512
0,2150	0,542
0,2160	0,570
0,2170	0,600
0,2180	0,630
0,2190	0,658
0,2200	0,686
0,2210	0,713
0,2220	0,738
0,2230	0,763
0,2240	0,787
0,2250	0,809
0,2260	0,831
0,2270	0,853
0,2280	0,875
0,2290	0,895
0,2300	0,914
0,2310	0,931
0,2320	0,949
0,2330	0,964
0,2340	0,979
0,2350	0,993
0,2360	1,005
0,2370	1,016
0,2380	1,027
0,2390	1,037
0,2400	1,046
0,2410	1,054
0,2420	1,060
0,2430	1,067
0,2440	1,071
0,2450	1,074
0,2460	1,076
0,2470	1,079
0,2480	1,079
0,2490	1,079
0,2500	1,079
0,2510	1,076
0,2520	1,073
0,2530	1,068
0,2540	1,062
0,2550	1,056
0,2560	1,048
0,2570	1,040
0,2580	1,030
0,2590	1,021
0,2600	1,010
0,2610	0,997
0,2620	0,985
0,2630	0,971
0,2640	0,955
0,2650	0,938
0,2660	0,920
0,2670	0,902
0,2680	0,883
0,2690	0,862
0,2700	0,842
0,2710	0,820
0,2720	0,798
0,2730	0,774
0,2740	0,749
0,2750	0,724
0,2760	0,697
0,2770	0,671
0,2780	0,642
0,2790	0,616
0,2800	0,587
0,2810	0,558
0,2820	0,528
0,2830	0,498
0,2840	0,465
0,2850	0,434
0,2860	0,401
0,2870	0,368
0,2880	0,335
0,2890	0,302
0,2900	0,269
0,2910	0,234
0,2920	0,199
0,2930	0,165
0,2940	0,130
0,2950	0,094
0,2960	0,060
0,2970	0,025
0,2980	-0,009
0,2990	-0,046
0,3000	-0,082
0,3010	-0,115
0,3020	-0,149
0,3030	-0,182
0,3040	-0,217
0,3050	-0,250
0,3060	-0,283
0,3070	-0,316
0,3080	-0,349
0,3090	-0,380
0,3100	-0,412
0,3110	-0,441
0,3120	-0,471
0,3130	-0,500
0,3140	-0,529
0,3150	-0,558
0,3160	-0,584
0,3170	-0,611
0,3180	-0,636
0,3190	-0,660
0,3200	-0,682
0,3210	-0,704
0,3220	-0,726
0,3230	-0,748
0,3240	-0,768
0,3250	-0,789
0,3260	-0,806
0,3270	-0,823
0,3280	-0,837
0,3290	-0,851
0,3300	-0,866
0,3310	-0,877
0,3320	-0,889
0,3330	-0,900
0,3340	-0,909
0,3350	-0,917
0,3360	-0,925
0,3370	-0,930
0,3380	-0,935
0,3390	-0,938
0,3400	-0,939
0,3410	-0,941
0,3420	-0,941
0,3430	-0,939
0,3440	-0,938
0,3450	-0,935
0,3460	-0,931
0,3470	-0,927
0,3480	-0,920
0,3490	-0,913
0,3500	-0,903
0,3510	-0,892
0,3520	-0,881
0,3530	-0,869
0,3540	-0,856
0,3550	-0,842
0,3560	-0,828
0,3570	-0,812
0,3580	-0,795
0,3590	-0,776
0,3600	-0,756
0,3610	-0,735
0,3620	-0,713
0,3630	-0,693
0,3640	-0,669
0,3650	-0,646
0,3660	-0,622
0,3670	-0,597
0,3680	-0,570
0,3690	-0,543
0,3700	-0,515
0,3710	-0,487
0,3720	-0,459
0,3730	-0,429
0,3740	-0,399
0,3750	-0,368
0,3760	-0,336
0,3770	-0,305
0,3780	-0,272
0,3790	-0,239
0,3800	-0,206
0,3810	-0,171
0,3820	-0,138
0,3830	-0,104
0,3840	-0,071
0,3850	-0,036
0,3860	-0,002
0,3870	0,033
0,3880	0,068
0,3890	0,104
0,3900	0,138
0,3910	0,173
0,3920	0,207
0,3930	0,240
0,3940	0,273
0,3950	0,306
0,3960	0,341
0,3970	0,374
0,3980	0,407
0,3990	0,440
0,4000	0,474
0,4010	0,504
0,4020	0,534
0,4030	0,564
0,4040	0,592
0,4050	0,620
0,4060	0,650
0,4070	0,679
0,4080	0,705
0,4090	0,732
0,4100	0,756
0,4110	0,781
0,4120	0,803
0,4130	0,826
0,4140	0,847
0,4150	0,869
0,4160	0,889
0,4170	0,908
0,4180	0,927
0,4190	0,944
0,4200	0,960
0,4210	0,974
0,4220	0,988
0,4230	1,001
0,4240	1,013
0,4250	1,024
0,4260	1,035
0,4270	1,043
0,4280	1,051
0,4290	1,059
0,4300	1,065
0,4310	1,070
0,4320	1,073
0,4330	1,076
0,4340	1,078
0,4350	1,079
0,4360	1,079
0,4370	1,079
0,4380	1,078
0,4390	1,074
0,4400	1,070
0,4410	1,065
0,4420	1,057
0,4430	1,051
0,4440	1,041
0,4450	1,034
0,4460	1,024
0,4470	1,013
0,4480	1,001
0,4490	0,988
0,4500	0,974
0,4510	0,960
0,4520	0,944
0,4530	0,925
0,4540	0,906
0,4550	0,886
0,4560	0,867
0,4570	0,847
0,4580	0,826
0,4590	0,804
0,4600	0,781
0,4610	0,757
0,4620	0,732
0,4630	0,705
0,4640	0,679
0,4650	0,650
0,4660	0,624
0,4670	0,595
0,4680	0,567
0,4690	0,537
0,4700	0,506
0,4710	0,474
0,4720	0,441
0,4730	0,410
0,4740	0,377
0,4750	0,344
0,4760	0,311
0,4770	0,278
0,4780	0,243
0,4790	0,209
0,4800	0,174
0,4810	0,140
0,4820	0,105
0,4830	0,069
0,4840	0,035
0,4850	-0,002
0,4860	-0,036
0,4870	-0,071
0,4880	-0,105
0,4890	-0,140
0,4900	-0,174
0,4910	-0,209
0,4920	-0,242
0,4930	-0,275
0,4940	-0,306
0,4950	-0,339
0,4960	-0,371
0,4970	-0,402
0,4980	-0,434
0,4990	-0,463
0,5000	-0,493
0,5010	-0,522
0,5020	-0,550
0,5030	-0,578
0,5040	-0,603
0,5050	-0,628
0,5060	-0,653
0,5070	-0,675
0,5080	-0,697
0,5090	-0,719
0,5100	-0,741
0,5110	-0,763
0,5120	-0,784
0,5130	-0,803
0,5140	-0,818
0,5150	-0,834
0,5160	-0,848
0,5170	-0,861
0,5180	-0,875
0,5190	-0,886
0,5200	-0,897
0,5210	-0,906
0,5220	-0,914
0,5230	-0,920
0,5240	-0,927
0,5250	-0,933
0,5260	-0,938
0,5270	-0,939
0,5280	-0,941
0,5290	-0,941
0,5300	-0,941
0,5310	-0,938
0,5320	-0,936
0,5330	-0,931
0,5340	-0,927
0,5350	-0,922
0,5360	-0,914
0,5370	-0,906
0,5380	-0,895
0,5390	-0,884
0,5400	-0,872
0,5410	-0,859
0,5420	-0,845
0,5430	-0,833
0,5440	-0,817
0,5450	-0,800
0,5460	-0,781
0,5470	-0,762
0,5480	-0,741
0,5490	-0,721
0,5500	-0,699
0,5510	-0,677
0,5520	-0,653
0,5530	-0,628
0,5540	-0,603
0,5550	-0,578
0,5560	-0,551
0,5570	-0,523
0,5580	-0,495
0,5590	-0,467
0,5600	-0,437
0,5610	-0,407
0,5620	-0,377
0,5630	-0,346
0,5640	-0,314
0,5650	-0,281
0,5660	-0,248
0,5670	-0,214
0,5680	-0,181
0,5690	-0,148
0,5700	-0,115
0,5710	-0,080
0,5720	-0,047
0,5730	-0,013
0,5740	0,024
0,5750	0,058
0,5760	0,093
0,5770	0,127
0,5780	0,163
0,5790	0,198
0,5800	0,232
0,5810	0,265
0,5820	0,298
0,5830	0,331
0,5840	0,364
0,5850	0,397
0,5860	0,432
0,5870	0,463
0,5880	0,495
0,5890	0,525
0,5900	0,554
0,5910	0,584
0,5920	0,614
0,5930	0,642
0,5940	0,669
0,5950	0,697
0,5960	0,724
0,5970	0,749
0,5980	0,773
0,5990	0,796
0,6000	0,820
0,6010	0,840
0,6020	0,862
0,6030	0,883
0,6040	0,902
0,6050	0,920
0,6060	0,938
0,6070	0,955
0,6080	0,969
0,6090	0,985
0,6100	0,997
0,6110	1,008
0,6120	1,019
0,6130	1,030
0,6140	1,040
0,6150	1,049
0,6160	1,056
0,6170	1,062
0,6180	1,067
0,6190	1,071
0,6200	1,074
0,6210	1,076
0,6220	1,078
0,6230	1,078
0,6240	1,078
0,6250	1,078
0,6260	1,074
0,6270	1,071
0,6280	1,067
0,6290	1,060
0,6300	1,052
0,6310	1,045
0,6320	1,035
0,6330	1,026
0,6340	1,015
0,6350	1,004
0,6360	0,991
0,6370	0,979
0,6380	0,963
0,6390	0,949
0,6400	0,931
0,6410	0,913
0,6420	0,894
0,6430	0,873
0,6440	0,853
0,6450	0,833
0,6460	0,811
0,6470	0,787
0,6480	0,763
0,6490	0,738
0,6500	0,713
0,6510	0,686
0,6520	0,658
0,6530	0,631
0,6540	0,603
0,6550	0,575
0,6560	0,545
0,6570	0,515
0,6580	0,484
0,6590	0,451
0,6600	0,418
0,6610	0,385
0,6620	0,352
0,6630	0,320
0,6640	0,286
0,6650	0,253
0,6660	0,218
0,6670	0,184
0,6680	0,149
0,6690	0,113
0,6700	0,079
0,6710	0,044
0,6720	0,009
0,6730	-0,025
0,6740	-0,061
0,6750	-0,096
0,6760	-0,130
0,6770	-0,165
0,6780	-0,199
0,6790	-0,232
0,6800	-0,265
0,6810	-0,298
0,6820	-0,330
0,6830	-0,363
0,6840	-0,394
0,6850	-0,426
0,6860	-0,456
0,6870	-0,485
0,6880	-0,514
0,6890	-0,542
0,6900	-0,569
0,6910	-0,595
0,6920	-0,622
0,6930	-0,647
0,6940	-0,671
0,6950	-0,693
0,6960	-0,715
0,6970	-0,737
0,6980	-0,757
0,6990	-0,776
0,7000	-0,796
0,7010	-0,812
0,7020	-0,829
0,7030	-0,844
0,7040	-0,858
0,7050	-0,870
0,7060	-0,883
0,7070	-0,894
0,7080	-0,903
0,7090	-0,913
0,7100	-0,920
0,7110	-0,925
0,7120	-0,930
0,7130	-0,935
0,7140	-0,938
0,7150	-0,939
0,7160	-0,939
0,7170	-0,939
0,7180	-0,938
0,7190	-0,936
0,7200	-0,933
0,7210	-0,930
0,7220	-0,924
0,7230	-0,916
0,7240	-0,908
0,7250	-0,898
0,7260	-0,888
0,7270	-0,875
0,7280	-0,862
0,7290	-0,850
0,7300	-0,834
0,7310	-0,820
0,7320	-0,803
0,7330	-0,785
0,7340	-0,767
0,7350	-0,746
0,7360	-0,724
0,7370	-0,704
0,7380	-0,682
0,7390	-0,658
0,7400	-0,635
0,7410	-0,609
0,7420	-0,584
0,7430	-0,558
0,7440	-0,529
0,7450	-0,501
0,7460	-0,473
0,7470	-0,443
0,7480	-0,415
0,7490	-0,385
0,7500	-0,353
0,7510	-0,322
0,7520	-0,289
0,7530	-0,256
0,7540	-0,221
0,7550	-0,188
0,7560	-0,154
0,7570	-0,121
0,7580	-0,088
0,7590	-0,053
0,7600	-0,020
0,7610	0,016
0,7620	0,050
0,7630	0,086
0,7640	0,121
0,7650	0,156
0,7660	0,188
0,7670	0,223
0,7680	0,256
0,7690	0,291
0,7700	0,324
0,7710	0,358
0,7720	0,391
0,7730	0,424
0,7740	0,456
0,7750	0,489
0,7760	0,518
0,7770	0,548
0,7780	0,576
0,7790	0,606
0,7800	0,635
0,7810	0,663
0,7820	0,691
0,7830	0,718
0,7840	0,743
0,7850	0,768
0,7860	0,792
0,7870	0,814
0,7880	0,836
0,7890	0,858
0,7900	0,878
0,7910	0,898
0,7920	0,917
0,7930	0,935
0,7940	0,952
0,7950	0,966
0,7960	0,982
0,7970	0,994
0,7980	1,007
0,7990	1,019
0,8000	1,030
0,8010	1,038
0,8020	1,048
0,8030	1,056
0,8040	1,062
0,8050	1,067
0,8060	1,071
0,8070	1,074
0,8080	1,076
0,8090	1,078
0,8100	1,079
0,8110	1,079
0,8120	1,079
0,8130	1,076
0,8140	1,073
0,8150	1,067
0,8160	1,062
0,8170	1,054
0,8180	1,048
0,8190	1,038
0,8200	1,029
0,8210	1,019
0,8220	1,007
0,8230	0,996
0,8240	0,982
0,8250	0,968
0,8260	0,952
0,8270	0,935
0,8280	0,917
0,8290	0,898
0,8300	0,880
0,8310	0,859
0,8320	0,837
0,8330	0,815
0,8340	0,792
0,8350	0,768
0,8360	0,745
0,8370	0,719
0,8380	0,693
0,8390	0,666
0,8400	0,638
0,8410	0,609
0,8420	0,581
0,8430	0,551
0,8440	0,522
0,8450	0,492
0,8460	0,459
0,8470	0,426
0,8480	0,394
0,8490	0,361
0,8500	0,328
0,8510	0,295
0,8520	0,261
0,8530	0,228
0,8540	0,193
0,8550	0,157
0,8560	0,123
0,8570	0,088
0,8580	0,053
0,8590	0,017
0,8600	-0,017
0,8610	-0,052
0,8620	-0,088
0,8630	-0,123
0,8640	-0,157
0,8650	-0,190
0,8660	-0,225
0,8670	-0,258
0,8680	-0,291
0,8690	-0,322
0,8700	-0,355
0,8710	-0,386
0,8720	-0,418
0,8730	-0,448
0,8740	-0,478
0,8750	-0,506
0,8760	-0,534
0,8770	-0,562
0,8780	-0,591
0,8790	-0,616
0,8800	-0,641
0,8810	-0,664
0,8820	-0,686
0,8830	-0,708
0,8840	-0,730
0,8850	-0,752
0,8860	-0,773
0,8870	-0,792
0,8880	-0,809
0,8890	-0,826
0,8900	-0,840
0,8910	-0,855
0,8920	-0,867
0,8930	-0,880
0,8940	-0,891
0,8950	-0,902
0,8960	-0,911
0,8970	-0,919
0,8980	-0,927
0,8990	-0,931
0,9000	-0,935
0,9010	-0,938
0,9020	-0,939
0,9030	-0,939
0,9040	-0,941
0,9050	-0,939
0,9060	-0,938
0,9070	-0,935
0,9080	-0,931
0,9090	-0,925
0,9100	-0,919
0,9110	-0,911
0,9120	-0,902
0,9130	-0,891
0,9140	-0,878
0,9150	-0,866
0,9160	-0,853
0,9170	-0,839
0,9180	-0,825
0,9190	-0,807
0,9200	-0,790
0,9210	-0,773
0,9220	-0,752
0,9230	-0,732
0,9240	-0,710
0,9250	-0,688
0,9260	-0,666
0,9270	-0,641
0,9280	-0,617
0,9290	-0,592
0,9300	-0,564
0,9310	-0,537
0,9320	-0,509
0,9330	-0,481
0,9340	-0,452
0,9350	-0,423
0,9360	-0,393
0,9370	-0,361
0,9380	-0,330
0,9390	-0,297
0,9400	-0,265
0,9410	-0,232
0,9420	-0,198
0,9430	-0,165
0,9440	-0,132
0,9450	-0,097
0,9460	-0,064
0,9470	-0,030
0,9480	0,005
0,9490	0,041
0,9500	0,075
0,9510	0,110
0,9520	0,145
0,9530	0,179
0,9540	0,212
0,9550	0,247
0,9560	0,280
0,9570	0,314
0,9580	0,347
0,9590	0,382
0,9600	0,415
0,9610	0,448
0,9620	0,479
0,9630	0,509
0,9640	0,539
0,9650	0,569
0,9660	0,598
0,9670	0,627
0,9680	0,655
0,9690	0,683
0,9700	0,710
0,9710	0,737
0,9720	0,760
0,9730	0,784
0,9740	0,807
0,9750	0,829
0,9760	0,851
0,9770	0,872
0,9780	0,892
0,9790	0,911
0,9800	0,928
0,9810	0,946
0,9820	0,961
0,9830	0,977
0,9840	0,990
0,9850	1,002
0,9860	1,015
0,9870	1,026
0,9880	1,035
0,9890	1,045
0,9900	1,052
0,9910	1,059
0,9920	1,065
0,9930	1,070
0,9940	1,073
0,9950	1,076
0,9960	1,078
0,9970	1,078
0,9980	1,078
0,9990	1,078
1,0000	1,076
1,0010	1,074
1,0020	1,070
1,0030	1,063
1,0040	1,057
1,0050	1,049
1,0060	1,040
1,0070	1,030
1,0080	1,021
1,0090	1,010
1,0100	0,999
1,0110	0,985
1,0120	0,971
1,0130	0,957
1,0140	0,939
1,0150	0,920
1,0160	0,902
1,0170	0,881
1,0180	0,862
1,0190	0,842
1,0200	0,822
1,0210	0,800
1,0220	0,776
1,0230	0,751
1,0240	0,724
1,0250	0,697
1,0260	0,671
1,0270	0,644
1,0280	0,616
1,0290	0,589
1,0300	0,559
1,0310	0,529
1,0320	0,500
1,0330	0,467
1,0340	0,434
1,0350	0,402
1,0360	0,369
1,0370	0,336
1,0380	0,303
1,0390	0,270
1,0400	0,236
1,0410	0,201
1,0420	0,167
1,0430	0,132
1,0440	0,096
1,0450	0,061
1,0460	0,027
1,0470	-0,008
1,0480	-0,042
1,0490	-0,079
1,0500	-0,113
1,0510	-0,148
1,0520	-0,182
1,0530	-0,215
1,0540	-0,248
1,0550	-0,281
1,0560	-0,314
1,0570	-0,346
1,0580	-0,379
1,0590	-0,410
1,0600	-0,440
1,0610	-0,470
1,0620	-0,500
1,0630	-0,528
1,0640	-0,554
1,0650	-0,583
1,0660	-0,608
1,0670	-0,633
1,0680	-0,658
1,0690	-0,682
1,0700	-0,704
1,0710	-0,726
1,0720	-0,746
1,0730	-0,767
1,0740	-0,787
1,0750	-0,804
1,0760	-0,822
1,0770	-0,836
1,0780	-0,850
1,0790	-0,864
1,0800	-0,877
1,0810	-0,888
1,0820	-0,898
1,0830	-0,908
1,0840	-0,916
1,0850	-0,924
1,0860	-0,928
1,0870	-0,933
1,0880	-0,938
1,0890	-0,939
1,0900	-0,941
1,0910	-0,941
1,0920	-0,939
1,0930	-0,938
1,0940	-0,935
1,0950	-0,931
1,0960	-0,927
1,0970	-0,920
1,0980	-0,913
1,0990	-0,903
1,1000	-0,892
1,1010	-0,881
1,1020	-0,869
1,1030	-0,856
1,1040	-0,842
1,1050	-0,828
1,1060	-0,812
1,1070	-0,795
1,1080	-0,776
1,1090	-0,756
1,1100	-0,735
1,1110	-0,715
1,1120	-0,693
1,1130	-0,669
1,1140	-0,646
1,1150	-0,622
1,1160	-0,597
1,1170	-0,570
1,1180	-0,543
1,1190	-0,515
1,1200	-0,487
1,1210	-0,459
1,1220	-0,429
1,1230	-0,399
1,1240	-0,368
1,1250	-0,338
1,1260	-0,305
1,1270	-0,272
1,1280	-0,239
1,1290	-0,206
1,1300	-0,173
1,1310	-0,140
1,1320	-0,107
1,1330	-0,072
1,1340	-0,038
1,1350	-0,003
1,1360	0,033
1,1370	0,068
1,1380	0,102
1,1390	0,137
1,1400	0,171
1,1410	0,206
1,1420	0,239
1,1430	0,272
1,1440	0,306
1,1450	0,339
1,1460	0,372
1,1470	0,407
1,1480	0,440
1,1490	0,471
1,1500	0,503
1,1510	0,533
1,1520	0,562
1,1530	0,591
1,1540	0,620
1,1550	0,649
1,1560	0,677
1,1570	0,704
1,1580	0,729
1,1590	0,754
1,1600	0,779
1,1610	0,803
1,1620	0,825
1,1630	0,847
1,1640	0,867
1,1650	0,888
1,1660	0,906
1,1670	0,925
1,1680	0,942
1,1690	0,958
1,1700	0,974
1,1710	0,988
1,1720	1,001
1,1730	1,012
1,1740	1,023
1,1750	1,034
1,1760	1,043
1,1770	1,051
1,1780	1,057
1,1790	1,063
1,1800	1,068
1,1810	1,071
1,1820	1,074
1,1830	1,078
1,1840	1,079
1,1850	1,079
1,1860	1,079
1,1870	1,078
1,1880	1,074
1,1890	1,070
1,1900	1,065
1,1910	1,059
1,1920	1,051
1,1930	1,043
1,1940	1,034
1,1950	1,023
1,1960	1,013
1,1970	1,001
1,1980	0,988
1,1990	0,975
1,2000	0,960
1,2010	0,942
1,2020	0,925
1,2030	0,906
1,2040	0,886
1,2050	0,867
1,2060	0,847
1,2070	0,826
1,2080	0,804
1,2090	0,781
1,2100	0,756
1,2110	0,730
1,2120	0,704
1,2130	0,677
1,2140	0,650
1,2150	0,622
1,2160	0,594
1,2170	0,565
1,2180	0,537
1,2190	0,507
1,2200	0,476
1,2210	0,443
1,2220	0,410
1,2230	0,377
1,2240	0,344
1,2250	0,311
1,2260	0,278
1,2270	0,243
1,2280	0,210
1,2290	0,174
1,2300	0,140
1,2310	0,104
1,2320	0,069
1,2330	0,035
1,2340	0,000
1,2350	-0,035
1,2360	-0,071
1,2370	-0,105
1,2380	-0,140
1,2390	-0,174
1,2400	-0,207
1,2410	-0,242
1,2420	-0,275
1,2430	-0,306
1,2440	-0,339
1,2450	-0,371
1,2460	-0,402
1,2470	-0,434
1,2480	-0,463
1,2490	-0,493
1,2500	-0,522
1,2510	-0,550
1,2520	-0,576
1,2530	-0,603
1,2540	-0,628
1,2550	-0,653
1,2560	-0,675
1,2570	-0,699
1,2580	-0,721
1,2590	-0,741
1,2600	-0,762
1,2610	-0,782
1,2620	-0,801
1,2630	-0,818
1,2640	-0,833
1,2650	-0,848
1,2660	-0,861
1,2670	-0,873
1,2680	-0,886
1,2690	-0,895
1,2700	-0,906
1,2710	-0,914
1,2720	-0,922
1,2730	-0,928
1,2740	-0,933
1,2750	-0,936
1,2760	-0,939
1,2770	-0,941
1,2780	-0,941
1,2790	-0,939
1,2800	-0,938
1,2810	-0,935
1,2820	-0,933
1,2830	-0,928
1,2840	-0,922
1,2850	-0,914
1,2860	-0,905
1,2870	-0,895
1,2880	-0,883
1,2890	-0,872
1,2900	-0,859
1,2910	-0,845
1,2920	-0,831
1,2930	-0,815
1,2940	-0,798
1,2950	-0,781
1,2960	-0,760
1,2970	-0,740
1,2980	-0,718
1,2990	-0,697
1,3000	-0,674
1,3010	-0,652
1,3020	-0,628
1,3030	-0,603
1,3040	-0,576
1,3050	-0,550
1,3060	-0,522
1,3070	-0,493
1,3080	-0,465
1,3090	-0,435
1,3100	-0,405
1,3110	-0,375
1,3120	-0,344
1,3130	-0,313
1,3140	-0,280
1,3150	-0,247
1,3160	-0,212
1,3170	-0,179
1,3180	-0,146
1,3190	-0,112
1,3200	-0,079
1,3210	-0,044
1,3220	-0,009
1,3230	0,025
1,3240	0,060
1,3250	0,096
1,3260	0,130
1,3270	0,165
1,3280	0,199
1,3290	0,232
1,3300	0,265
1,3310	0,298
1,3320	0,333
1,3330	0,366
1,3340	0,399
1,3350	0,434
1,3360	0,465
1,3370	0,496
1,3380	0,528
1,3390	0,558
1,3400	0,586
1,3410	0,614
1,3420	0,642
1,3430	0,671
1,3440	0,697
1,3450	0,724
1,3460	0,751
1,3470	0,774
1,3480	0,798
1,3490	0,820
1,3500	0,842
1,3510	0,862
1,3520	0,883
1,3530	0,903
1,3540	0,922
1,3550	0,939
1,3560	0,955
1,3570	0,971
1,3580	0,985
1,3590	0,997
1,3600	1,010
1,3610	1,021
1,3620	1,032
1,3630	1,040
1,3640	1,049
1,3650	1,056
1,3660	1,062
1,3670	1,067
1,3680	1,071
1,3690	1,074
1,3700	1,076
1,3710	1,078
1,3720	1,079
1,3730	1,079
1,3740	1,078
1,3750	1,074
1,3760	1,071
1,3770	1,067
1,3780	1,060
1,3790	1,052
1,3800	1,045
1,3810	1,035
1,3820	1,026
1,3830	1,016
1,3840	1,005
1,3850	0,993
1,3860	0,979
1,3870	0,964
1,3880	0,949
1,3890	0,930
1,3900	0,911
1,3910	0,891
1,3920	0,872
1,3930	0,851
1,3940	0,831
1,3950	0,811
1,3960	0,787
1,3970	0,763
1,3980	0,738
1,3990	0,712
1,4000	0,683
1,4010	0,657
1,4020	0,630
1,4030	0,602
1,4040	0,573
1,4050	0,545
1,4060	0,515
1,4070	0,484
1,4080	0,451
1,4090	0,418
1,4100	0,385
1,4110	0,352
1,4120	0,319
1,4130	0,286
1,4140	0,253
1,4150	0,218
1,4160	0,184
1,4170	0,149
1,4180	0,113
1,4190	0,079
1,4200	0,042
1,4210	0,008
1,4220	-0,027
1,4230	-0,061
1,4240	-0,096
1,4250	-0,132
1,4260	-0,165
1,4270	-0,199
1,4280	-0,232
1,4290	-0,265
1,4300	-0,298
1,4310	-0,331
1,4320	-0,363
1,4330	-0,394
1,4340	-0,426
1,4350	-0,456
1,4360	-0,485
1,4370	-0,514
1,4380	-0,543
1,4390	-0,570
1,4400	-0,597
1,4410	-0,622
1,4420	-0,647
1,4430	-0,671
1,4440	-0,693
1,4450	-0,715
1,4460	-0,737
1,4470	-0,757
1,4480	-0,778
1,4490	-0,796
1,4500	-0,814
1,4510	-0,829
1,4520	-0,844
1,4530	-0,858
1,4540	-0,870
1,4550	-0,883
1,4560	-0,894
1,4570	-0,903
1,4580	-0,913
1,4590	-0,919
1,4600	-0,925
1,4610	-0,931
1,4620	-0,936
1,4630	-0,938
1,4640	-0,939
1,4650	-0,939
1,4660	-0,939
1,4670	-0,938
1,4680	-0,936
1,4690	-0,933
1,4700	-0,928
