#Winkelposition, Messreihe #1
#Zeit ( s )	Winkelposition ( rad )
0,4330	-0,418
0,4340	-0,404
0,4350	-0,386
0,4360	-0,369
0,4370	-0,352
0,4380	-0,331
0,4390	-0,308
0,4400	-0,284
0,4410	-0,259
0,4420	-0,234
0,4430	-0,207
0,4440	-0,181
0,4450	-0,151
0,4460	-0,121
0,4470	-0,090
0,4480	-0,057
0,4490	-0,022
0,4500	0,013
0,4510	0,047
0,4520	0,083
0,4530	0,119
0,4540	0,156
0,4550	0,195
0,4560	0,232
0,4570	0,272
0,4580	0,311
0,4590	0,352
0,4600	0,391
0,4610	0,432
0,4620	0,473
0,4630	0,515
0,4640	0,556
0,4650	0,595
0,4660	0,636
0,4670	0,677
0,4680	0,718
0,4690	0,757
0,4700	0,796
0,4710	0,836
0,4720	0,875
0,4730	0,913
0,4740	0,949
0,4750	0,985
0,4760	1,021
0,4770	1,057
0,4780	1,092
0,4790	1,125
0,4800	1,158
0,4810	1,189
0,4820	1,219
0,4830	1,247
0,4840	1,274
0,4850	1,302
0,4860	1,327
0,4870	1,352
0,4880	1,376
0,4890	1,398
0,4900	1,418
0,4910	1,436
0,4920	1,453
0,4930	1,469
0,4940	1,483
0,4950	1,497
0,4960	1,508
0,4970	1,519
0,4980	1,527
0,4990	1,535
0,5000	1,539
0,5010	1,544
0,5020	1,546
0,5030	1,547
0,5040	1,547
0,5050	1,546
0,5060	1,543
0,5070	1,539
0,5080	1,533
0,5090	1,524
0,5100	1,514
0,5110	1,503
0,5120	1,491
0,5130	1,477
0,5140	1,461
0,5150	1,444
0,5160	1,426
0,5170	1,407
0,5180	1,385
0,5190	1,362
0,5200	1,338
0,5210	1,313
0,5220	1,286
0,5230	1,258
0,5240	1,230
0,5250	1,199
0,5260	1,169
0,5270	1,137
0,5280	1,104
0,5290	1,070
0,5300	1,035
0,5310	0,999
0,5320	0,963
0,5330	0,927
0,5340	0,889
0,5350	0,850
0,5360	0,811
0,5370	0,771
0,5380	0,732
0,5390	0,693
0,5400	0,652
0,5410	0,611
0,5420	0,570
0,5430	0,529
0,5440	0,490
0,5450	0,449
0,5460	0,408
0,5470	0,368
0,5480	0,327
0,5490	0,287
0,5500	0,248
0,5510	0,209
0,5520	0,171
0,5530	0,134
0,5540	0,097
0,5550	0,060
0,5560	0,024
0,5570	-0,011
0,5580	-0,044
0,5590	-0,077
0,5600	-0,108
0,5610	-0,140
0,5620	-0,170
0,5630	-0,198
0,5640	-0,225
0,5650	-0,251
0,5660	-0,276
0,5670	-0,300
0,5680	-0,322
0,5690	-0,342
0,5700	-0,363
0,5710	-0,380
0,5720	-0,397
0,5730	-0,413
0,5740	-0,427
0,5750	-0,438
0,5760	-0,449
0,5770	-0,457
0,5780	-0,465
0,5790	-0,471
0,5800	-0,476
0,5810	-0,479
0,5820	-0,479
0,5830	-0,479
0,5840	-0,478
0,5850	-0,476
0,5860	-0,471
0,5870	-0,467
0,5880	-0,459
0,5890	-0,449
0,5900	-0,437
0,5910	-0,424
0,5920	-0,408
0,5930	-0,393
0,5940	-0,375
0,5950	-0,358
0,5960	-0,339
0,5970	-0,319
0,5980	-0,295
0,5990	-0,270
0,6000	-0,243
0,6010	-0,218
0,6020	-0,190
0,6030	-0,163
0,6040	-0,134
0,6050	-0,102
0,6060	-0,071
0,6070	-0,036
0,6080	-0,002
0,6090	0,033
0,6100	0,068
0,6110	0,104
0,6120	0,140
0,6130	0,179
0,6140	0,218
0,6150	0,258
0,6160	0,297
0,6170	0,336
0,6180	0,375
0,6190	0,416
0,6200	0,457
0,6210	0,498
0,6220	0,539
0,6230	0,580
0,6240	0,620
0,6250	0,661
0,6260	0,701
0,6270	0,741
0,6280	0,781
0,6290	0,820
0,6300	0,859
0,6310	0,897
0,6320	0,935
0,6330	0,971
0,6340	1,007
0,6350	1,043
0,6360	1,078
0,6370	1,112
0,6380	1,145
0,6390	1,177
0,6400	1,206
0,6410	1,236
0,6420	1,264
0,6430	1,291
0,6440	1,318
0,6450	1,343
0,6460	1,367
0,6470	1,389
0,6480	1,411
0,6490	1,429
0,6500	1,447
0,6510	1,462
0,6520	1,478
0,6530	1,492
0,6540	1,503
0,6550	1,514
0,6560	1,524
0,6570	1,532
0,6580	1,538
0,6590	1,543
0,6600	1,546
0,6610	1,547
0,6620	1,547
0,6630	1,546
0,6640	1,544
0,6650	1,539
0,6660	1,535
0,6670	1,527
0,6680	1,519
0,6690	1,508
0,6700	1,497
0,6710	1,483
0,6720	1,467
0,6730	1,450
0,6740	1,433
0,6750	1,414
0,6760	1,393
0,6770	1,371
0,6780	1,348
0,6790	1,323
0,6800	1,297
0,6810	1,269
0,6820	1,241
0,6830	1,211
0,6840	1,181
0,6850	1,150
0,6860	1,117
0,6870	1,084
0,6880	1,048
0,6890	1,013
0,6900	0,977
0,6910	0,941
0,6920	0,903
0,6930	0,866
0,6940	0,826
0,6950	0,787
0,6960	0,748
0,6970	0,707
0,6980	0,668
0,6990	0,627
0,7000	0,586
0,7010	0,547
0,7020	0,506
0,7030	0,465
0,7040	0,424
0,7050	0,383
0,7060	0,342
0,7070	0,302
0,7080	0,262
0,7090	0,225
0,7100	0,185
0,7110	0,149
0,7120	0,112
0,7130	0,074
0,7140	0,038
0,7150	0,002
0,7160	-0,031
0,7170	-0,064
0,7180	-0,097
0,7190	-0,127
0,7200	-0,157
0,7210	-0,187
0,7220	-0,215
0,7230	-0,242
0,7240	-0,267
0,7250	-0,292
0,7260	-0,314
0,7270	-0,335
0,7280	-0,355
0,7290	-0,374
0,7300	-0,391
0,7310	-0,407
0,7320	-0,423
0,7330	-0,435
0,7340	-0,446
0,7350	-0,456
0,7360	-0,463
0,7370	-0,470
0,7380	-0,474
0,7390	-0,478
0,7400	-0,479
0,7410	-0,479
0,7420	-0,479
0,7430	-0,476
0,7440	-0,473
0,7450	-0,468
0,7460	-0,460
0,7470	-0,452
0,7480	-0,441
0,7490	-0,429
0,7500	-0,415
0,7510	-0,399
0,7520	-0,383
0,7530	-0,366
0,7540	-0,347
0,7550	-0,325
0,7560	-0,303
0,7570	-0,280
0,7580	-0,254
0,7590	-0,228
0,7600	-0,201
0,7610	-0,174
0,7620	-0,145
0,7630	-0,115
0,7640	-0,082
0,7650	-0,049
0,7660	-0,016
0,7670	0,019
0,7680	0,055
0,7690	0,091
0,7700	0,127
0,7710	0,165
0,7720	0,203
0,7730	0,242
0,7740	0,281
0,7750	0,320
0,7760	0,361
0,7770	0,401
0,7780	0,441
0,7790	0,482
0,7800	0,523
0,7810	0,564
0,7820	0,605
0,7830	0,646
0,7840	0,686
0,7850	0,727
0,7860	0,767
0,7870	0,806
0,7880	0,845
0,7890	0,883
0,7900	0,920
0,7910	0,958
0,7920	0,994
0,7930	1,030
0,7940	1,065
0,7950	1,100
0,7960	1,133
0,7970	1,164
0,7980	1,195
0,7990	1,225
0,8000	1,255
0,8010	1,282
0,8020	1,308
0,8030	1,334
0,8040	1,359
0,8050	1,381
0,8060	1,403
0,8070	1,422
0,8080	1,440
0,8090	1,458
0,8100	1,473
0,8110	1,488
0,8120	1,500
0,8130	1,511
0,8140	1,521
0,8150	1,530
0,8160	1,536
0,8170	1,541
0,8180	1,544
0,8190	1,546
0,8200	1,547
0,8210	1,547
0,8220	1,546
0,8230	1,543
0,8240	1,536
0,8250	1,530
0,8260	1,522
0,8270	1,511
0,8280	1,500
0,8290	1,488
0,8300	1,473
0,8310	1,458
0,8320	1,440
0,8330	1,422
0,8340	1,400
0,8350	1,378
0,8360	1,356
0,8370	1,332
0,8380	1,307
0,8390	1,280
0,8400	1,252
0,8410	1,222
0,8420	1,192
0,8430	1,161
0,8440	1,128
0,8450	1,095
0,8460	1,060
0,8470	1,026
0,8480	0,990
0,8490	0,953
0,8500	0,917
0,8510	0,880
0,8520	0,840
0,8530	0,801
0,8540	0,762
0,8550	0,723
0,8560	0,682
0,8570	0,641
0,8580	0,600
0,8590	0,561
0,8600	0,520
0,8610	0,479
0,8620	0,438
0,8630	0,397
0,8640	0,357
0,8650	0,317
0,8660	0,276
0,8670	0,237
0,8680	0,199
0,8690	0,162
0,8700	0,124
0,8710	0,088
0,8720	0,052
0,8730	0,016
0,8740	-0,019
0,8750	-0,053
0,8760	-0,085
0,8770	-0,116
0,8780	-0,148
0,8790	-0,178
0,8800	-0,206
0,8810	-0,232
0,8820	-0,258
0,8830	-0,283
0,8840	-0,306
0,8850	-0,328
0,8860	-0,349
0,8870	-0,368
0,8880	-0,385
0,8890	-0,402
0,8900	-0,416
0,8910	-0,430
0,8920	-0,441
0,8930	-0,452
0,8940	-0,460
0,8950	-0,468
0,8960	-0,473
0,8970	-0,476
0,8980	-0,479
0,8990	-0,479
0,9000	-0,479
0,9010	-0,478
0,9020	-0,474
0,9030	-0,470
0,9040	-0,463
0,9050	-0,456
0,9060	-0,446
0,9070	-0,434
0,9080	-0,419
0,9090	-0,405
0,9100	-0,390
0,9110	-0,372
0,9120	-0,353
0,9130	-0,333
0,9140	-0,311
0,9150	-0,287
0,9160	-0,264
0,9170	-0,239
0,9180	-0,212
0,9190	-0,184
0,9200	-0,154
0,9210	-0,124
0,9220	-0,093
0,9230	-0,060
0,9240	-0,027
0,9250	0,006
0,9260	0,041
0,9270	0,077
0,9280	0,113
0,9290	0,152
0,9300	0,190
0,9310	0,229
0,9320	0,269
0,9330	0,308
0,9340	0,347
0,9350	0,386
0,9360	0,427
0,9370	0,468
0,9380	0,509
0,9390	0,550
0,9400	0,591
0,9410	0,631
0,9420	0,672
0,9430	0,712
0,9440	0,752
0,9450	0,792
0,9460	0,831
0,9470	0,869
0,9480	0,908
0,9490	0,944
0,9500	0,982
0,9510	1,018
0,9520	1,052
0,9530	1,087
0,9540	1,122
0,9550	1,153
0,9560	1,184
0,9570	1,214
0,9580	1,244
0,9590	1,272
0,9600	1,299
0,9610	1,326
0,9620	1,349
0,9630	1,373
0,9640	1,395
0,9650	1,415
0,9660	1,434
0,9670	1,451
0,9680	1,467
0,9690	1,483
0,9700	1,495
0,9710	1,508
0,9720	1,517
0,9730	1,527
0,9740	1,533
0,9750	1,539
0,9760	1,543
0,9770	1,546
0,9780	1,547
0,9790	1,547
0,9800	1,546
0,9810	1,544
0,9820	1,539
0,9830	1,533
0,9840	1,524
0,9850	1,516
0,9860	1,505
0,9870	1,492
0,9880	1,478
0,9890	1,464
0,9900	1,447
0,9910	1,428
0,9920	1,407
0,9930	1,387
0,9940	1,365
0,9950	1,340
0,9960	1,316
0,9970	1,290
0,9980	1,261
0,9990	1,233
1,0000	1,202
1,0010	1,172
1,0020	1,139
1,0030	1,106
1,0040	1,073
1,0050	1,038
1,0060	1,002
1,0070	0,966
1,0080	0,930
1,0090	0,892
1,0100	0,853
1,0110	0,815
1,0120	0,776
1,0130	0,737
1,0140	0,696
1,0150	0,657
1,0160	0,616
1,0170	0,575
1,0180	0,534
1,0190	0,493
1,0200	0,452
1,0210	0,412
1,0220	0,371
1,0230	0,331
1,0240	0,291
1,0250	0,251
1,0260	0,212
1,0270	0,174
1,0280	0,137
1,0290	0,101
1,0300	0,064
1,0310	0,028
1,0320	-0,008
1,0330	-0,041
1,0340	-0,074
1,0350	-0,105
1,0360	-0,137
1,0370	-0,167
1,0380	-0,195
1,0390	-0,223
1,0400	-0,250
1,0410	-0,275
1,0420	-0,298
1,0430	-0,320
1,0440	-0,341
1,0450	-0,361
1,0460	-0,379
1,0470	-0,396
1,0480	-0,412
1,0490	-0,426
1,0500	-0,437
1,0510	-0,448
1,0520	-0,457
1,0530	-0,465
1,0540	-0,471
1,0550	-0,476
1,0560	-0,479
1,0570	-0,479
1,0580	-0,479
1,0590	-0,478
1,0600	-0,476
1,0610	-0,471
1,0620	-0,467
1,0630	-0,459
1,0640	-0,449
1,0650	-0,438
1,0660	-0,426
1,0670	-0,410
1,0680	-0,396
1,0690	-0,379
1,0700	-0,360
1,0710	-0,341
1,0720	-0,319
1,0730	-0,295
1,0740	-0,272
1,0750	-0,247
1,0760	-0,220
1,0770	-0,193
1,0780	-0,165
1,0790	-0,135
1,0800	-0,104
1,0810	-0,072
1,0820	-0,039
1,0830	-0,006
1,0840	0,028
1,0850	0,064
1,0860	0,101
1,0870	0,138
1,0880	0,178
1,0890	0,215
1,0900	0,254
1,0910	0,294
1,0920	0,333
1,0930	0,372
1,0940	0,413
1,0950	0,454
1,0960	0,495
1,0970	0,536
1,0980	0,576
1,0990	0,617
1,1000	0,658
1,1010	0,697
1,1020	0,738
1,1030	0,778
1,1040	0,818
1,1050	0,856
1,1060	0,895
1,1070	0,931
1,1080	0,969
1,1090	1,005
1,1100	1,041
1,1110	1,076
1,1120	1,109
1,1130	1,142
1,1140	1,173
1,1150	1,205
1,1160	1,233
1,1170	1,263
1,1180	1,290
1,1190	1,316
1,1200	1,341
1,1210	1,365
1,1220	1,387
1,1230	1,407
1,1240	1,428
1,1250	1,445
1,1260	1,462
1,1270	1,477
1,1280	1,491
1,1290	1,503
1,1300	1,514
1,1310	1,524
1,1320	1,532
1,1330	1,538
1,1340	1,543
1,1350	1,546
1,1360	1,547
1,1370	1,547
1,1380	1,546
1,1390	1,544
1,1400	1,539
1,1410	1,535
1,1420	1,528
1,1430	1,519
1,1440	1,510
1,1450	1,497
1,1460	1,484
1,1470	1,469
1,1480	1,451
1,1490	1,434
1,1500	1,414
1,1510	1,393
1,1520	1,373
1,1530	1,349
1,1540	1,324
1,1550	1,299
1,1560	1,271
1,1570	1,244
1,1580	1,214
1,1590	1,183
1,1600	1,151
1,1610	1,118
1,1620	1,084
1,1630	1,049
1,1640	1,015
1,1650	0,979
1,1660	0,942
1,1670	0,906
1,1680	0,867
1,1690	0,828
1,1700	0,789
1,1710	0,749
1,1720	0,708
1,1730	0,669
1,1740	0,630
1,1750	0,589
1,1760	0,548
1,1770	0,507
1,1780	0,467
1,1790	0,426
1,1800	0,385
1,1810	0,344
1,1820	0,305
1,1830	0,264
1,1840	0,226
1,1850	0,187
1,1860	0,149
1,1870	0,113
1,1880	0,075
1,1890	0,039
1,1900	0,005
1,1910	-0,030
1,1920	-0,063
1,1930	-0,094
1,1940	-0,127
1,1950	-0,157
1,1960	-0,185
1,1970	-0,214
1,1980	-0,242
1,1990	-0,267
1,2000	-0,291
1,2010	-0,313
1,2020	-0,335
1,2030	-0,353
1,2040	-0,372
1,2050	-0,391
1,2060	-0,407
1,2070	-0,421
1,2080	-0,434
1,2090	-0,445
1,2100	-0,454
1,2110	-0,463
1,2120	-0,470
1,2130	-0,474
1,2140	-0,478
1,2150	-0,479
1,2160	-0,481
1,2170	-0,479
1,2180	-0,476
1,2190	-0,473
1,2200	-0,468
1,2210	-0,462
1,2220	-0,452
1,2230	-0,441
1,2240	-0,429
1,2250	-0,415
1,2260	-0,401
1,2270	-0,383
1,2280	-0,366
1,2290	-0,347
1,2300	-0,327
1,2310	-0,305
1,2320	-0,280
1,2330	-0,254
1,2340	-0,229
1,2350	-0,203
1,2360	-0,174
1,2370	-0,146
1,2380	-0,115
1,2390	-0,083
1,2400	-0,050
1,2410	-0,016
1,2420	0,017
1,2430	0,053
1,2440	0,090
1,2450	0,126
1,2460	0,163
1,2470	0,203
1,2480	0,242
1,2490	0,281
1,2500	0,320
1,2510	0,360
1,2520	0,401
1,2530	0,440
1,2540	0,481
1,2550	0,522
1,2560	0,562
1,2570	0,603
1,2580	0,646
1,2590	0,686
1,2600	0,726
1,2610	0,765
1,2620	0,806
1,2630	0,844
1,2640	0,883
1,2650	0,920
1,2660	0,958
1,2670	0,993
1,2680	1,029
1,2690	1,063
1,2700	1,098
1,2710	1,131
1,2720	1,164
1,2730	1,195
1,2740	1,225
1,2750	1,253
1,2760	1,282
1,2770	1,308
1,2780	1,334
1,2790	1,357
1,2800	1,381
1,2810	1,403
1,2820	1,422
1,2830	1,440
1,2840	1,456
1,2850	1,472
1,2860	1,486
1,2870	1,500
1,2880	1,511
1,2890	1,521
1,2900	1,528
1,2910	1,536
1,2920	1,541
1,2930	1,544
1,2940	1,546
1,2950	1,547
1,2960	1,547
1,2970	1,544
1,2980	1,541
1,2990	1,536
1,3000	1,530
1,3010	1,521
1,3020	1,511
1,3030	1,502
1,3040	1,489
1,3050	1,475
1,3060	1,458
1,3070	1,440
1,3080	1,420
1,3090	1,400
1,3100	1,379
1,3110	1,356
1,3120	1,332
1,3130	1,307
1,3140	1,280
1,3150	1,252
1,3160	1,222
1,3170	1,192
1,3180	1,161
1,3190	1,128
1,3200	1,095
1,3210	1,062
1,3220	1,026
1,3230	0,990
1,3240	0,953
1,3250	0,916
1,3260	0,878
1,3270	0,840
1,3280	0,801
1,3290	0,762
1,3300	0,721
1,3310	0,682
1,3320	0,641
1,3330	0,602
1,3340	0,561
1,3350	0,520
1,3360	0,479
1,3370	0,438
1,3380	0,397
1,3390	0,357
1,3400	0,317
1,3410	0,276
1,3420	0,237
1,3430	0,199
1,3440	0,162
1,3450	0,124
1,3460	0,086
1,3470	0,050
1,3480	0,014
1,3490	-0,019
1,3500	-0,053
1,3510	-0,085
1,3520	-0,116
1,3530	-0,148
1,3540	-0,178
1,3550	-0,206
1,3560	-0,232
1,3570	-0,259
1,3580	-0,284
1,3590	-0,306
1,3600	-0,328
1,3610	-0,349
1,3620	-0,368
1,3630	-0,385
1,3640	-0,402
1,3650	-0,418
1,3660	-0,430
1,3670	-0,441
1,3680	-0,451
1,3690	-0,459
1,3700	-0,467
1,3710	-0,473
1,3720	-0,478
1,3730	-0,479
1,3740	-0,481
1,3750	-0,479
1,3760	-0,478
1,3770	-0,474
1,3780	-0,470
1,3790	-0,463
1,3800	-0,456
1,3810	-0,445
1,3820	-0,434
1,3830	-0,419
1,3840	-0,405
1,3850	-0,388
1,3860	-0,372
1,3870	-0,353
1,3880	-0,333
1,3890	-0,311
1,3900	-0,287
1,3910	-0,262
1,3920	-0,236
1,3930	-0,209
1,3940	-0,182
1,3950	-0,154
1,3960	-0,124
1,3970	-0,093
1,3980	-0,060
1,3990	-0,027
1,4000	0,008
1,4010	0,042
1,4020	0,079
1,4030	0,115
1,4040	0,152
1,4050	0,190
1,4060	0,229
1,4070	0,269
1,4080	0,308
1,4090	0,347
1,4100	0,388
1,4110	0,429
1,4120	0,468
1,4130	0,511
1,4140	0,551
1,4150	0,592
1,4160	0,633
1,4170	0,674
1,4180	0,713
1,4190	0,754
1,4200	0,793
1,4210	0,833
1,4220	0,872
1,4230	0,909
1,4240	0,946
1,4250	0,982
1,4260	1,018
1,4270	1,054
1,4280	1,089
1,4290	1,122
1,4300	1,155
1,4310	1,186
1,4320	1,216
1,4330	1,246
1,4340	1,274
1,4350	1,301
1,4360	1,326
1,4370	1,351
1,4380	1,374
1,4390	1,396
1,4400	1,415
1,4410	1,434
1,4420	1,453
1,4430	1,469
1,4440	1,483
1,4450	1,495
1,4460	1,508
1,4470	1,517
1,4480	1,527
1,4490	1,535
1,4500	1,539
1,4510	1,544
1,4520	1,546
1,4530	1,547
1,4540	1,547
1,4550	1,546
1,4560	1,543
1,4570	1,538
1,4580	1,532
1,4590	1,524
1,4600	1,516
1,4610	1,505
1,4620	1,492
1,4630	1,478
1,4640	1,462
1,4650	1,444
1,4660	1,425
1,4670	1,406
1,4680	1,385
1,4690	1,363
1,4700	1,340
1,4710	1,315
1,4720	1,288
1,4730	1,260
1,4740	1,232
1,4750	1,200
1,4760	1,170
1,4770	1,137
1,4780	1,106
1,4790	1,071
1,4800	1,037
1,4810	1,001
1,4820	0,964
1,4830	0,927
1,4840	0,889
1,4850	0,851
1,4860	0,812
1,4870	0,773
1,4880	0,734
1,4890	0,694
1,4900	0,653
1,4910	0,613
1,4920	0,572
1,4930	0,531
1,4940	0,490
