#FFT von Winkelposition, Daten
#Frequenz ( Hz )	Relative Amplitude (  )
0,0000	1,019
1,9531	0,062
3,9062	1,000
5,8594	0,062
7,8125	0,065
9,7656	0,016
11,7187	0,023
13,6719	0,010
15,6250	0,010
17,5781	0,010
19,5312	0,010
21,4844	0,009
23,4375	0,009
25,3906	0,009
27,3437	0,009
29,2969	0,008
31,2500	0,008
33,2031	0,008
35,1562	0,008
37,1094	0,008
39,0625	0,008
41,0156	0,008
42,9687	0,008
44,9219	0,008
46,8750	0,008
48,8281	0,008
50,7812	0,008
52,7344	0,008
54,6875	0,008
56,6406	0,008
58,5937	0,008
60,5469	0,008
62,5000	0,008
64,4531	0,008
66,4062	0,008
68,3594	0,008
70,3125	0,008
72,2656	0,008
74,2187	0,008
76,1719	0,008
78,1250	0,008
80,0781	0,008
82,0312	0,008
83,9844	0,008
85,9375	0,008
87,8906	0,008
89,8437	0,008
91,7969	0,008
93,7500	0,008
95,7031	0,008
97,6562	0,008
99,6094	0,008
101,5625	0,008
103,5156	0,008
105,4687	0,008
107,4219	0,008
109,3750	0,008
111,3281	0,008
113,2812	0,008
115,2344	0,008
117,1875	0,008
119,1406	0,008
121,0937	0,008
123,0469	0,008
125,0000	0,008
126,9531	0,008
128,9062	0,008
130,8594	0,008
132,8125	0,008
134,7656	0,008
136,7187	0,008
138,6719	0,008
140,6250	0,008
142,5781	0,008
144,5312	0,008
146,4844	0,008
148,4375	0,008
150,3906	0,008
152,3437	0,008
154,2969	0,008
156,2500	0,008
158,2031	0,008
160,1562	0,008
162,1094	0,008
164,0625	0,008
166,0156	0,008
167,9687	0,008
169,9219	0,008
171,8750	0,008
173,8281	0,008
175,7812	0,008
177,7344	0,008
179,6875	0,008
181,6406	0,008
183,5937	0,008
185,5469	0,008
187,5000	0,008
189,4531	0,008
191,4062	0,008
193,3594	0,008
195,3125	0,008
197,2656	0,008
199,2187	0,008
201,1719	0,008
203,1250	0,008
205,0781	0,008
207,0312	0,008
208,9844	0,008
210,9375	0,008
212,8906	0,008
214,8437	0,008
216,7969	0,008
218,7500	0,008
220,7031	0,008
222,6562	0,008
224,6094	0,008
226,5625	0,008
228,5156	0,008
230,4687	0,008
232,4219	0,008
234,3750	0,008
236,3281	0,008
238,2812	0,008
240,2344	0,008
242,1875	0,008
244,1406	0,008
246,0937	0,008
248,0469	0,008
250,0000	0,008
251,9531	0,008
253,9062	0,008
255,8594	0,008
257,8125	0,008
259,7656	0,008
261,7187	0,008
263,6719	0,008
265,6250	0,008
267,5781	0,008
269,5312	0,008
271,4844	0,008
273,4375	0,008
275,3906	0,008
277,3437	0,008
279,2969	0,008
281,2500	0,008
283,2031	0,008
285,1562	0,008
287,1094	0,008
289,0625	0,008
291,0156	0,008
292,9687	0,008
294,9219	0,008
296,8750	0,008
298,8281	0,008
300,7812	0,008
302,7344	0,008
304,6875	0,008
306,6406	0,008
308,5937	0,008
310,5469	0,008
312,5000	0,008
314,4531	0,008
316,4062	0,008
318,3594	0,008
320,3125	0,008
322,2656	0,008
324,2187	0,008
326,1719	0,008
328,1250	0,008
330,0781	0,008
332,0312	0,008
333,9844	0,008
335,9375	0,008
337,8906	0,008
339,8437	0,008
341,7969	0,008
343,7500	0,008
345,7031	0,008
347,6562	0,008
349,6094	0,008
351,5625	0,008
353,5156	0,008
355,4687	0,008
357,4219	0,008
359,3750	0,008
361,3281	0,008
363,2812	0,008
365,2344	0,008
367,1875	0,008
369,1406	0,008
371,0937	0,008
373,0469	0,008
375,0000	0,008
376,9531	0,008
378,9062	0,008
380,8594	0,008
382,8125	0,008
384,7656	0,008
386,7187	0,008
388,6719	0,008
390,6250	0,008
392,5781	0,008
394,5312	0,008
396,4844	0,008
398,4375	0,008
400,3906	0,008
402,3437	0,008
404,2969	0,008
406,2500	0,008
408,2031	0,008
410,1562	0,008
412,1094	0,008
414,0625	0,008
416,0156	0,008
417,9687	0,008
419,9219	0,008
421,8750	0,008
423,8281	0,008
425,7812	0,008
427,7344	0,008
429,6875	0,008
431,6406	0,008
433,5937	0,008
435,5469	0,008
437,5000	0,008
439,4531	0,008
441,4062	0,008
443,3594	0,008
445,3125	0,008
447,2656	0,008
449,2187	0,008
451,1719	0,008
453,1250	0,008
455,0781	0,008
457,0312	0,008
458,9844	0,008
460,9375	0,008
462,8906	0,007
464,8437	0,008
466,7969	0,008
468,7500	0,008
470,7031	0,008
472,6562	0,008
474,6094	0,008
476,5625	0,008
478,5156	0,008
480,4687	0,008
482,4219	0,008
484,3750	0,008
486,3281	0,008
488,2812	0,008
490,2344	0,008
492,1875	0,008
494,1406	0,008
496,0937	0,008
498,0469	0,008
