#Winkelposition, Messreihe #1
#Zeit ( s )	Winkelposition ( rad )
43,9000	1,316
43,9500	1,786
44,0000	1,379
44,0500	0,459
44,1000	-0,187
44,1500	-0,091
44,2000	0,680
44,2500	1,539
44,3000	1,756
44,3500	1,120
44,4000	0,203
44,4500	-0,242
44,5000	0,090
44,5500	0,968
44,6000	1,698
44,6500	1,640
44,7000	0,833
44,7500	-0,006
44,8000	-0,225
44,8500	0,320
44,9000	1,239
44,9500	1,777
45,0000	1,456
45,0500	0,553
45,1000	-0,152
45,1500	-0,137
45,2000	0,583
45,2500	1,470
45,3000	1,775
45,3500	1,211
45,4000	0,283
45,4500	-0,232
45,5000	0,024
45,5500	0,870
45,6000	1,654
45,6500	1,687
45,7000	0,931
45,7500	0,057
45,8000	-0,240
45,8500	0,240
45,9000	1,153
45,9500	1,759
46,0000	1,521
46,0500	0,639
46,1000	-0,115
46,1500	-0,171
46,2000	0,501
46,2500	1,404
46,3000	1,786
46,3500	1,291
46,4000	0,361
46,4500	-0,217
46,5000	-0,031
46,5500	0,785
46,6000	1,605
46,6500	1,725
46,7000	1,019
46,7500	0,123
46,8000	-0,245
46,8500	0,168
46,9000	1,070
46,9500	1,736
47,0000	1,579
47,0500	0,724
47,1000	-0,071
47,1500	-0,199
47,2000	0,423
47,2500	1,338
47,3000	1,786
47,3500	1,360
47,4000	0,434
47,4500	-0,193
47,5000	-0,079
47,5500	0,704
47,6000	1,555
47,6500	1,748
47,7000	1,095
47,7500	0,181
47,8000	-0,242
47,8500	0,108
47,9000	0,994
47,9500	1,707
48,0000	1,627
48,0500	0,806
48,1000	-0,025
48,1500	-0,220
48,2000	0,349
48,2500	1,268
48,3000	1,780
48,3500	1,429
48,4000	0,515
48,4500	-0,167
48,5000	-0,119
48,5500	0,620
48,6000	1,499
48,6500	1,769
48,7000	1,177
48,7500	0,253
48,8000	-0,236
48,8500	0,047
48,9000	0,908
48,9500	1,671
49,0000	1,670
49,0500	0,894
49,1000	0,031
49,1500	-0,234
49,2000	0,272
49,2500	1,186
49,3000	1,769
49,3500	1,492
49,4000	0,600
49,4500	-0,130
49,5000	-0,157
49,5500	0,536
49,6000	1,433
49,6500	1,783
49,7000	1,258
49,7500	0,330
49,8000	-0,223
49,8500	-0,009
49,9000	0,822
49,9500	1,626
50,0000	1,711
50,0500	0,983
50,1000	0,094
50,1500	-0,243
50,2000	0,198
50,2500	1,104
50,3000	1,747
50,3500	1,557
50,4000	0,693
50,4500	-0,086
50,5000	-0,190
50,5500	0,448
50,6000	1,360
50,6500	1,786
50,7000	1,338
50,7500	0,412
50,8000	-0,203
50,8500	-0,066
50,9000	0,727
50,9500	1,569
51,0000	1,744
51,0500	1,074
51,1000	0,163
51,1500	-0,243
51,2000	0,126
51,2500	1,013
51,3000	1,715
51,3500	1,615
51,4000	0,785
51,4500	-0,036
51,5000	-0,215
51,5500	0,366
51,6000	1,283
51,6500	1,781
51,7000	1,415
51,7500	0,501
51,8000	-0,173
51,8500	-0,112
51,9000	0,638
51,9500	1,510
52,0000	1,767
52,0500	1,161
52,1000	0,239
52,1500	-0,239
52,2000	0,060
52,2500	0,924
52,3000	1,679
52,3500	1,663
52,4000	0,875
52,4500	0,020
52,5000	-0,231
52,5500	0,286
52,6000	1,202
52,6500	1,770
52,7000	1,481
52,7500	0,584
52,8000	-0,138
52,8500	-0,151
52,9000	0,554
52,9500	1,447
53,0000	1,781
53,0500	1,243
53,1000	0,313
53,1500	-0,226
53,2000	0,002
53,2500	0,839
53,3000	1,635
53,3500	1,703
53,4000	0,964
53,4500	0,082
53,5000	-0,242
53,5500	0,210
53,6000	1,122
53,6500	1,751
53,7000	1,544
53,7500	0,674
53,8000	-0,097
53,8500	-0,184
53,9000	0,470
53,9500	1,379
54,0000	1,786
54,0500	1,321
54,1000	0,390
54,1500	-0,207
54,2000	-0,052
54,2500	0,751
54,3000	1,585
54,3500	1,736
54,4000	1,051
54,4500	0,145
54,5000	-0,243
54,5500	0,145
54,6000	1,040
54,6500	1,725
54,7000	1,599
54,7500	0,759
54,8000	-0,052
54,8500	-0,209
54,9000	0,391
54,9500	1,307
55,0000	1,786
55,0500	1,395
55,1000	0,474
55,1500	-0,182
55,2000	-0,099
55,2500	0,664
55,3000	1,528
55,3500	1,759
55,4000	1,134
55,4500	0,217
55,5000	-0,240
55,5500	0,079
55,6000	0,952
55,6500	1,690
55,7000	1,649
55,7500	0,847
55,8000	0,000
55,8500	-0,228
55,9000	0,313
55,9500	1,232
56,0000	1,777
56,0500	1,461
56,1000	0,554
56,1500	-0,152
56,2000	-0,137
56,2500	0,583
56,3000	1,469
56,3500	1,777
56,4000	1,216
56,4500	0,286
56,5000	-0,232
56,5500	0,019
56,6000	0,867
56,6500	1,649
56,7000	1,690
56,7500	0,939
56,8000	0,063
56,8500	-0,240
56,9000	0,234
56,9500	1,145
57,0000	1,758
57,0500	1,527
57,1000	0,647
57,1500	-0,110
57,2000	-0,174
57,2500	0,493
57,3000	1,400
57,3500	1,786
57,4000	1,297
57,4500	0,369
57,5000	-0,214
57,5500	-0,036
57,6000	0,776
57,6500	1,601
57,7000	1,726
57,7500	1,027
57,8000	0,126
57,8500	-0,245
57,9000	0,163
57,9500	1,060
58,0000	1,733
58,0500	1,588
58,1000	0,740
58,1500	-0,061
58,2000	-0,203
58,2500	0,407
58,3000	1,324
58,3500	1,786
58,4000	1,379
58,4500	0,456
58,5000	-0,188
58,5500	-0,090
58,6000	0,683
58,6500	1,541
58,7000	1,755
58,7500	1,118
58,8000	0,199
58,8500	-0,242
58,9000	0,094
58,9500	0,972
59,0000	1,701
59,0500	1,637
59,1000	0,825
59,1500	-0,011
59,2000	-0,225
59,2500	0,327
59,3000	1,246
59,3500	1,780
59,4000	1,447
59,4500	0,540
59,5000	-0,157
59,5500	-0,130
59,6000	0,597
59,6500	1,480
59,7000	1,775
59,7500	1,200
59,8000	0,273
59,8500	-0,234
59,9000	0,031
59,9500	0,884
60,0000	1,662
60,0500	1,682
60,1000	0,914
60,1500	0,046
60,2000	-0,237
