#Winkelposition, Messreihe #3
#Zeit ( s )	Winkelposition ( rad )
0,2930	-1,299
0,2940	-1,255
0,2950	-1,211
0,2960	-1,164
0,2970	-1,117
0,2980	-1,068
0,2990	-1,023
0,3000	-0,974
0,3010	-0,928
0,3020	-0,880
0,3030	-0,831
0,3040	-0,782
0,3050	-0,734
0,3060	-0,685
0,3070	-0,638
0,3080	-0,591
0,3090	-0,545
0,3100	-0,498
0,3110	-0,454
0,3120	-0,408
0,3130	-0,366
0,3140	-0,324
0,3150	-0,283
0,3160	-0,243
0,3170	-0,206
0,3180	-0,170
0,3190	-0,134
0,3200	-0,101
0,3210	-0,069
0,3220	-0,039
0,3230	-0,011
0,3240	0,016
0,3250	0,039
0,3260	0,061
0,3270	0,082
0,3280	0,101
0,3290	0,116
0,3300	0,130
0,3310	0,141
0,3320	0,151
0,3330	0,157
0,3340	0,162
0,3350	0,165
0,3360	0,165
0,3370	0,163
0,3380	0,160
0,3390	0,156
0,3400	0,148
0,3410	0,137
0,3420	0,124
0,3430	0,110
0,3440	0,093
0,3450	0,075
0,3460	0,055
0,3470	0,031
0,3480	0,006
0,3490	-0,020
0,3500	-0,050
0,3510	-0,082
0,3520	-0,115
0,3530	-0,149
0,3540	-0,184
0,3550	-0,221
0,3560	-0,261
0,3570	-0,300
0,3580	-0,341
0,3590	-0,383
0,3600	-0,426
0,3610	-0,471
0,3620	-0,517
0,3630	-0,561
0,3640	-0,606
0,3650	-0,653
0,3660	-0,702
0,3670	-0,752
0,3680	-0,803
0,3690	-0,853
0,3700	-0,900
0,3710	-0,947
0,3720	-0,994
0,3730	-1,041
0,3740	-1,089
0,3750	-1,136
0,3760	-1,183
0,3770	-1,228
0,3780	-1,272
0,3790	-1,315
0,3800	-1,357
0,3810	-1,398
0,3820	-1,437
0,3830	-1,477
0,3840	-1,513
0,3850	-1,549
0,3860	-1,582
0,3870	-1,613
0,3880	-1,643
0,3890	-1,671
0,3900	-1,698
0,3910	-1,725
0,3920	-1,748
0,3930	-1,769
0,3940	-1,788
0,3950	-1,805
0,3960	-1,819
0,3970	-1,832
0,3980	-1,844
0,3990	-1,852
0,4000	-1,858
0,4010	-1,863
0,4020	-1,865
0,4030	-1,865
0,4040	-1,863
0,4050	-1,858
0,4060	-1,854
0,4070	-1,846
0,4080	-1,836
0,4090	-1,822
0,4100	-1,808
0,4110	-1,791
0,4120	-1,770
0,4130	-1,750
0,4140	-1,728
0,4150	-1,704
0,4160	-1,676
0,4170	-1,646
0,4180	-1,616
0,4190	-1,583
0,4200	-1,550
0,4210	-1,514
0,4220	-1,477
0,4230	-1,439
0,4240	-1,400
0,4250	-1,359
0,4260	-1,319
0,4270	-1,275
0,4280	-1,232
0,4290	-1,186
0,4300	-1,139
0,4310	-1,092
0,4320	-1,045
0,4330	-0,999
0,4340	-0,950
0,4350	-0,903
0,4360	-0,853
0,4370	-0,804
0,4380	-0,757
0,4390	-0,708
0,4400	-0,660
0,4410	-0,613
0,4420	-0,567
0,4430	-0,520
0,4440	-0,474
0,4450	-0,430
0,4460	-0,386
0,4470	-0,344
0,4480	-0,302
0,4490	-0,262
0,4500	-0,223
0,4510	-0,185
0,4520	-0,151
0,4530	-0,116
0,4540	-0,083
0,4550	-0,053
0,4560	-0,024
0,4570	0,003
0,4580	0,028
0,4590	0,050
0,4600	0,072
0,4610	0,091
0,4620	0,108
0,4630	0,123
0,4640	0,137
0,4650	0,148
0,4660	0,156
0,4670	0,160
0,4680	0,165
0,4690	0,165
0,4700	0,165
0,4710	0,162
0,4720	0,157
0,4730	0,149
0,4740	0,141
0,4750	0,130
0,4760	0,118
0,4770	0,102
0,4780	0,085
0,4790	0,064
0,4800	0,042
0,4810	0,019
0,4820	-0,008
0,4830	-0,036
0,4840	-0,068
0,4850	-0,099
0,4860	-0,134
0,4870	-0,168
0,4880	-0,204
0,4890	-0,242
0,4900	-0,281
0,4910	-0,322
0,4920	-0,363
0,4930	-0,405
0,4940	-0,451
0,4950	-0,495
0,4960	-0,540
0,4970	-0,584
0,4980	-0,633
0,4990	-0,682
0,5000	-0,732
0,5010	-0,781
0,5020	-0,828
0,5030	-0,877
0,5040	-0,924
0,5050	-0,972
0,5060	-1,019
0,5070	-1,067
0,5080	-1,114
0,5090	-1,161
0,5100	-1,206
0,5110	-1,250
0,5120	-1,294
0,5130	-1,337
0,5140	-1,378
0,5150	-1,418
0,5160	-1,458
0,5170	-1,495
0,5180	-1,532
0,5190	-1,566
0,5200	-1,599
0,5210	-1,629
0,5220	-1,659
0,5230	-1,687
0,5240	-1,712
0,5250	-1,737
0,5260	-1,759
0,5270	-1,778
0,5280	-1,797
0,5290	-1,813
0,5300	-1,827
0,5310	-1,839
0,5320	-1,849
0,5330	-1,857
0,5340	-1,861
0,5350	-1,863
0,5360	-1,865
0,5370	-1,863
0,5380	-1,861
0,5390	-1,857
0,5400	-1,850
0,5410	-1,841
0,5420	-1,830
0,5430	-1,814
0,5440	-1,799
0,5450	-1,781
0,5460	-1,761
0,5470	-1,740
0,5480	-1,715
0,5490	-1,690
0,5500	-1,660
0,5510	-1,630
0,5520	-1,599
0,5530	-1,566
0,5540	-1,532
0,5550	-1,495
0,5560	-1,456
0,5570	-1,418
0,5580	-1,379
0,5590	-1,340
0,5600	-1,297
0,5610	-1,252
0,5620	-1,206
0,5630	-1,161
0,5640	-1,114
0,5650	-1,068
0,5660	-1,021
0,5670	-0,972
0,5680	-0,925
0,5690	-0,877
0,5700	-0,828
0,5710	-0,779
0,5720	-0,730
0,5730	-0,683
0,5740	-0,635
0,5750	-0,587
0,5760	-0,542
0,5770	-0,496
0,5780	-0,451
0,5790	-0,407
0,5800	-0,363
0,5810	-0,320
0,5820	-0,280
0,5830	-0,240
0,5840	-0,203
0,5850	-0,167
0,5860	-0,132
0,5870	-0,097
0,5880	-0,066
0,5890	-0,038
0,5900	-0,009
0,5910	0,016
0,5920	0,039
0,5930	0,063
0,5940	0,083
0,5950	0,101
0,5960	0,118
0,5970	0,132
0,5980	0,143
0,5990	0,151
0,6000	0,159
0,6010	0,163
0,6020	0,165
0,6030	0,165
0,6040	0,163
0,6050	0,159
0,6060	0,154
0,6070	0,146
0,6080	0,137
0,6090	0,124
0,6100	0,108
0,6110	0,093
0,6120	0,074
0,6130	0,052
0,6140	0,030
0,6150	0,005
0,6160	-0,024
0,6170	-0,053
0,6180	-0,085
0,6190	-0,118
0,6200	-0,152
0,6210	-0,187
0,6220	-0,225
0,6230	-0,262
0,6240	-0,302
0,6250	-0,344
0,6260	-0,386
0,6270	-0,430
0,6280	-0,476
0,6290	-0,520
0,6300	-0,564
0,6310	-0,611
0,6320	-0,658
0,6330	-0,708
0,6340	-0,757
0,6350	-0,806
0,6360	-0,855
0,6370	-0,903
0,6380	-0,950
0,6390	-0,999
0,6400	-1,046
0,6410	-1,093
0,6420	-1,139
0,6430	-1,186
0,6440	-1,230
0,6450	-1,274
0,6460	-1,318
0,6470	-1,360
0,6480	-1,401
0,6490	-1,442
0,6500	-1,480
0,6510	-1,516
0,6520	-1,550
0,6530	-1,583
0,6540	-1,615
0,6550	-1,646
0,6560	-1,674
0,6570	-1,701
0,6580	-1,726
0,6590	-1,748
0,6600	-1,770
0,6610	-1,789
0,6620	-1,806
0,6630	-1,822
0,6640	-1,835
0,6650	-1,846
0,6660	-1,854
0,6670	-1,858
0,6680	-1,861
0,6690	-1,865
0,6700	-1,865
0,6710	-1,863
0,6720	-1,858
0,6730	-1,854
0,6740	-1,846
0,6750	-1,835
0,6760	-1,821
0,6770	-1,805
0,6780	-1,788
0,6790	-1,770
0,6800	-1,750
0,6810	-1,726
0,6820	-1,701
0,6830	-1,673
0,6840	-1,645
0,6850	-1,613
0,6860	-1,582
0,6870	-1,547
0,6880	-1,511
0,6890	-1,472
0,6900	-1,434
0,6910	-1,396
0,6920	-1,357
0,6930	-1,315
0,6940	-1,271
0,6950	-1,227
0,6960	-1,181
0,6970	-1,134
0,6980	-1,087
0,6990	-1,040
0,7000	-0,993
0,7010	-0,946
0,7020	-0,897
0,7030	-0,848
0,7040	-0,800
0,7050	-0,751
0,7060	-0,704
0,7070	-0,655
0,7080	-0,608
0,7090	-0,561
0,7100	-0,515
0,7110	-0,470
0,7120	-0,426
0,7130	-0,382
0,7140	-0,339
0,7150	-0,297
0,7160	-0,256
0,7170	-0,218
0,7180	-0,182
0,7190	-0,146
0,7200	-0,113
0,7210	-0,080
0,7220	-0,050
0,7230	-0,020
0,7240	0,006
0,7250	0,031
0,7260	0,053
0,7270	0,075
0,7280	0,094
0,7290	0,112
0,7300	0,126
0,7310	0,137
0,7320	0,146
0,7330	0,154
0,7340	0,160
0,7350	0,165
0,7360	0,167
0,7370	0,165
0,7380	0,162
0,7390	0,157
0,7400	0,149
0,7410	0,140
0,7420	0,129
0,7430	0,115
0,7440	0,099
0,7450	0,082
0,7460	0,063
0,7470	0,041
0,7480	0,016
0,7490	-0,013
0,7500	-0,042
0,7510	-0,072
0,7520	-0,104
0,7530	-0,137
0,7540	-0,171
0,7550	-0,209
0,7560	-0,247
0,7570	-0,286
0,7580	-0,327
0,7590	-0,369
0,7600	-0,412
0,7610	-0,456
0,7620	-0,500
0,7630	-0,545
0,7640	-0,591
0,7650	-0,639
0,7660	-0,688
0,7670	-0,737
0,7680	-0,785
0,7690	-0,834
0,7700	-0,883
0,7710	-0,930
0,7720	-0,979
0,7730	-1,026
0,7740	-1,073
0,7750	-1,120
0,7760	-1,167
0,7770	-1,213
0,7780	-1,257
0,7790	-1,301
0,7800	-1,343
0,7810	-1,384
0,7820	-1,425
0,7830	-1,462
0,7840	-1,500
0,7850	-1,536
0,7860	-1,569
0,7870	-1,602
0,7880	-1,634
0,7890	-1,663
0,7900	-1,690
0,7910	-1,717
0,7920	-1,740
0,7930	-1,761
0,7940	-1,781
0,7950	-1,799
0,7960	-1,814
0,7970	-1,828
0,7980	-1,839
0,7990	-1,849
0,8000	-1,857
0,8010	-1,861
0,8020	-1,863
0,8030	-1,865
0,8040	-1,863
0,8050	-1,860
0,8060	-1,855
0,8070	-1,847
0,8080	-1,838
0,8090	-1,827
0,8100	-1,813
0,8110	-1,795
0,8120	-1,778
0,8130	-1,758
0,8140	-1,736
0,8150	-1,711
0,8160	-1,684
0,8170	-1,656
0,8180	-1,626
0,8190	-1,594
0,8200	-1,560
0,8210	-1,525
0,8220	-1,488
0,8230	-1,450
0,8240	-1,412
0,8250	-1,373
0,8260	-1,332
0,8270	-1,288
0,8280	-1,244
0,8290	-1,199
0,8300	-1,153
0,8310	-1,106
0,8320	-1,059
0,8330	-1,012
0,8340	-0,964
0,8350	-0,917
0,8360	-0,869
0,8370	-0,820
0,8380	-0,771
0,8390	-0,723
0,8400	-0,674
0,8410	-0,627
0,8420	-0,580
0,8430	-0,534
0,8440	-0,489
0,8450	-0,443
0,8460	-0,399
0,8470	-0,357
0,8480	-0,314
0,8490	-0,273
0,8500	-0,236
0,8510	-0,196
0,8520	-0,160
0,8530	-0,126
0,8540	-0,093
0,8550	-0,061
0,8560	-0,031
0,8570	-0,005
0,8580	0,022
0,8590	0,046
0,8600	0,066
0,8610	0,086
0,8620	0,104
0,8630	0,119
0,8640	0,134
0,8650	0,145
0,8660	0,152
0,8670	0,159
0,8680	0,163
0,8690	0,165
0,8700	0,165
0,8710	0,163
0,8720	0,159
0,8730	0,152
0,8740	0,145
0,8750	0,134
0,8760	0,121
0,8770	0,107
0,8780	0,090
0,8790	0,071
0,8800	0,049
0,8810	0,025
0,8820	-0,002
0,8830	-0,030
0,8840	-0,060
0,8850	-0,091
0,8860	-0,123
0,8870	-0,157
0,8880	-0,193
0,8890	-0,231
0,8900	-0,270
0,8910	-0,311
0,8920	-0,352
0,8930	-0,394
0,8940	-0,438
0,8950	-0,484
0,8960	-0,529
0,8970	-0,575
0,8980	-0,619
0,8990	-0,666
0,9000	-0,715
0,9010	-0,765
0,9020	-0,815
0,9030	-0,866
0,9040	-0,914
0,9050	-0,961
0,9060	-1,007
0,9070	-1,054
0,9080	-1,101
0,9090	-1,148
0,9100	-1,194
0,9110	-1,239
0,9120	-1,283
0,9130	-1,327
0,9140	-1,368
0,9150	-1,409
0,9160	-1,448
0,9170	-1,486
0,9180	-1,522
0,9190	-1,558
0,9200	-1,591
0,9210	-1,623
0,9220	-1,652
0,9230	-1,681
0,9240	-1,707
0,9250	-1,731
0,9260	-1,755
0,9270	-1,775
0,9280	-1,794
0,9290	-1,810
0,9300	-1,824
0,9310	-1,836
0,9320	-1,847
0,9330	-1,855
0,9340	-1,860
0,9350	-1,863
0,9360	-1,865
0,9370	-1,865
0,9380	-1,861
0,9390	-1,857
0,9400	-1,852
0,9410	-1,843
0,9420	-1,833
0,9430	-1,819
0,9440	-1,803
0,9450	-1,784
0,9460	-1,764
0,9470	-1,744
0,9480	-1,720
0,9490	-1,695
0,9500	-1,668
0,9510	-1,638
0,9520	-1,607
0,9530	-1,574
0,9540	-1,539
0,9550	-1,503
0,9560	-1,466
0,9570	-1,426
0,9580	-1,385
0,9590	-1,346
0,9600	-1,305
0,9610	-1,263
0,9620	-1,219
0,9630	-1,172
0,9640	-1,125
0,9650	-1,078
0,9660	-1,030
0,9670	-0,983
0,9680	-0,936
0,9690	-0,888
0,9700	-0,839
0,9710	-0,790
0,9720	-0,741
0,9730	-0,693
0,9740	-0,646
0,9750	-0,598
0,9760	-0,553
0,9770	-0,506
0,9780	-0,460
0,9790	-0,416
0,9800	-0,372
0,9810	-0,330
0,9820	-0,289
0,9830	-0,250
0,9840	-0,212
0,9850	-0,174
0,9860	-0,140
0,9870	-0,105
0,9880	-0,074
0,9890	-0,042
0,9900	-0,014
0,9910	0,011
0,9920	0,036
0,9930	0,058
0,9940	0,079
0,9950	0,097
0,9960	0,113
0,9970	0,127
0,9980	0,140
0,9990	0,149
1,0000	0,157
1,0010	0,162
1,0020	0,165
1,0030	0,165
1,0040	0,165
1,0050	0,162
1,0060	0,156
1,0070	0,148
1,0080	0,138
1,0090	0,126
1,0100	0,112
1,0110	0,096
1,0120	0,077
1,0130	0,057
1,0140	0,035
1,0150	0,009
1,0160	-0,017
1,0170	-0,046
1,0180	-0,077
1,0190	-0,110
1,0200	-0,145
1,0210	-0,179
1,0220	-0,217
1,0230	-0,256
1,0240	-0,295
1,0250	-0,336
1,0260	-0,379
1,0270	-0,421
1,0280	-0,465
1,0290	-0,511
1,0300	-0,556
1,0310	-0,600
1,0320	-0,647
1,0330	-0,697
1,0340	-0,748
1,0350	-0,798
1,0360	-0,847
1,0370	-0,894
1,0380	-0,941
1,0390	-0,988
1,0400	-1,035
1,0410	-1,084
1,0420	-1,131
1,0430	-1,178
1,0440	-1,224
1,0450	-1,268
1,0460	-1,310
1,0470	-1,352
1,0480	-1,393
1,0490	-1,433
1,0500	-1,472
1,0510	-1,510
1,0520	-1,546
1,0530	-1,579
1,0540	-1,610
1,0550	-1,640
1,0560	-1,670
1,0570	-1,696
1,0580	-1,723
1,0590	-1,747
1,0600	-1,767
1,0610	-1,786
1,0620	-1,803
1,0630	-1,817
1,0640	-1,832
1,0650	-1,843
1,0660	-1,852
1,0670	-1,858
1,0680	-1,863
1,0690	-1,865
1,0700	-1,865
1,0710	-1,863
1,0720	-1,860
1,0730	-1,854
1,0740	-1,846
1,0750	-1,836
1,0760	-1,824
1,0770	-1,808
1,0780	-1,791
1,0790	-1,772
1,0800	-1,753
1,0810	-1,731
1,0820	-1,706
1,0830	-1,679
1,0840	-1,649
1,0850	-1,618
1,0860	-1,587
1,0870	-1,554
1,0880	-1,517
1,0890	-1,480
1,0900	-1,440
1,0910	-1,401
1,0920	-1,362
1,0930	-1,323
1,0940	-1,280
1,0950	-1,236
1,0960	-1,189
1,0970	-1,142
1,0980	-1,095
1,0990	-1,048
1,1000	-1,001
1,1010	-0,953
1,1020	-0,906
1,1030	-0,858
1,1040	-0,809
1,1050	-0,760
1,1060	-0,712
1,1070	-0,664
1,1080	-0,616
1,1090	-0,570
1,1100	-0,523
1,1110	-0,478
1,1120	-0,432
1,1130	-0,390
1,1140	-0,346
1,1150	-0,305
1,1160	-0,265
1,1170	-0,226
1,1180	-0,188
1,1190	-0,152
1,1200	-0,118
1,1210	-0,085
1,1220	-0,053
1,1230	-0,025
1,1240	0,000
1,1250	0,025
1,1260	0,049
1,1270	0,071
1,1280	0,091
1,1290	0,108
1,1300	0,124
1,1310	0,137
1,1320	0,146
1,1330	0,154
1,1340	0,160
1,1350	0,163
1,1360	0,165
1,1370	0,165
1,1380	0,162
1,1390	0,157
1,1400	0,151
1,1410	0,141
1,1420	0,132
1,1430	0,118
1,1440	0,102
1,1450	0,083
1,1460	0,064
1,1470	0,042
1,1480	0,020
1,1490	-0,005
1,1500	-0,035
1,1510	-0,066
1,1520	-0,099
1,1530	-0,132
1,1540	-0,168
1,1550	-0,204
1,1560	-0,242
1,1570	-0,280
1,1580	-0,320
1,1590	-0,361
1,1600	-0,404
1,1610	-0,449
1,1620	-0,493
1,1630	-0,539
1,1640	-0,584
1,1650	-0,633
1,1660	-0,682
1,1670	-0,732
1,1680	-0,781
1,1690	-0,828
1,1700	-0,875
1,1710	-0,922
1,1720	-0,971
1,1730	-1,019
1,1740	-1,068
1,1750	-1,115
1,1760	-1,162
1,1770	-1,206
1,1780	-1,250
1,1790	-1,293
1,1800	-1,335
1,1810	-1,378
1,1820	-1,418
1,1830	-1,459
1,1840	-1,497
1,1850	-1,533
1,1860	-1,566
1,1870	-1,599
1,1880	-1,629
1,1890	-1,659
1,1900	-1,687
1,1910	-1,714
1,1920	-1,737
1,1930	-1,759
1,1940	-1,780
1,1950	-1,797
1,1960	-1,814
1,1970	-1,828
1,1980	-1,841
1,1990	-1,849
1,2000	-1,857
1,2010	-1,861
1,2020	-1,865
1,2030	-1,865
1,2040	-1,865
1,2050	-1,861
1,2060	-1,857
1,2070	-1,849
1,2080	-1,839
1,2090	-1,828
1,2100	-1,814
1,2110	-1,799
1,2120	-1,780
1,2130	-1,761
1,2140	-1,739
1,2150	-1,715
1,2160	-1,689
1,2170	-1,660
1,2180	-1,629
1,2190	-1,598
1,2200	-1,565
1,2210	-1,530
1,2220	-1,492
1,2230	-1,455
1,2240	-1,417
1,2250	-1,379
1,2260	-1,338
1,2270	-1,296
1,2280	-1,250
1,2290	-1,205
1,2300	-1,158
1,2310	-1,112
1,2320	-1,065
1,2330	-1,018
1,2340	-0,971
1,2350	-0,924
1,2360	-0,875
1,2370	-0,826
1,2380	-0,778
1,2390	-0,729
1,2400	-0,680
1,2410	-0,633
1,2420	-0,586
1,2430	-0,539
1,2440	-0,495
1,2450	-0,449
1,2460	-0,405
1,2470	-0,361
1,2480	-0,319
1,2490	-0,278
1,2500	-0,237
1,2510	-0,199
1,2520	-0,165
1,2530	-0,130
1,2540	-0,097
1,2550	-0,066
1,2560	-0,036
1,2570	-0,008
1,2580	0,017
1,2590	0,041
1,2600	0,064
1,2610	0,085
1,2620	0,102
1,2630	0,119
1,2640	0,132
1,2650	0,143
1,2660	0,152
1,2670	0,159
1,2680	0,163
1,2690	0,165
1,2700	0,165
1,2710	0,163
1,2720	0,160
1,2730	0,154
1,2740	0,146
1,2750	0,135
1,2760	0,123
1,2770	0,107
1,2780	0,091
1,2790	0,072
1,2800	0,052
1,2810	0,030
1,2820	0,003
1,2830	-0,025
1,2840	-0,057
1,2850	-0,088
1,2860	-0,121
1,2870	-0,154
1,2880	-0,190
1,2890	-0,226
1,2900	-0,264
1,2910	-0,305
1,2920	-0,346
1,2930	-0,390
1,2940	-0,434
1,2950	-0,478
1,2960	-0,523
1,2970	-0,569
1,2980	-0,616
1,2990	-0,664
1,3000	-0,715
1,3010	-0,762
1,3020	-0,811
1,3030	-0,858
1,3040	-0,906
1,3050	-0,955
1,3060	-1,002
1,3070	-1,051
1,3080	-1,098
1,3090	-1,144
1,3100	-1,189
1,3110	-1,235
1,3120	-1,279
1,3130	-1,321
1,3140	-1,363
1,3150	-1,406
1,3160	-1,445
1,3170	-1,483
1,3180	-1,519
1,3190	-1,554
1,3200	-1,587
1,3210	-1,618
1,3220	-1,648
1,3230	-1,678
1,3240	-1,704
1,3250	-1,729
1,3260	-1,751
1,3270	-1,772
1,3280	-1,791
1,3290	-1,808
1,3300	-1,824
1,3310	-1,836
1,3320	-1,846
1,3330	-1,854
1,3340	-1,860
1,3350	-1,863
1,3360	-1,865
1,3370	-1,865
1,3380	-1,861
1,3390	-1,858
1,3400	-1,852
1,3410	-1,844
1,3420	-1,833
1,3430	-1,819
1,3440	-1,805
1,3450	-1,788
1,3460	-1,769
1,3470	-1,747
1,3480	-1,723
1,3490	-1,696
1,3500	-1,670
1,3510	-1,640
1,3520	-1,608
1,3530	-1,577
1,3540	-1,543
1,3550	-1,506
1,3560	-1,469
1,3570	-1,431
1,3580	-1,393
1,3590	-1,352
1,3600	-1,310
1,3610	-1,266
1,3620	-1,221
1,3630	-1,175
1,3640	-1,129
1,3650	-1,082
1,3660	-1,035
1,3670	-0,988
1,3680	-0,939
1,3690	-0,892
1,3700	-0,844
1,3710	-0,795
1,3720	-0,746
1,3730	-0,697
1,3740	-0,650
1,3750	-0,603
1,3760	-0,556
1,3770	-0,511
1,3780	-0,465
1,3790	-0,419
1,3800	-0,375
1,3810	-0,333
1,3820	-0,292
1,3830	-0,253
1,3840	-0,215
1,3850	-0,178
1,3860	-0,141
1,3870	-0,108
1,3880	-0,077
1,3890	-0,046
1,3900	-0,017
1,3910	0,009
1,3920	0,033
1,3930	0,057
1,3940	0,079
1,3950	0,096
1,3960	0,113
1,3970	0,127
1,3980	0,138
1,3990	0,148
1,4000	0,156
1,4010	0,162
1,4020	0,165
1,4030	0,165
1,4040	0,165
1,4050	0,162
1,4060	0,156
1,4070	0,149
1,4080	0,140
1,4090	0,127
1,4100	0,113
1,4110	0,097
1,4120	0,080
1,4130	0,060
1,4140	0,038
1,4150	0,011
1,4160	-0,016
1,4170	-0,046
1,4180	-0,077
