#Winkelposition, Messreihe #1
#Zeit ( s )	Winkelposition ( rad )
0,4420	-0,135
0,4430	-0,112
0,4440	-0,090
0,4450	-0,069
0,4460	-0,050
0,4470	-0,033
0,4480	-0,017
0,4490	-0,002
0,4500	0,013
0,4510	0,025
0,4520	0,036
0,4530	0,047
0,4540	0,055
0,4550	0,063
0,4560	0,071
0,4570	0,075
0,4580	0,080
0,4590	0,082
0,4600	0,082
0,4610	0,082
0,4620	0,082
0,4630	0,082
0,4640	0,080
0,4650	0,077
0,4660	0,072
0,4670	0,066
0,4680	0,058
0,4690	0,050
0,4700	0,039
0,4710	0,030
0,4720	0,017
0,4730	0,003
0,4740	-0,013
0,4750	-0,028
0,4760	-0,046
0,4770	-0,064
0,4780	-0,083
0,4790	-0,102
0,4800	-0,123
0,4810	-0,146
0,4820	-0,170
0,4830	-0,196
0,4840	-0,223
0,4850	-0,251
0,4860	-0,278
0,4870	-0,306
0,4880	-0,333
0,4890	-0,363
0,4900	-0,393
0,4910	-0,424
0,4920	-0,456
0,4930	-0,489
0,4940	-0,523
0,4950	-0,556
0,4960	-0,591
0,4970	-0,625
0,4980	-0,660
0,4990	-0,694
0,5000	-0,732
0,5010	-0,767
0,5020	-0,801
0,5030	-0,837
0,5040	-0,873
0,5050	-0,911
0,5060	-0,947
0,5070	-0,985
0,5080	-1,021
0,5090	-1,057
0,5100	-1,095
0,5110	-1,131
0,5120	-1,167
0,5130	-1,203
0,5140	-1,238
0,5150	-1,274
0,5160	-1,308
0,5170	-1,343
0,5180	-1,378
0,5190	-1,411
0,5200	-1,444
0,5210	-1,475
0,5220	-1,506
0,5230	-1,536
0,5240	-1,565
0,5250	-1,593
0,5260	-1,619
0,5270	-1,645
0,5280	-1,670
0,5290	-1,695
0,5300	-1,718
0,5310	-1,742
0,5320	-1,764
0,5330	-1,783
0,5340	-1,803
0,5350	-1,819
0,5360	-1,836
0,5370	-1,850
0,5380	-1,865
0,5390	-1,879
0,5400	-1,891
0,5410	-1,902
0,5420	-1,912
0,5430	-1,921
0,5440	-1,927
0,5450	-1,934
0,5460	-1,937
0,5470	-1,940
0,5480	-1,940
0,5490	-1,940
0,5500	-1,940
0,5510	-1,937
0,5520	-1,934
0,5530	-1,929
0,5540	-1,924
0,5550	-1,916
0,5560	-1,909
0,5570	-1,901
0,5580	-1,890
0,5590	-1,876
0,5600	-1,860
0,5610	-1,843
0,5620	-1,825
0,5630	-1,806
0,5640	-1,789
0,5650	-1,770
0,5660	-1,751
0,5670	-1,729
0,5680	-1,707
0,5690	-1,682
0,5700	-1,657
0,5710	-1,630
0,5720	-1,604
0,5730	-1,577
0,5740	-1,550
0,5750	-1,521
0,5760	-1,492
0,5770	-1,462
0,5780	-1,431
0,5790	-1,400
0,5800	-1,367
0,5810	-1,334
0,5820	-1,301
0,5830	-1,264
0,5840	-1,228
0,5850	-1,192
0,5860	-1,158
0,5870	-1,122
0,5880	-1,085
0,5890	-1,051
0,5900	-1,013
0,5910	-0,975
0,5920	-0,938
0,5930	-0,902
0,5940	-0,864
0,5950	-0,828
0,5960	-0,793
0,5970	-0,757
0,5980	-0,721
0,5990	-0,686
0,6000	-0,649
0,6010	-0,616
0,6020	-0,581
0,6030	-0,548
0,6040	-0,515
0,6050	-0,484
0,6060	-0,449
0,6070	-0,416
0,6080	-0,385
0,6090	-0,353
0,6100	-0,324
0,6110	-0,295
0,6120	-0,269
0,6130	-0,242
0,6140	-0,217
0,6150	-0,192
0,6160	-0,167
0,6170	-0,143
0,6180	-0,119
0,6190	-0,096
0,6200	-0,075
0,6210	-0,057
0,6220	-0,038
0,6230	-0,022
0,6240	-0,006
0,6250	0,008
0,6260	0,020
0,6270	0,033
0,6280	0,044
0,6290	0,053
0,6300	0,061
0,6310	0,069
0,6320	0,074
0,6330	0,079
0,6340	0,082
0,6350	0,082
0,6360	0,083
0,6370	0,083
0,6380	0,082
0,6390	0,080
0,6400	0,077
0,6410	0,074
0,6420	0,068
0,6430	0,061
0,6440	0,052
0,6450	0,042
0,6460	0,033
0,6470	0,020
0,6480	0,008
0,6490	-0,006
0,6500	-0,024
0,6510	-0,039
0,6520	-0,057
0,6530	-0,077
0,6540	-0,097
0,6550	-0,118
0,6560	-0,141
0,6570	-0,165
0,6580	-0,190
0,6590	-0,215
0,6600	-0,242
0,6610	-0,269
0,6620	-0,297
0,6630	-0,325
0,6640	-0,355
0,6650	-0,385
0,6660	-0,415
0,6670	-0,446
0,6680	-0,479
0,6690	-0,512
0,6700	-0,545
0,6710	-0,580
0,6720	-0,614
0,6730	-0,649
0,6740	-0,685
0,6750	-0,721
0,6760	-0,756
0,6770	-0,792
0,6780	-0,826
0,6790	-0,862
0,6800	-0,898
0,6810	-0,936
0,6820	-0,972
0,6830	-1,010
0,6840	-1,048
0,6850	-1,084
0,6860	-1,120
0,6870	-1,156
0,6880	-1,192
0,6890	-1,228
0,6900	-1,263
0,6910	-1,299
0,6920	-1,334
0,6930	-1,367
0,6940	-1,401
0,6950	-1,434
0,6960	-1,466
0,6970	-1,497
0,6980	-1,527
0,6990	-1,557
0,7000	-1,585
0,7010	-1,612
0,7020	-1,637
0,7030	-1,663
0,7040	-1,689
0,7050	-1,712
0,7060	-1,736
0,7070	-1,758
0,7080	-1,778
0,7090	-1,797
0,7100	-1,814
0,7110	-1,830
0,7120	-1,846
0,7130	-1,861
0,7140	-1,876
0,7150	-1,888
0,7160	-1,901
0,7170	-1,910
0,7180	-1,918
0,7190	-1,926
0,7200	-1,932
0,7210	-1,935
0,7220	-1,938
0,7230	-1,940
0,7240	-1,940
0,7250	-1,940
0,7260	-1,938
0,7270	-1,935
0,7280	-1,931
0,7290	-1,926
0,7300	-1,920
0,7310	-1,912
0,7320	-1,902
0,7330	-1,891
0,7340	-1,879
0,7350	-1,865
0,7360	-1,849
0,7370	-1,830
0,7380	-1,813
0,7390	-1,794
0,7400	-1,775
0,7410	-1,756
0,7420	-1,736
0,7430	-1,714
0,7440	-1,690
0,7450	-1,665
0,7460	-1,638
0,7470	-1,612
0,7480	-1,585
0,7490	-1,558
0,7500	-1,528
0,7510	-1,500
0,7520	-1,470
0,7530	-1,439
0,7540	-1,409
0,7550	-1,376
0,7560	-1,343
0,7570	-1,308
0,7580	-1,274
0,7590	-1,238
0,7600	-1,202
0,7610	-1,167
0,7620	-1,133
0,7630	-1,096
0,7640	-1,060
0,7650	-1,024
0,7660	-0,986
0,7670	-0,949
0,7680	-0,911
0,7690	-0,875
0,7700	-0,839
0,7710	-0,803
0,7720	-0,767
0,7730	-0,730
0,7740	-0,696
0,7750	-0,660
0,7760	-0,625
0,7770	-0,591
0,7780	-0,558
0,7790	-0,526
0,7800	-0,493
0,7810	-0,459
0,7820	-0,426
0,7830	-0,394
0,7840	-0,361
0,7850	-0,331
0,7860	-0,302
0,7870	-0,275
0,7880	-0,250
0,7890	-0,225
0,7900	-0,199
0,7910	-0,174
0,7920	-0,149
0,7930	-0,126
0,7940	-0,102
0,7950	-0,080
0,7960	-0,061
0,7970	-0,042
0,7980	-0,027
0,7990	-0,011
0,8000	0,005
0,8010	0,017
0,8020	0,028
0,8030	0,041
0,8040	0,050
0,8050	0,060
0,8060	0,066
0,8070	0,072
0,8080	0,077
0,8090	0,080
0,8100	0,082
0,8110	0,082
0,8120	0,082
0,8130	0,082
0,8140	0,080
0,8150	0,079
0,8160	0,075
0,8170	0,069
0,8180	0,063
0,8190	0,053
0,8200	0,046
0,8210	0,036
0,8220	0,025
0,8230	0,013
0,8240	-0,002
0,8250	-0,017
0,8260	-0,035
0,8270	-0,053
0,8280	-0,072
0,8290	-0,093
0,8300	-0,112
0,8310	-0,134
0,8320	-0,156
0,8330	-0,179
0,8340	-0,206
0,8350	-0,232
0,8360	-0,262
0,8370	-0,291
0,8380	-0,319
0,8390	-0,347
0,8400	-0,375
0,8410	-0,405
0,8420	-0,435
0,8430	-0,468
0,8440	-0,501
0,8450	-0,536
0,8460	-0,570
0,8470	-0,605
0,8480	-0,639
0,8490	-0,674
0,8500	-0,708
0,8510	-0,743
0,8520	-0,779
0,8530	-0,815
0,8540	-0,851
0,8550	-0,889
0,8560	-0,925
0,8570	-0,963
0,8580	-0,999
0,8590	-1,037
0,8600	-1,073
0,8610	-1,109
0,8620	-1,147
0,8630	-1,183
0,8640	-1,219
0,8650	-1,255
0,8660	-1,290
0,8670	-1,324
0,8680	-1,357
0,8690	-1,390
0,8700	-1,423
0,8710	-1,456
0,8720	-1,489
0,8730	-1,519
0,8740	-1,549
0,8750	-1,577
0,8760	-1,604
0,8770	-1,630
0,8780	-1,656
0,8790	-1,681
0,8800	-1,704
0,8810	-1,728
0,8820	-1,751
0,8830	-1,772
0,8840	-1,792
0,8850	-1,811
0,8860	-1,828
0,8870	-1,844
0,8880	-1,858
0,8890	-1,872
0,8900	-1,885
0,8910	-1,896
0,8920	-1,907
0,8930	-1,916
0,8940	-1,924
0,8950	-1,931
0,8960	-1,937
0,8970	-1,940
0,8980	-1,942
0,8990	-1,942
0,9000	-1,942
0,9010	-1,940
0,9020	-1,937
0,9030	-1,932
0,9040	-1,927
0,9050	-1,921
0,9060	-1,915
0,9070	-1,905
0,9080	-1,894
0,9090	-1,883
0,9100	-1,869
0,9110	-1,854
0,9120	-1,835
0,9130	-1,817
0,9140	-1,800
0,9150	-1,781
0,9160	-1,762
0,9170	-1,742
0,9180	-1,720
0,9190	-1,696
0,9200	-1,671
0,9210	-1,646
0,9220	-1,621
0,9230	-1,594
0,9240	-1,568
0,9250	-1,539
0,9260	-1,510
0,9270	-1,480
0,9280	-1,450
0,9290	-1,418
0,9300	-1,387
0,9310	-1,354
0,9320	-1,321
0,9330	-1,286
0,9340	-1,250
0,9350	-1,214
0,9360	-1,178
0,9370	-1,144
0,9380	-1,107
0,9390	-1,073
0,9400	-1,037
0,9410	-0,999
0,9420	-0,961
0,9430	-0,924
0,9440	-0,888
0,9450	-0,851
0,9460	-0,815
0,9470	-0,779
0,9480	-0,743
0,9490	-0,708
0,9500	-0,672
0,9510	-0,638
0,9520	-0,603
0,9530	-0,569
0,9540	-0,536
0,9550	-0,503
0,9560	-0,471
0,9570	-0,438
0,9580	-0,405
0,9590	-0,372
0,9600	-0,341
0,9610	-0,313
0,9620	-0,284
0,9630	-0,258
0,9640	-0,232
0,9650	-0,207
0,9660	-0,182
0,9670	-0,157
0,9680	-0,134
0,9690	-0,110
0,9700	-0,088
0,9710	-0,068
0,9720	-0,049
0,9730	-0,031
0,9740	-0,016
0,9750	-0,002
0,9760	0,013
0,9770	0,025
0,9780	0,036
0,9790	0,047
0,9800	0,057
0,9810	0,064
0,9820	0,071
0,9830	0,075
0,9840	0,079
0,9850	0,082
0,9860	0,082
0,9870	0,082
0,9880	0,082
0,9890	0,082
0,9900	0,080
0,9910	0,077
0,9920	0,072
0,9930	0,064
0,9940	0,057
0,9950	0,047
0,9960	0,038
0,9970	0,027
0,9980	0,014
0,9990	0,002
1,0000	-0,014
1,0010	-0,030
1,0020	-0,047
1,0030	-0,066
1,0040	-0,085
1,0050	-0,105
1,0060	-0,127
1,0070	-0,149
1,0080	-0,174
1,0090	-0,199
1,0100	-0,226
1,0110	-0,253
1,0120	-0,281
1,0130	-0,309
1,0140	-0,338
1,0150	-0,368
1,0160	-0,397
1,0170	-0,427
1,0180	-0,459
1,0190	-0,490
1,0200	-0,523
1,0210	-0,558
1,0220	-0,592
1,0230	-0,628
1,0240	-0,663
1,0250	-0,699
1,0260	-0,734
1,0270	-0,768
1,0280	-0,804
1,0290	-0,840
1,0300	-0,877
1,0310	-0,913
1,0320	-0,950
1,0330	-0,988
1,0340	-1,026
1,0350	-1,062
1,0360	-1,098
1,0370	-1,134
1,0380	-1,170
1,0390	-1,205
1,0400	-1,241
1,0410	-1,277
1,0420	-1,312
1,0430	-1,346
1,0440	-1,381
1,0450	-1,414
1,0460	-1,445
1,0470	-1,477
1,0480	-1,508
1,0490	-1,538
1,0500	-1,568
1,0510	-1,596
1,0520	-1,621
1,0530	-1,648
1,0540	-1,671
1,0550	-1,696
1,0560	-1,720
1,0570	-1,744
1,0580	-1,766
1,0590	-1,786
1,0600	-1,805
1,0610	-1,821
1,0620	-1,836
1,0630	-1,852
1,0640	-1,866
1,0650	-1,880
1,0660	-1,893
1,0670	-1,904
1,0680	-1,913
1,0690	-1,921
1,0700	-1,927
1,0710	-1,934
1,0720	-1,938
1,0730	-1,940
1,0740	-1,942
1,0750	-1,942
1,0760	-1,940
1,0770	-1,937
1,0780	-1,934
1,0790	-1,929
1,0800	-1,923
1,0810	-1,916
1,0820	-1,907
1,0830	-1,898
1,0840	-1,888
1,0850	-1,874
1,0860	-1,858
1,0870	-1,841
1,0880	-1,822
1,0890	-1,805
1,0900	-1,786
1,0910	-1,769
1,0920	-1,748
1,0930	-1,728
1,0940	-1,704
1,0950	-1,679
1,0960	-1,654
1,0970	-1,629
1,0980	-1,602
1,0990	-1,574
1,1000	-1,546
1,1010	-1,519
1,1020	-1,489
1,1030	-1,458
1,1040	-1,428
1,1050	-1,395
1,1060	-1,363
1,1070	-1,330
1,1080	-1,296
1,1090	-1,261
1,1100	-1,225
1,1110	-1,189
1,1120	-1,153
1,1130	-1,118
1,1140	-1,082
1,1150	-1,046
1,1160	-1,010
1,1170	-0,972
1,1180	-0,933
1,1190	-0,895
1,1200	-0,859
1,1210	-0,825
1,1220	-0,789
1,1230	-0,754
1,1240	-0,718
1,1250	-0,682
1,1260	-0,646
1,1270	-0,611
1,1280	-0,576
1,1290	-0,543
1,1300	-0,512
1,1310	-0,479
1,1320	-0,448
1,1330	-0,415
1,1340	-0,383
1,1350	-0,352
1,1360	-0,320
1,1370	-0,292
1,1380	-0,265
1,1390	-0,239
1,1400	-0,214
1,1410	-0,190
1,1420	-0,165
1,1430	-0,141
1,1440	-0,118
1,1450	-0,094
1,1460	-0,074
1,1470	-0,053
1,1480	-0,036
1,1490	-0,020
1,1500	-0,005
1,1510	0,009
1,1520	0,022
1,1530	0,035
1,1540	0,044
1,1550	0,053
1,1560	0,061
1,1570	0,069
1,1580	0,075
1,1590	0,079
1,1600	0,082
1,1610	0,082
1,1620	0,082
1,1630	0,082
1,1640	0,082
1,1650	0,080
1,1660	0,077
1,1670	0,074
1,1680	0,068
1,1690	0,061
1,1700	0,052
1,1710	0,041
1,1720	0,030
1,1730	0,019
1,1740	0,006
1,1750	-0,008
1,1760	-0,024
1,1770	-0,041
1,1780	-0,060
1,1790	-0,079
1,1800	-0,101
1,1810	-0,121
1,1820	-0,143
1,1830	-0,167
1,1840	-0,190
1,1850	-0,217
1,1860	-0,243
1,1870	-0,272
1,1880	-0,300
1,1890	-0,330
1,1900	-0,358
1,1910	-0,388
1,1920	-0,418
1,1930	-0,449
1,1940	-0,482
1,1950	-0,515
1,1960	-0,550
1,1970	-0,584
1,1980	-0,619
1,1990	-0,653
1,2000	-0,690
1,2010	-0,724
1,2020	-0,759
1,2030	-0,795
1,2040	-0,831
1,2050	-0,867
1,2060	-0,903
1,2070	-0,941
1,2080	-0,977
1,2090	-1,015
1,2100	-1,051
1,2110	-1,089
1,2120	-1,125
1,2130	-1,161
1,2140	-1,197
1,2150	-1,232
1,2160	-1,268
1,2170	-1,302
1,2180	-1,337
1,2190	-1,371
1,2200	-1,404
1,2210	-1,437
1,2220	-1,469
1,2230	-1,500
1,2240	-1,530
1,2250	-1,560
1,2260	-1,588
1,2270	-1,615
1,2280	-1,640
1,2290	-1,665
1,2300	-1,690
1,2310	-1,714
1,2320	-1,737
1,2330	-1,759
1,2340	-1,780
1,2350	-1,799
1,2360	-1,816
1,2370	-1,833
1,2380	-1,849
1,2390	-1,863
1,2400	-1,877
1,2410	-1,890
1,2420	-1,901
1,2430	-1,910
1,2440	-1,920
1,2450	-1,926
1,2460	-1,932
1,2470	-1,937
1,2480	-1,940
1,2490	-1,940
1,2500	-1,940
1,2510	-1,940
1,2520	-1,938
1,2530	-1,935
1,2540	-1,931
1,2550	-1,924
1,2560	-1,918
1,2570	-1,910
1,2580	-1,901
1,2590	-1,890
1,2600	-1,879
1,2610	-1,863
1,2620	-1,847
1,2630	-1,828
1,2640	-1,810
1,2650	-1,791
1,2660	-1,773
1,2670	-1,753
1,2680	-1,734
1,2690	-1,712
1,2700	-1,687
1,2710	-1,662
1,2720	-1,635
1,2730	-1,608
1,2740	-1,582
1,2750	-1,554
1,2760	-1,527
1,2770	-1,497
1,2780	-1,467
1,2790	-1,436
1,2800	-1,404
1,2810	-1,373
1,2820	-1,340
1,2830	-1,305
1,2840	-1,271
1,2850	-1,235
1,2860	-1,199
1,2870	-1,162
1,2880	-1,128
1,2890	-1,092
1,2900	-1,056
1,2910	-1,019
1,2920	-0,982
1,2930	-0,944
1,2940	-0,906
1,2950	-0,870
1,2960	-0,834
1,2970	-0,800
1,2980	-0,763
1,2990	-0,727
1,3000	-0,690
1,3010	-0,655
1,3020	-0,620
1,3030	-0,586
1,3040	-0,553
1,3050	-0,522
1,3060	-0,489
1,3070	-0,456
1,3080	-0,423
1,3090	-0,391
1,3100	-0,358
1,3110	-0,328
1,3120	-0,298
1,3130	-0,272
1,3140	-0,245
1,3150	-0,221
1,3160	-0,196
1,3170	-0,171
1,3180	-0,146
1,3190	-0,123
1,3200	-0,099
1,3210	-0,079
1,3220	-0,058
1,3230	-0,041
1,3240	-0,024
1,3250	-0,009
1,3260	0,005
1,3270	0,019
1,3280	0,031
1,3290	0,042
1,3300	0,052
1,3310	0,060
1,3320	0,068
1,3330	0,074
1,3340	0,077
1,3350	0,080
1,3360	0,082
1,3370	0,082
1,3380	0,082
1,3390	0,082
1,3400	0,080
1,3410	0,079
1,3420	0,074
1,3430	0,069
1,3440	0,061
1,3450	0,052
1,3460	0,042
1,3470	0,033
1,3480	0,022
1,3490	0,009
1,3500	-0,005
1,3510	-0,020
1,3520	-0,038
1,3530	-0,057
1,3540	-0,075
1,3550	-0,094
1,3560	-0,115
1,3570	-0,137
1,3580	-0,159
1,3590	-0,184
1,3600	-0,209
1,3610	-0,237
1,3620	-0,265
1,3630	-0,294
1,3640	-0,322
1,3650	-0,352
1,3660	-0,380
1,3670	-0,410
1,3680	-0,441
1,3690	-0,474
1,3700	-0,507
1,3710	-0,540
1,3720	-0,575
1,3730	-0,609
1,3740	-0,646
1,3750	-0,680
1,3760	-0,715
1,3770	-0,751
1,3780	-0,785
1,3790	-0,822
1,3800	-0,859
1,3810	-0,894
1,3820	-0,931
1,3830	-0,968
1,3840	-1,005
1,3850	-1,043
1,3860	-1,079
1,3870	-1,115
1,3880	-1,151
1,3890	-1,188
1,3900	-1,224
1,3910	-1,258
1,3920	-1,294
1,3930	-1,329
1,3940	-1,363
1,3950	-1,396
1,3960	-1,429
1,3970	-1,462
1,3980	-1,492
1,3990	-1,524
1,4000	-1,554
1,4010	-1,580
1,4020	-1,608
1,4030	-1,634
1,4040	-1,659
1,4050	-1,684
1,4060	-1,709
1,4070	-1,731
1,4080	-1,755
1,4090	-1,775
1,4100	-1,795
